poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,32681949789829,32681952794952,0,sA-eth3,up,32681952032694,netem,454,7,0,0,0,0,0,480,6,0,720,10,0
1,32681969877050,32681972215155,20087221,sA-eth3,up,32681972027943,netem,454,7,0,0,0,0,0,480,6,0,720,10,0
2,32681989873240,32681992114704,19996190,sA-eth3,up,32681991924223,netem,454,7,0,0,0,0,0,480,6,0,720,10,0
3,32682009865439,32682011925952,19992199,sA-eth3,up,32682011752271,netem,648,10,0,0,0,0,0,628,8,0,914,13,0
4,32682029874260,32682031990393,20008821,sA-eth3,up,32682031815602,netem,758,11,0,0,0,0,0,628,8,0,1024,14,0
5,32682049872441,32682051924633,19998181,sA-eth3,up,32682051744451,netem,832,12,0,0,0,0,0,768,10,0,1098,15,0
6,32682069864720,32682071913242,19992279,sA-eth3,up,32682071724871,netem,832,12,0,0,0,0,0,768,10,0,1098,15,0
7,32682089871851,32682091990204,20007131,sA-eth3,up,32682091811972,netem,1756,26,0,0,0,132,2,298886,29,0,2022,29,0
8,32682109869441,32682112182486,19997590,sA-eth3,up,32682111984644,netem,2284,34,0,0,0,0,0,596386,39,0,2550,37,0
9,32682129873231,32682132026975,20003790,sA-eth3,up,32682131826293,netem,2878,43,0,0,0,0,0,766330,47,0,3144,46,0
10,32682149876781,32682151804803,20003550,sA-eth3,up,32682151620951,netem,4000,60,0,0,0,0,0,955670,63,0,4266,63,0
11,32682169871722,32682171739542,19994941,sA-eth3,up,32682171567250,netem,5188,78,0,0,0,0,0,1188538,81,0,5454,81,0
12,32682189871392,32682191670291,19999670,sA-eth3,up,32682191486780,netem,6310,95,0,0,0,66,1,1425684,98,0,6576,98,0
13,32682209871062,32682211702692,19999670,sA-eth3,up,32682211524041,netem,7498,113,0,0,0,66,1,1673098,117,0,7764,116,0
14,32682229876302,32682231944535,20005240,sA-eth3,up,32682231687182,netem,8752,132,0,0,0,0,0,1905966,135,0,9018,135,0
15,32682249880582,32682251826904,20004280,sA-eth3,up,32682251650772,netem,9940,150,0,0,0,132,2,2107294,151,0,10272,154,0
16,32682269866182,32682271748303,19985600,sA-eth3,up,32682271576192,netem,173674,261,0,0,0,72672,3,2108218,165,0,167670,169,0
17,32682289882663,32682291776063,20016481,sA-eth3,up,32682291592332,netem,396232,408,0,0,0,181680,6,2108680,172,0,417254,177,0
18,32682309884114,32682311873235,20001451,sA-eth3,up,32682311697243,netem,668752,588,0,0,0,121120,4,2109340,182,0,656768,186,0
19,32682329870873,32682331784645,19986759,sA-eth3,up,32682331613843,netem,918562,753,0,0,0,30280,2,2110396,198,0,882264,202,0
20,32682349897924,32682351882466,20027051,sA-eth3,up,32682351696904,netem,1160802,913,0,0,0,45420,3,2111584,216,0,1129612,220,0
21,32682369873434,32682372236580,19975510,sA-eth3,up,32682372060838,netem,1419782,1085,0,0,0,40878,4,2112838,235,0,1377112,240,0
22,32682389877184,32682391797456,20003750,sA-eth3,up,32682391625703,netem,1671106,1251,0,0,0,46934,3,2113960,252,0,1605570,257,0
23,32682409879924,32682411942477,20002740,sA-eth3,up,32682411750655,netem,1925458,1419,0,0,0,36336,2,2115148,270,0,1850022,275,0
24,32682429877075,32682432122659,19997151,sA-eth3,up,32682431929618,netem,2175378,1585,0,0,0,27766,3,2116356,288,0,2097480,294,0
25,32682449873065,32682452203910,19995990,sA-eth3,up,32682452021139,netem,2203936,1616,0,0,0,0,0,2314496,306,0,2117676,308,0
26,32682469874685,32682471978358,20001620,sA-eth3,up,32682471806177,netem,2205058,1633,0,0,0,0,0,2553156,324,0,2118798,325,0
27,32682489876976,32682491808026,20002291,sA-eth3,up,32682491624854,netem,2206356,1652,0,0,0,66,1,2800570,343,0,2120096,344,0
28,32682509883425,32682511880367,20006449,sA-eth3,up,32682511686665,netem,2207544,1670,0,0,0,66,1,3040678,361,0,2121350,363,0
29,32682529871285,32682531681455,19987860,sA-eth3,up,32682531513933,netem,2208732,1688,0,0,0,66,1,3273546,379,0,2122538,381,0
30,32682549868406,32682551689896,19997121,sA-eth3,up,32682551522064,netem,2209920,1706,0,0,0,66,1,3506414,397,0,2123660,398,0
31,32682569875556,32682571793087,20007150,sA-eth3,up,32682571578085,netem,2211108,1724,0,0,0,0,0,3746522,415,0,2124848,416,0
32,32682589889357,32682591780027,20013801,sA-eth3,up,32682591600755,netem,2212230,1741,0,0,0,0,0,3993870,433,0,2125970,433,0
33,32682609887547,32682611747037,19998190,sA-eth3,up,32682611562304,netem,2213418,1759,0,0,0,0,0,4224290,451,0,2127158,451,0
34,32682629871406,32682631869928,19983859,sA-eth3,up,32682631684286,netem,2377284,1872,0,0,0,39364,3,4225016,462,0,2284556,466,0
35,32682649870967,32682651844139,19999561,sA-eth3,up,32682651652296,netem,2621038,2033,0,0,0,46934,3,4226138,479,0,2518872,484,0
36,32682669872747,32682671896580,20001780,sA-eth3,up,32682671653367,netem,2872362,2199,0,0,0,56018,4,4227326,497,0,2760428,502,0
37,32682689872817,32682692137102,20000070,sA-eth3,up,32682691945510,netem,3129742,2369,0,0,0,48448,3,4228580,516,0,3007842,521,0
38,32682709880238,32682711988230,20007421,sA-eth3,up,32682711813869,netem,3379552,2534,0,0,0,37850,3,4229768,534,0,3255256,540,0
39,32682729878768,32682732130903,19998530,sA-eth3,up,32682731943741,netem,3621792,2694,0,0,0,52990,4,4231022,553,0,3495364,558,0
40,32682749869118,32682751944771,19990350,sA-eth3,up,32682751714509,netem,3879172,2864,0,0,0,45420,3,4232210,571,0,3728232,576,0
41,32682769875298,32682771718228,20006180,sA-eth3,up,32682771547487,netem,4128982,3029,0,0,0,37850,3,4233398,589,0,3968340,594,0
42,32682789872548,32682791661678,19997250,sA-eth3,up,32682791484166,netem,4371222,3189,0,0,0,35336,3,4234586,607,0,4201208,612,0
43,32682809869718,32682812197624,19997170,sA-eth3,up,32682812020052,netem,4407436,3226,0,0,0,66,1,4429830,625,0,4236036,628,0
44,32682829866809,32682832226844,19997091,sA-eth3,up,32682832056543,netem,4408492,3242,0,0,0,66,1,4671386,643,0,4237092,644,0
45,32682849875439,32682852085343,20008630,sA-eth3,up,32682851850201,netem,4409614,3259,0,0,0,66,1,4904254,661,0,4238214,661,0
46,32682869875779,32682871792370,20000340,sA-eth3,up,32682871591658,netem,4411056,3280,0,0,0,66,1,5144362,679,0,4239722,683,0
47,32682889879669,32682891804831,20003890,sA-eth3,up,32682891579679,netem,4412244,3298,0,0,0,66,1,5391776,698,0,4240910,701,0
48,32682909876330,32682911834162,19996661,sA-eth3,up,32682911646549,netem,4413498,3317,0,0,0,66,1,5639190,717,0,4242098,719,0
49,32682929869279,32682931922363,19992949,sA-eth3,up,32682931750100,netem,4414686,3335,0,0,0,66,1,5873506,735,0,4243286,737,0
50,32682949882750,32682952294737,20013471,sA-eth3,up,32682952077795,netem,4415808,3352,0,0,0,66,1,6117958,753,0,4244474,755,0
51,32682969878650,32682971945193,19995900,sA-eth3,up,32682971763741,netem,4416996,3370,0,0,0,66,1,6342520,770,0,4245596,772,0
52,32682989875121,32682992236447,19996471,sA-eth3,up,32682992033394,netem,4568684,3474,0,0,0,42392,3,6343246,781,0,4408786,787,0
53,32683009882741,32683011969093,20007620,sA-eth3,up,32683011772842,netem,4818494,3639,0,0,0,59046,4,6344434,799,0,4631452,804,0
54,32683029889641,32683031895523,20006900,sA-eth3,up,32683031670741,netem,5075874,3809,0,0,0,30280,2,6345622,817,0,4878866,823,0
55,32683049890742,32683051871703,20001101,sA-eth3,up,32683051678861,netem,5318114,3969,0,0,0,45420,3,6346744,834,0,5111668,841,0
56,32683069881611,32683071812363,19990869,sA-eth3,up,32683071630480,netem,5567924,4134,0,0,0,52990,4,6347932,852,0,5351776,858,0
57,32683089873091,32683091842473,19991480,sA-eth3,up,32683091632461,netem,5825304,4304,0,0,0,30280,2,6349186,871,0,5599190,877,0
