round_id,period,route,version,duration_ns,duration_s,bytes_completed,rank_count,checksum_errors,version_errors,orchestrator_command_start_ns,orchestrator_command_end_ns,orchestrator_duration_ns
0,warmup,A,0,1189875353,1.189875353,50331648,4,0,0,310454348964249,310455541511255,1192547006
1,baseline,A,0,1145234399,1.145234399,50331648,4,0,0,310455541606415,310456688734531,1147128116
2,baseline,A,0,1143065771,1.143065771,50331648,4,0,0,310456688802632,310457832746070,1143943438
3,post_fault,A,0,5310242709,5.310242709,50331648,4,0,0,310457847042686,310463158926420,5311883734
4,post_fault,A,0,5378884795,5.378884795,50331648,4,0,0,310463159017881,310468540913231,5381895350
5,post_fault,A,0,5296187806,5.296187806,50331648,4,0,0,310468541038322,310473840494775,5299456453
