poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,310454223973556,310454226320257,0,sA-eth3,up,310454226102026,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
1,310454248062928,310454256517973,24089372,sA-eth3,up,310454256326731,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
2,310454264067709,310454268448168,16004781,sA-eth3,up,310454268263336,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
3,310454284043456,310454292332249,19975747,sA-eth3,up,310454292143127,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
4,310454304051793,310454305914358,20008337,sA-eth3,up,310454305741627,netem,492,8,0,0,0,0,0,608,8,0,672,10,0
5,310454324041548,310454325833644,19989755,sA-eth3,up,310454325664243,netem,492,8,0,0,0,0,0,608,8,0,672,10,0
6,310454344046465,310454346124543,20004917,sA-eth3,up,310454345896411,netem,566,9,0,0,0,0,0,756,10,0,746,11,0
7,310454364048631,310454366343161,20002166,sA-eth3,up,310454366108049,netem,105790,89,0,0,0,12244,3,129656,33,0,102010,31,0
8,310454384048908,310454385923154,20000277,sA-eth3,up,310454385705193,netem,324268,240,0,0,0,33440,3,417482,49,0,311446,45,0
9,310454404047834,310454405905870,19998926,sA-eth3,up,310454405706529,netem,570064,410,0,0,0,42524,3,681876,62,0,546946,59,0
10,310454424053021,310454425798376,20005187,sA-eth3,up,310454425623195,netem,782486,557,0,0,0,59112,5,957854,75,0,750458,71,0
11,310454444051407,310454445866713,19998386,sA-eth3,up,310454445692391,netem,1005506,711,0,0,0,50292,8,1107530,105,0,980958,97,0
12,310454464055054,310454465819819,20003647,sA-eth3,up,310454465643218,netem,1259598,897,0,0,0,66880,8,1393318,135,0,1208892,128,0
13,310454484056750,310454485831906,20001696,sA-eth3,up,310454485633213,netem,1513228,1076,0,0,0,97160,10,1680620,166,0,1452490,155,0
14,310454504069717,310454505860721,20012967,sA-eth3,up,310454505687260,netem,1760868,1252,0,0,0,92684,10,1908356,194,0,1690362,183,0
15,310454524103752,310454525956750,20034035,sA-eth3,up,310454525739027,netem,2014564,1432,0,0,0,95712,11,2111858,221,0,1934026,211,0
16,310454544056009,310454545850714,19952257,sA-eth3,up,310454545626613,netem,2267394,1613,0,0,0,33374,3,2169608,240,0,2176890,241,0
17,310454564050835,310454565784661,19994826,sA-eth3,up,310454565607059,netem,2514902,1787,0,0,0,50094,5,2498968,272,0,2414630,267,0
18,310454584039481,310454585794367,19988646,sA-eth3,up,310454585612615,netem,2765504,1964,0,0,0,83534,9,2696164,298,0,2655332,294,0
19,310454604097718,310454605911644,20058237,sA-eth3,up,310454605705353,netem,3016238,2143,0,0,0,100254,11,2925656,330,0,2896166,323,0
20,310454624035564,310454625871110,19937846,sA-eth3,up,310454625700149,netem,3261048,2320,0,0,0,106508,15,3147930,363,0,3131340,354,0
21,310454644045121,310454646339281,20009557,sA-eth3,up,310454646147330,netem,3519616,2508,0,0,0,106442,14,3394886,397,0,3379810,389,0
22,310454664077547,310454665999493,20032426,sA-eth3,up,310454665796972,netem,3768968,2688,0,0,0,126210,15,3622886,429,0,3619394,421,0
23,310454684056353,310454685959629,19978806,sA-eth3,up,310454685789058,netem,4009322,2863,0,0,0,133628,14,3827520,458,0,3850244,452,0
24,310454704053170,310454706294169,19996817,sA-eth3,up,310454706063957,netem,4266112,3046,0,0,0,133694,15,4033602,487,0,4096870,481,0
25,310454724059637,310454725855012,20006467,sA-eth3,up,310454725656880,netem,4402778,3157,0,0,0,66,1,4255216,510,0,4228256,512,0
26,310454744045453,310454746135881,19985816,sA-eth3,up,310454745918628,netem,4403702,3171,0,0,0,66,1,4550282,527,0,4229180,526,0
27,310454764037388,310454766250628,19991935,sA-eth3,up,310454766047656,netem,4404712,3186,0,0,0,0,0,4829354,543,0,4230124,540,0
28,310454784035454,310454786043142,19998066,sA-eth3,up,310454785862131,netem,4422314,3211,0,0,0,16720,2,5057680,558,0,4247066,555,0
29,310454804044331,310454805874658,20008877,sA-eth3,up,310454805695016,netem,4666992,3386,0,0,0,33374,3,5318918,589,0,4482108,584,0
30,310454824048458,310454826272758,20004127,sA-eth3,up,310454825994855,netem,4908642,3559,0,0,0,16786,3,5538032,618,0,4714254,613,0
