poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3012744460945423,3012744461979488,0,sA-eth3,up,3012744461782397,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
1,3012744481010144,3012744481953009,20064721,sA-eth3,up,3012744481847379,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
2,3012744501004265,3012744501732039,19994121,sA-eth3,up,3012744501658789,netem,578,9,0,0,0,66,1,13948,12,0,758,11,0
3,3012744521001227,3012744521537149,19996962,sA-eth3,up,3012744521483309,netem,1568,24,0,0,0,66,1,232138,27,0,1748,26,0
4,3012744541000228,3012744541497800,19999001,sA-eth3,up,3012744541447480,netem,2800,42,0,0,0,0,0,489556,44,0,2980,44,0
5,3012744560999399,3012744561541442,19999171,sA-eth3,up,3012744561463531,netem,3724,56,0,0,0,66,1,738088,58,0,3904,58,0
6,3012744581001680,3012744581621383,20002281,sA-eth3,up,3012744581560833,netem,4602,69,0,0,0,66,1,985106,71,0,4782,71,0
7,3012744601000271,3012744601599925,19998591,sA-eth3,up,3012744601537664,netem,5526,83,0,0,0,0,0,1246670,85,0,5706,85,0
8,3012744621000222,3012744621725477,19999951,sA-eth3,up,3012744621664426,netem,6450,97,0,0,0,132,2,1509946,103,0,6696,100,0
9,3012744641000104,3012744641544867,19999882,sA-eth3,up,3012744641489926,netem,7638,115,0,0,0,0,0,1755780,120,0,7818,117,0
10,3012744660997315,3012744661491438,19997211,sA-eth3,up,3012744661440477,netem,8628,130,0,0,0,132,2,2010236,136,0,8874,133,0
11,3012744681001886,3012744681685180,20004571,sA-eth3,up,3012744681621339,netem,9704,146,0,0,0,13716,3,2106758,143,0,9884,148,0
12,3012744700999027,3012744701662561,19997141,sA-eth3,up,3012744701610621,netem,221754,287,0,0,0,28766,2,2107814,159,0,213684,164,0
13,3012744720999088,3012744721635182,20000061,sA-eth3,up,3012744721584072,netem,453396,440,0,0,0,65102,4,2108804,174,0,436218,179,0
14,3012744740996340,3012744741508932,19997252,sA-eth3,up,3012744741461182,netem,700178,603,0,0,0,77214,4,2109794,189,0,696400,194,0
15,3012744761004641,3012744761647704,20008301,sA-eth3,up,3012744761578574,netem,969670,781,0,0,0,65102,4,2110586,201,0,931768,206,0
16,3012744780999292,3012744781636926,19994651,sA-eth3,up,3012744781584445,netem,1201312,934,0,0,0,102952,7,2111510,215,0,1177470,221,0
