round_id,period,route,version,duration_ns,duration_s,bytes_completed,rank_count,checksum_errors,version_errors,orchestrator_command_start_ns,orchestrator_command_end_ns,orchestrator_duration_ns
0,warmup,A,0,1151133271,1.151133271,50331648,4,0,0,310425281476675,310426435326789,1153850114
1,baseline,A,0,1130173307,1.130173307,50331648,4,0,0,310426435388610,310427569300600,1133911990
2,baseline,A,0,1153331392,1.153331392,50331648,4,0,0,310427569366440,310428725285873,1155919433
3,post_fault,A,0,1133217222,1.133217222,50331648,4,0,0,310428726869718,310429861477313,1134607595
4,post_fault,A,0,1140681860,1.14068186,50331648,4,0,0,310429861545604,310431003923078,1142377474
5,post_fault,A,0,1145841754,1.145841754,50331648,4,0,0,310431003994559,310432152747109,1148752550
