poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,961552291456,961555036489,0,sA-eth3,up,961554208143,netem,450,7,0,0,0,0,0,480,6,0,630,9,0
1,961572379100,961574185455,20087644,sA-eth3,up,961573988382,netem,450,7,0,0,0,0,0,480,6,0,630,9,0
2,961592378463,961594863801,19999363,sA-eth3,up,961594681557,netem,450,7,0,0,0,0,0,480,6,0,630,9,0
3,961612369287,961614633269,19990824,sA-eth3,up,961614461366,netem,598,9,0,0,0,0,0,674,9,0,778,11,0
4,961632371859,961634367237,20002572,sA-eth3,up,961634187074,netem,598,9,0,0,0,0,0,674,9,0,778,11,0
5,961652370492,961654641026,19998633,sA-eth3,up,961654476342,netem,738,11,0,0,0,0,0,748,10,0,918,13,0
6,961672374044,961674562816,20003552,sA-eth3,up,961674373053,netem,848,12,0,0,0,0,0,14002,13,0,1028,14,0
7,961692378078,961694323415,20004034,sA-eth3,up,961694133831,netem,1838,27,0,0,0,66,1,335132,31,0,2084,30,0
8,961712371430,961714235485,19993352,sA-eth3,up,961714065042,netem,2300,34,0,0,0,0,0,588994,37,0,2480,36,0
9,961732369513,961734256409,19998083,sA-eth3,up,961734086936,netem,2762,41,0,0,0,0,0,748736,44,0,2942,43,0
10,961752369075,961754261852,19999562,sA-eth3,up,961754078198,netem,3950,59,0,0,0,0,0,964162,61,0,4130,61,0
11,961772375069,961774271535,20005994,sA-eth3,up,961774100532,netem,5138,77,0,0,0,0,0,1202822,79,0,5318,79,0
12,961792370881,961794240156,19995812,sA-eth3,up,961794073703,netem,6326,95,0,0,0,66,1,1442930,97,0,6572,98,0
13,961812368794,961814215409,19997913,sA-eth3,up,961814041156,netem,7514,113,0,0,0,132,2,1687448,116,0,7694,116,0
14,961832368666,961834211832,19999872,sA-eth3,up,961834046929,netem,8768,132,0,0,0,66,1,1920316,134,0,8948,134,0
15,961852367580,961854475610,19998914,sA-eth3,up,961854268906,netem,10022,151,0,0,0,0,0,2107098,149,0,10202,153,0
16,961872373962,961874371861,20006382,sA-eth3,up,961874176987,netem,173734,261,0,0,0,146858,4,2108022,163,0,167644,169,0
17,961892373675,961894242591,19999713,sA-eth3,up,961894073248,netem,434142,433,0,0,0,93868,5,2108484,170,0,417162,175,0
18,961912367308,961914194643,19993633,sA-eth3,up,961914019829,netem,690008,602,0,0,0,31794,3,2109804,190,0,663194,196,0
19,961932366711,961934160225,19999403,sA-eth3,up,961933979682,netem,941332,768,0,0,0,30280,2,2110926,207,0,904816,214,0
20,961952366893,961954189338,20000182,sA-eth3,up,961954024275,netem,1198712,938,0,0,0,30280,2,2112114,225,0,1152164,232,0
21,961972367696,961974191821,20000803,sA-eth3,up,961974023668,netem,1436410,1095,0,0,0,50158,6,2113302,243,0,1395364,252,0
22,961992372419,961994161783,20004723,sA-eth3,up,961993983920,netem,1690958,1265,0,0,0,52990,4,2114490,262,0,1636986,271,0
23,962012372642,962014198817,20000223,sA-eth3,up,962014034174,netem,1945310,1433,0,0,0,42392,3,2115744,280,0,1869854,289,0
24,962032375455,962034183229,20002813,sA-eth3,up,962034017806,netem,2189064,1594,0,0,0,14140,1,2116932,298,0,2117650,307,0
25,962052338637,962054327075,19963182,sA-eth3,up,962054138682,netem,2204152,1618,0,0,0,66,1,2357064,316,0,2118664,322,0
26,962072373000,962074227276,20034363,sA-eth3,up,962074061703,netem,2205406,1637,0,0,0,0,0,2604478,335,0,2119852,340,0
27,962092374223,962094198808,20001223,sA-eth3,up,962094033815,netem,2206594,1655,0,0,0,66,1,2844586,353,0,2121106,359,0
28,962112378236,962114248992,20004013,sA-eth3,up,962114081779,netem,2207868,1674,0,0,0,66,1,3083246,371,0,2122380,378,0
29,962132388849,962134277545,20010613,sA-eth3,up,962134095781,netem,2209056,1692,0,0,0,66,1,3310322,389,0,2123502,395,0
30,962152384402,962154233877,19995553,sA-eth3,up,962154033323,netem,2210244,1710,0,0,0,66,1,3550430,407,0,2124756,414,0
31,962172385264,962174276461,20000862,sA-eth3,up,962174074838,netem,2211366,1727,0,0,0,66,1,3797864,426,0,2125878,431,0
32,962192390128,962194244813,20004864,sA-eth3,up,962194060540,netem,2212620,1746,0,0,0,66,1,4045278,445,0,2127066,449,0
33,962212380950,962214349388,19990822,sA-eth3,up,962214112654,netem,2213874,1765,0,0,0,0,0,4224754,459,0,2128320,468,0
34,962232376063,962234795530,19995113,sA-eth3,up,962234592856,netem,2383532,1878,0,0,0,39364,2,4225480,470,0,2291378,481,0
35,962252373246,962254485057,19997183,sA-eth3,up,962254297653,netem,2621230,2035,0,0,0,51476,4,4226470,485,0,2519770,497,0
