poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3012579753456817,3012579754524533,0,sA-eth3,up,3012579754293882,netem,364,6,0,0,0,0,0,590,7,0,544,8,0
1,3012579773520718,3012579774331283,20063901,sA-eth3,up,3012579774234152,netem,364,6,0,0,0,0,0,590,7,0,544,8,0
2,3012579793514220,3012579794190344,19993502,sA-eth3,up,3012579794120973,netem,578,9,0,0,0,0,0,804,10,0,758,11,0
3,3012579813512621,3012579814120864,19998401,sA-eth3,up,3012579814057544,netem,1436,22,0,0,0,0,0,204604,26,0,1616,24,0
4,3012579833511722,3012579834070595,19999101,sA-eth3,up,3012579834019305,netem,2512,38,0,0,0,66,1,460574,43,0,2758,41,0
5,3012579853511503,3012579854004116,19999781,sA-eth3,up,3012579853951796,netem,3502,53,0,0,0,66,1,697522,57,0,3682,55,0
6,3012579873510194,3012579874012997,19998691,sA-eth3,up,3012579873956387,netem,4360,66,0,0,0,0,0,963430,71,0,4540,68,0
7,3012579893511596,3012579894019178,20001402,sA-eth3,up,3012579893966728,netem,5152,78,0,0,0,66,1,1194454,83,0,5332,80,0
8,3012579913510987,3012579914040180,19999391,sA-eth3,up,3012579913986150,netem,6142,93,0,0,0,0,0,1459264,102,0,6322,95,0
9,3012579933510708,3012579933997491,19999721,sA-eth3,up,3012579933943430,netem,7264,110,0,0,0,66,1,1718130,119,0,7444,112,0
10,3012579953510659,3012579954079932,19999951,sA-eth3,up,3012579953985412,netem,8254,125,0,0,0,66,1,1953762,135,0,8434,127,0
11,3012579973509271,3012579974121484,19998612,sA-eth3,up,3012579974048424,netem,9420,142,0,0,0,0,0,2106844,144,0,9600,144,0
12,3012579993515432,3012579994231106,20006161,sA-eth3,up,3012579994159085,netem,170126,251,0,0,0,51476,3,2107702,157,0,164102,159,0
13,3012580013513223,3012580014178317,19997791,sA-eth3,up,3012580014121916,netem,424588,420,0,0,0,52990,3,2108758,173,0,408532,176,0
14,3012580033512084,3012580034151187,19998861,sA-eth3,up,3012580034098497,netem,683482,591,0,0,0,51476,3,2109748,188,0,657130,191,0
15,3012580053512285,3012580054131039,20000201,sA-eth3,up,3012580054080298,netem,922694,749,0,0,0,63588,3,2110540,200,0,886706,203,0
16,3012580073512246,3012580074024519,19999961,sA-eth3,up,3012580073957119,netem,1175532,916,0,0,0,77214,4,2111398,213,0,1129380,216,0
17,3012580093511117,3012580094119531,19998871,sA-eth3,up,3012580094070441,netem,1414744,1074,0,0,0,113550,8,2112322,227,0,1359088,230,0
18,3012580113510729,3012580114154692,19999612,sA-eth3,up,3012580114105652,netem,1678180,1248,0,0,0,119606,7,2113510,245,0,1612228,248,0
19,3012580133512830,3012580134034773,20002101,sA-eth3,up,3012580133960173,netem,1929504,1414,0,0,0,113550,8,2114500,260,0,1853586,263,0
20,3012580153511271,3012580153976624,19998441,sA-eth3,up,3012580153928943,netem,2170230,1573,0,0,0,32308,2,2115490,275,0,2084808,278,0
21,3012580173512862,3012580174101986,20001591,sA-eth3,up,3012580174043415,netem,2203198,1605,0,0,0,66,1,2433814,293,0,2116456,290,0
22,3012580193511684,3012580194136627,19998822,sA-eth3,up,3012580194087007,netem,2203858,1615,0,0,0,0,0,2696892,308,0,2117116,300,0
23,3012580213510445,3012580214079958,19998761,sA-eth3,up,3012580214034298,netem,2204782,1629,0,0,0,66,1,2942528,322,0,2118040,314,0
24,3012580233512326,3012580234009449,20001881,sA-eth3,up,3012580233947518,netem,2205772,1644,0,0,0,66,1,3195668,340,0,2119030,329,0
25,3012580253510617,3012580254089690,19998291,sA-eth3,up,3012580254042120,netem,2207160,1664,0,0,0,0,0,3454600,358,0,2120418,349,0
26,3012580273510268,3012580274074031,19999651,sA-eth3,up,3012580274025491,netem,2208216,1680,0,0,0,132,2,3697472,374,0,2121474,365,0
27,3012580293510890,3012580293957802,20000622,sA-eth3,up,3012580293911772,netem,2209272,1696,0,0,0,66,1,3953376,390,0,2122530,381,0
28,3012580313510621,3012580313972123,19999731,sA-eth3,up,3012580313925733,netem,2210348,1712,0,0,0,66,1,4215006,405,0,2123606,397,0
29,3012580333513062,3012580334496237,20002441,sA-eth3,up,3012580334395557,netem,2211338,1727,0,0,0,151490,8,4221312,406,0,2124596,412,0
30,3012580353516623,3012580354250727,20003561,sA-eth3,up,3012580354180567,netem,2440042,1879,0,0,0,128690,5,4222104,418,0,2344060,424,0
31,3012580373513784,3012580374262018,19997161,sA-eth3,up,3012580374143228,netem,2685310,2041,0,0,0,157542,11,4222764,428,0,2579296,434,0
32,3012580393517226,3012580394142989,20003442,sA-eth3,up,3012580394053819,netem,2944290,2213,0,0,0,163512,10,4223820,444,0,2830942,451,0
33,3012580413513517,3012580414116200,19996291,sA-eth3,up,3012580414054040,netem,3192586,2377,0,0,0,174110,12,4224810,459,0,3066508,466,0
34,3012580433511908,3012580434217492,19998391,sA-eth3,up,3012580434163251,netem,3445424,2544,0,0,0,189250,13,4225998,477,0,3312408,484,0
35,3012580453511279,3012580454168623,19999371,sA-eth3,up,3012580454102982,netem,3692206,2707,0,0,0,196820,12,4227054,493,0,3546592,500,0
36,3012580473511410,3012580474164844,20000131,sA-eth3,up,3012580474114224,netem,3943530,2873,0,0,0,213474,13,4228044,508,0,3787950,515,0
37,3012580493510761,3012580494122285,19999351,sA-eth3,up,3012580494074015,netem,4181228,3030,0,0,0,223072,13,4228968,522,0,4016210,529,0
38,3012580513512183,3012580514079376,20001422,sA-eth3,up,3012580514028396,netem,4404366,3179,0,0,0,0,0,4482660,548,0,4230438,543,0
39,3012580533510624,3012580534039827,19998441,sA-eth3,up,3012580533986756,netem,4405026,3189,0,0,0,132,2,4726584,558,0,4231098,553,0
40,3012580553510825,3012580553993288,20000201,sA-eth3,up,3012580553945657,netem,4405752,3200,0,0,0,0,0,4967678,569,0,4231824,564,0
41,3012580573511916,3012580574011749,20001091,sA-eth3,up,3012580573958519,netem,4406478,3211,0,0,0,0,0,5232204,584,0,4232550,575,0
42,3012580593511467,3012580594102531,19999551,sA-eth3,up,3012580594056960,netem,4407336,3224,0,0,0,0,0,5483764,600,0,4233408,588,0
43,3012580613509619,3012580614092742,19998152,sA-eth3,up,3012580614044672,netem,4408260,3238,0,0,0,0,0,5736772,616,0,4234332,602,0
44,3012580633510010,3012580634085693,20000391,sA-eth3,up,3012580634039093,netem,4409184,3252,0,0,0,0,0,5992676,632,0,4235256,616,0
45,3012580653509841,3012580654010424,19999831,sA-eth3,up,3012580653961843,netem,4410174,3267,0,0,0,66,1,6236996,648,0,4236246,631,0
46,3012580673510652,3012580674165426,20000811,sA-eth3,up,3012580674115216,netem,4411164,3282,0,0,0,0,0,6334988,656,0,4237236,646,0
47,3012580693508463,3012580693990796,19997811,sA-eth3,up,3012580693942746,netem,4460712,3330,0,0,0,239212,11,6335186,659,0,4284804,664,0
48,3012580713511445,3012580714046698,20002982,sA-eth3,up,3012580713992547,netem,4699924,3488,0,0,0,275548,11,6335912,670,0,4514314,675,0
49,3012580733511146,3012580733990748,19999701,sA-eth3,up,3012580733942518,netem,4949734,3653,0,0,0,269492,12,6336572,680,0,4753894,685,0
50,3012580753510217,3012580753971729,19999071,sA-eth3,up,3012580753923289,netem,5205600,3822,0,0,0,277062,16,6337298,691,0,4999332,696,0
51,3012580773511088,3012580774128622,20000871,sA-eth3,up,3012580774077661,netem,5456924,3988,0,0,0,287660,18,6338222,705,0,5240624,710,0
52,3012580793513199,3012580794069932,20002111,sA-eth3,up,3012580794008692,netem,5706734,4153,0,0,0,302800,19,6339146,719,0,5480534,725,0
53,3012580813510961,3012580813996023,19997762,sA-eth3,up,3012580813944253,netem,5953516,4316,0,0,0,317940,19,6340004,732,0,5717548,740,0
54,3012580833513452,3012580834083715,20002491,sA-eth3,up,3012580833963314,netem,6197270,4477,0,0,0,352762,22,6340994,747,0,5951666,755,0
55,3012580853508623,3012580854020356,19995171,sA-eth3,up,3012580853952925,netem,6448594,4643,0,0,0,156456,12,6341984,762,0,6193024,770,0
56,3012580873513774,3012580874168388,20005151,sA-eth3,up,3012580874098747,netem,6605248,4750,0,0,0,0,0,6749560,794,0,6343606,785,0
57,3012580893512045,3012580894078448,19998271,sA-eth3,up,3012580894022228,netem,6606068,4762,0,0,0,66,1,6993484,804,0,6344426,797,0
58,3012580913511686,3012580914015009,19999641,sA-eth3,up,3012580913959859,netem,6606860,4774,0,0,0,0,0,7251954,815,0,6345218,809,0
59,3012580933512958,3012580934015661,20001272,sA-eth3,up,3012580933955270,netem,6607454,4783,0,0,0,66,1,7512070,829,0,6345878,819,0
60,3012580953510999,3012580953987941,19998041,sA-eth3,up,3012580953936661,netem,6608180,4794,0,0,0,66,1,7752206,847,0,6346538,829,0
61,3012580973511650,3012580974336295,20000651,sA-eth3,up,3012580974276344,netem,6609170,4809,0,0,0,0,0,8006662,863,0,6347528,844,0
