poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,32629692968686,32629696180622,0,sA-eth3,up,32629695178140,netem,560,8,0,0,0,0,0,480,6,0,740,10,0
1,32629713077507,32629715108330,20108821,sA-eth3,up,32629714886077,netem,560,8,0,0,0,0,0,480,6,0,740,10,0
2,32629733035328,32629734916218,19957821,sA-eth3,up,32629734739676,netem,560,8,0,0,0,0,0,480,6,0,740,10,0
3,32629753028687,32629755119510,19993359,sA-eth3,up,32629754926378,netem,774,11,0,0,0,0,0,694,9,0,954,13,0
4,32629773048477,32629774871287,20019790,sA-eth3,up,32629774706005,netem,774,11,0,0,0,0,0,694,9,0,954,13,0
5,32629793089679,32629795594896,20041202,sA-eth3,up,32629794909358,netem,774,11,0,0,0,0,0,694,9,0,954,13,0
6,32629813038808,32629815238942,19949129,sA-eth3,up,32629815027060,netem,774,11,0,0,0,0,0,13948,12,0,954,13,0
7,32629833034158,32629835081151,19995350,sA-eth3,up,32629834878758,netem,1764,26,0,0,0,0,0,371278,29,0,1944,28,0
8,32629853029989,32629855109681,19995831,sA-eth3,up,32629854903449,netem,2160,32,0,0,0,66,1,512262,37,0,2406,35,0
9,32629873036278,32629875072271,20006289,sA-eth3,up,32629874866208,netem,3546,53,0,0,0,66,1,721896,54,0,3726,55,0
10,32629893033929,32629895155392,19997651,sA-eth3,up,32629894944099,netem,4668,70,0,0,0,66,1,963452,72,0,4848,72,0
11,32629913035979,32629914931800,20002050,sA-eth3,up,32629914750117,netem,5790,87,0,0,0,66,1,1207904,90,0,6036,90,0
12,32629933038219,32629934921750,20002240,sA-eth3,up,32629934743748,netem,6978,105,0,0,0,66,1,1448012,108,0,7158,107,0
13,32629953030659,32629954937210,19992440,sA-eth3,up,32629954756838,netem,8166,123,0,0,0,66,1,1695512,128,0,8346,125,0
14,32629973032940,32629974932330,20002281,sA-eth3,up,32629974754088,netem,9354,141,0,0,0,66,1,1928380,146,0,9600,144,0
15,32629993034390,32629995599758,20001450,sA-eth3,up,32629995312695,netem,10608,160,0,0,0,0,0,2107856,160,0,10788,162,0
16,32630013058860,32630015599478,20024470,sA-eth3,up,32630015406126,netem,207518,291,0,0,0,113550,4,2108912,176,0,203004,178,0
