poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3864476516389028,3864476517346884,0,sA-eth3,up,3864476517118512,netem,474,7,0,0,0,0,0,480,6,0,654,9,0
1,3864476536454397,3864476537257361,20065369,sA-eth3,up,3864476537161101,netem,474,7,0,0,0,0,0,480,6,0,654,9,0
2,3864476556448805,3864476557201089,19994408,sA-eth3,up,3864476557138589,netem,688,10,0,0,0,0,0,694,10,0,868,12,0
3,3864476576442894,3864476577143788,19994089,sA-eth3,up,3864476577031017,netem,1678,25,0,0,0,0,0,232138,27,0,1858,27,0
4,3864476596447552,3864476597119266,20004658,sA-eth3,up,3864476597058675,netem,2668,40,0,0,0,66,1,483698,43,0,2848,42,0
5,3864476616443710,3864476617174044,19996158,sA-eth3,up,3864476617083944,netem,3658,55,0,0,0,0,0,738088,58,0,3838,57,0
6,3864476636445809,3864476637231273,20002099,sA-eth3,up,3864476637153032,netem,4450,67,0,0,0,0,0,985106,71,0,4630,69,0
7,3864476656448107,3864476657056620,20002298,sA-eth3,up,3864476656984270,netem,5242,79,0,0,0,132,2,1240812,84,0,5488,82,0
8,3864476676443875,3864476677064929,19995768,sA-eth3,up,3864476676961028,netem,6298,95,0,0,0,0,0,1486712,102,0,6478,97,0
9,3864476696444624,3864476697082557,20000749,sA-eth3,up,3864476696991826,netem,7464,112,0,0,0,132,2,1725240,118,0,7644,114,0
10,3864476716446452,3864476717027485,20001828,sA-eth3,up,3864476716948545,netem,8520,128,0,0,0,0,0,1987002,135,0,8700,130,0
11,3864476736443600,3864476737315155,19997148,sA-eth3,up,3864476737224144,netem,9510,143,0,0,0,66,1,2106648,142,0,9756,146,0
12,3864476756446498,3864476757057082,20002898,sA-eth3,up,3864476756978411,netem,197402,269,0,0,0,49962,2,2107638,157,0,190322,161,0
13,3864476776444217,3864476777133281,19997719,sA-eth3,up,3864476777022350,netem,453268,438,0,0,0,34822,2,2108694,173,0,436090,177,0
14,3864476796446255,3864476797084429,20002038,sA-eth3,up,3864476797022918,netem,700050,601,0,0,0,59046,3,2109618,187,0,673038,191,0
15,3864476816442853,3864476817084337,19996598,sA-eth3,up,3864476817012857,netem,945428,764,0,0,0,89326,5,2110410,199,0,908516,204,0
16,3864476836445092,3864476837029215,20002239,sA-eth3,up,3864476836954715,netem,1204322,935,0,0,0,72672,3,2111334,213,0,1157048,218,0
17,3864476856443470,3864476857124584,19998378,sA-eth3,up,3864476857077724,netem,1442020,1092,0,0,0,115064,8,2112258,227,0,1385308,232,0
18,3864476876445798,3864476877363223,20002328,sA-eth3,up,3864476877251943,netem,1708484,1268,0,0,0,96896,6,2113446,245,0,1641344,250,0
19,3864476896446717,3864476897186101,20000919,sA-eth3,up,3864476897071050,netem,1938612,1420,0,0,0,139288,9,2114370,259,0,1862364,264,0
20,3864476916446985,3864476917503391,20000268,sA-eth3,up,3864476917263700,netem,2202562,1595,0,0,0,0,0,2115536,276,0,2115820,280,0
21,3864476936447013,3864476937132797,20000028,sA-eth3,up,3864476937063517,netem,2203374,1607,0,0,0,66,1,2458410,293,0,2116632,292,0
22,3864476956444172,3864476957129816,19997159,sA-eth3,up,3864476957060895,netem,2204034,1617,0,0,0,66,1,2721488,308,0,2117292,302,0
23,3864476976443770,3864476977064723,19999598,sA-eth3,up,3864476976995793,netem,2205024,1632,0,0,0,0,0,2975878,323,0,2118282,317,0
24,3864476996447178,3864476997123672,20003408,sA-eth3,up,3864476997039522,netem,2206014,1647,0,0,0,66,1,3224674,341,0,2119272,332,0
25,3864477016446367,3864477017081280,19999189,sA-eth3,up,3864477016970190,netem,2207202,1665,0,0,0,0,0,3482244,360,0,2120460,350,0
26,3864477036448045,3864477037107339,20001678,sA-eth3,up,3864477037031458,netem,2208258,1681,0,0,0,66,1,3726564,376,0,2121516,366,0
27,3864477056448363,3864477057124277,20000318,sA-eth3,up,3864477057047627,netem,2209314,1697,0,0,0,0,0,3983916,392,0,2122572,382,0
28,3864477076444972,3864477077123705,19996609,sA-eth3,up,3864477077039335,netem,2210238,1711,0,0,0,66,1,4221312,406,0,2123496,396,0
29,3864477096447090,3864477097056293,20002118,sA-eth3,up,3864477096986873,netem,2211252,1726,0,0,0,151400,7,4221378,407,0,2124510,411,0
30,3864477116444748,3864477117148952,19997658,sA-eth3,up,3864477117057252,netem,2465604,1894,0,0,0,128690,5,4222170,419,0,2368566,423,0
31,3864477136445377,3864477137062540,20000629,sA-eth3,up,3864477136999459,netem,2712386,2057,0,0,0,149976,10,4222896,430,0,2605316,434,0
32,3864477156443535,3864477157249109,19998158,sA-eth3,up,3864477157138859,netem,2947146,2213,0,0,0,189250,11,4223886,445,0,2854004,450,0
33,3864477176446593,3864477177068217,20003058,sA-eth3,up,3864477177007626,netem,3216638,2391,0,0,0,177138,13,4224942,461,0,3091084,466,0
34,3864477196444112,3864477197083955,19997519,sA-eth3,up,3864477196993195,netem,3448280,2544,0,0,0,214988,14,4225998,477,0,3312236,482,0
35,3864477216444840,3864477217041753,20000728,sA-eth3,up,3864477216961873,netem,3716344,2722,0,0,0,202876,13,4227120,494,0,3569740,500,0
36,3864477236444648,3864477237024161,19999808,sA-eth3,up,3864477236940631,netem,3960098,2883,0,0,0,221044,13,4228110,509,0,3803858,515,0
37,3864477256445017,3864477257046340,20000369,sA-eth3,up,3864477256968999,netem,4200824,3042,0,0,0,203390,12,4229034,523,0,4035014,529,0
38,3864477276444915,3864477277157649,19999898,sA-eth3,up,3864477277088898,netem,4404280,3178,0,0,0,66,1,4482660,548,0,4230352,542,0
