poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3864537180685112,3864537181727578,0,sA-eth3,up,3864537181517067,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
1,3864537200739951,3864537201445175,20054839,sA-eth3,up,3864537201357354,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
2,3864537220744109,3864537221510013,20004158,sA-eth3,up,3864537221440133,netem,688,10,0,0,0,0,0,694,9,0,868,12,0
3,3864537240740908,3864537241611192,19996799,sA-eth3,up,3864537241506842,netem,1678,25,0,0,0,0,0,232138,27,0,1858,27,0
4,3864537260740836,3864537261445960,19999928,sA-eth3,up,3864537261374879,netem,2602,39,0,0,0,132,2,460464,42,0,2782,41,0
5,3864537280741404,3864537281453148,20000568,sA-eth3,up,3864537281391548,netem,3592,54,0,0,0,66,1,720646,57,0,3772,56,0
6,3864537300739432,3864537301403086,19998028,sA-eth3,up,3864537301315906,netem,4450,67,0,0,0,0,0,985106,71,0,4630,69,0
7,3864537320743441,3864537321374634,20004009,sA-eth3,up,3864537321316544,netem,5242,79,0,0,0,132,2,1217776,86,0,5422,81,0
8,3864537340740899,3864537341420033,19997458,sA-eth3,up,3864537341335732,netem,6496,98,0,0,0,0,0,1486910,105,0,6676,100,0
9,3864537360742018,3864537361413111,20001119,sA-eth3,up,3864537361323821,netem,7596,114,0,0,0,66,1,1725438,121,0,7776,116,0
10,3864537380741356,3864537381361399,19999338,sA-eth3,up,3864537381314009,netem,8742,131,0,0,0,0,0,1987134,137,0,8922,133,0
11,3864537400738044,3864537401436308,19996688,sA-eth3,up,3864537401342887,netem,9752,146,0,0,0,66,1,2106780,144,0,9932,148,0
12,3864537420743993,3864537421452666,20005949,sA-eth3,up,3864537421375956,netem,197644,272,0,0,0,24224,1,2107770,159,0,190564,164,0
13,3864537440739161,3864537441383894,19995168,sA-eth3,up,3864537441296924,netem,453510,441,0,0,0,34822,2,2108826,175,0,436332,180,0
14,3864537460742909,3864537461510323,20003748,sA-eth3,up,3864537461443403,netem,700292,604,0,0,0,59046,3,2109750,189,0,673280,194,0
15,3864537480739017,3864537481400911,19996108,sA-eth3,up,3864537481327581,netem,945560,766,0,0,0,66616,4,2110542,201,0,908648,206,0
16,3864537500738716,3864537501373939,19999699,sA-eth3,up,3864537501294279,netem,1204454,937,0,0,0,72672,3,2111466,215,0,1157180,220,0
17,3864537520742124,3864537521373567,20003408,sA-eth3,up,3864537521299717,netem,1442152,1094,0,0,0,115064,8,2112390,229,0,1385440,234,0
18,3864537540739382,3864537541421196,19997258,sA-eth3,up,3864537541345116,netem,1702560,1266,0,0,0,102952,7,2113512,246,0,1635618,251,0
19,3864537560741341,3864537561381274,20001959,sA-eth3,up,3864537561310294,netem,1938744,1422,0,0,0,139288,9,2114502,261,0,1862496,266,0
20,3864537580738269,3864537581438563,19996928,sA-eth3,up,3864537581346882,netem,2202694,1597,0,0,0,0,0,2115558,277,0,2115952,282,0
21,3864537600741627,3864537601488501,20003358,sA-eth3,up,3864537601404021,netem,2203420,1608,0,0,0,0,0,2458432,294,0,2116678,293,0
22,3864537620742086,3864537621376719,20000459,sA-eth3,up,3864537621291709,netem,2204080,1618,0,0,0,0,0,2721510,309,0,2117338,303,0
23,3864537640740924,3864537641384908,19998838,sA-eth3,up,3864537641313537,netem,2205070,1633,0,0,0,0,0,2975900,324,0,2118328,318,0
24,3864537660741472,3864537661392746,20000548,sA-eth3,up,3864537661330625,netem,2206060,1648,0,0,0,0,0,3224696,342,0,2119318,333,0
25,3864537680739531,3864537681328244,19998059,sA-eth3,up,3864537681260213,netem,2207182,1665,0,0,0,66,1,3482180,360,0,2120506,351,0
26,3864537700740999,3864537701321842,20001468,sA-eth3,up,3864537701248782,netem,2208304,1682,0,0,0,0,0,3726500,376,0,2121562,367,0
27,3864537720739587,3864537721356881,19998588,sA-eth3,up,3864537721276410,netem,2209360,1698,0,0,0,0,0,3983852,392,0,2122618,383,0
28,3864537740741296,3864537741326719,20001709,sA-eth3,up,3864537741251578,netem,2210284,1712,0,0,0,66,1,4221248,406,0,2123542,397,0
29,3864537760740414,3864537761425018,19999118,sA-eth3,up,3864537761350437,netem,2211298,1727,0,0,0,151400,7,4221314,407,0,2124556,412,0
30,3864537780741542,3864537781361796,20001128,sA-eth3,up,3864537781285075,netem,2439912,1878,0,0,0,154428,6,4222040,418,0,2343930,423,0
31,3864537800739421,3864537801435074,19997879,sA-eth3,up,3864537801322714,netem,2712432,2058,0,0,0,149886,9,4222832,430,0,2605362,435,0
32,3864537820743579,3864537821326032,20004158,sA-eth3,up,3864537821264292,netem,2947102,2213,0,0,0,189250,11,4223756,444,0,2830726,449,0
