poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3008686304598011,3008686306069540,0,sA-eth3,up,3008686305799398,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
1,3008686324661137,3008686325530571,20063126,sA-eth3,up,3008686325453251,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
2,3008686344655321,3008686345474346,19994184,sA-eth3,up,3008686345369015,netem,578,9,0,0,0,0,0,13948,12,0,758,11,0
3,3008686364656856,3008686365465860,20001535,sA-eth3,up,3008686365389940,netem,1568,24,0,0,0,0,0,232138,27,0,1748,26,0
4,3008686384654061,3008686385327824,19997205,sA-eth3,up,3008686385248084,netem,2714,41,0,0,0,0,0,489556,44,0,2894,43,0
5,3008686404654995,3008686405227709,20000934,sA-eth3,up,3008686405164168,netem,3638,55,0,0,0,0,0,738088,58,0,3818,57,0
6,3008686424653630,3008686425229123,19998635,sA-eth3,up,3008686425168693,netem,4430,67,0,0,0,0,0,985106,71,0,4610,69,0
7,3008686444652905,3008686445218678,19999275,sA-eth3,up,3008686445163488,netem,5354,81,0,0,0,0,0,1243972,88,0,5534,83,0
8,3008686464653059,3008686465164202,20000154,sA-eth3,up,3008686465106272,netem,6476,98,0,0,0,66,1,1486910,105,0,6656,100,0
9,3008686484653434,3008686485157437,20000375,sA-eth3,up,3008686485098667,netem,7532,114,0,0,0,66,1,1748672,122,0,7712,116,0
10,3008686504653169,3008686505143302,19999735,sA-eth3,up,3008686505090861,netem,8522,129,0,0,0,66,1,1987134,137,0,8702,131,0
11,3008686524654574,3008686525467258,20001405,sA-eth3,up,3008686525366858,netem,9512,144,0,0,0,13716,3,2106780,144,0,9692,146,0
12,3008686544657878,3008686545403843,20003304,sA-eth3,up,3008686545330142,netem,197338,269,0,0,0,52990,3,2107770,159,0,190258,161,0
13,3008686564654883,3008686565252146,19997005,sA-eth3,up,3008686565193076,netem,453400,440,0,0,0,65102,4,2108826,175,0,436222,179,0
14,3008686584653728,3008686585271171,19998845,sA-eth3,up,3008686585214591,netem,700182,603,0,0,0,77214,4,2109750,189,0,673170,193,0
15,3008686604652122,3008686605472707,19998394,sA-eth3,up,3008686605368777,netem,945450,765,0,0,0,89326,5,2110608,202,0,931772,206,0
16,3008686624655527,3008686625341871,20003405,sA-eth3,up,3008686625277861,netem,1201316,934,0,0,0,103062,8,2111552,216,0,1154240,220,0
17,3008686644654032,3008686645168705,19998505,sA-eth3,up,3008686645114215,netem,1466376,1110,0,0,0,90840,6,2112740,234,0,1408938,239,0
18,3008686664652257,3008686665259410,19998225,sA-eth3,up,3008686665205620,netem,1710130,1271,0,0,0,119692,8,2113796,250,0,1643122,255,0
19,3008686684652001,3008686685275725,19999744,sA-eth3,up,3008686685221644,netem,1963054,1439,0,0,0,115064,7,2114786,265,0,1886014,271,0
20,3008686704657246,3008686705522791,20005245,sA-eth3,up,3008686705431690,netem,2202780,1598,0,0,0,0,0,2261062,287,0,2116170,285,0
21,3008686724654831,3008686725432635,19997585,sA-eth3,up,3008686725342225,netem,2203506,1609,0,0,0,66,1,2458584,296,0,2116896,296,0
22,3008686744655886,3008686745332579,20001055,sA-eth3,up,3008686745266559,netem,2204232,1620,0,0,0,0,0,2740552,312,0,2117622,307,0
23,3008686764653510,3008686765302344,19997624,sA-eth3,up,3008686765242324,netem,2205156,1634,0,0,0,132,2,2976052,326,0,2118546,321,0
24,3008686784652535,3008686785257198,19999025,sA-eth3,up,3008686785205338,netem,2206146,1649,0,0,0,132,2,3224848,344,0,2119536,336,0
25,3008686804652510,3008686805238013,19999975,sA-eth3,up,3008686805187873,netem,2207334,1667,0,0,0,66,1,3482332,362,0,2120724,354,0
26,3008686824652154,3008686825212278,19999644,sA-eth3,up,3008686825164597,netem,2208390,1683,0,0,0,132,2,3726652,378,0,2121780,370,0
27,3008686844652279,3008686845440813,20000125,sA-eth3,up,3008686845342773,netem,2209446,1699,0,0,0,66,1,3984004,394,0,2122836,386,0
28,3008686864654954,3008686865314568,20002675,sA-eth3,up,3008686865238917,netem,2210436,1714,0,0,0,0,0,4221400,408,0,2123826,401,0
29,3008686884656868,3008686885337382,20001914,sA-eth3,up,3008686885271542,netem,2211384,1728,0,0,0,152914,8,4221466,409,0,2124774,415,0
30,3008686904654533,3008686905249647,19997665,sA-eth3,up,3008686905195806,netem,2465736,1896,0,0,0,152914,6,4222258,421,0,2368830,427,0
31,3008686924652318,3008686925273821,19997785,sA-eth3,up,3008686925220721,netem,2712518,2059,0,0,0,174110,10,4222984,432,0,2605580,438,0
32,3008686944651853,3008686945228696,19999535,sA-eth3,up,3008686945176916,netem,2974440,2232,0,0,0,161998,9,4224040,448,0,2857140,454,0
33,3008686964652587,3008686965177320,20000734,sA-eth3,up,3008686965127460,netem,3218194,2393,0,0,0,199848,13,4225030,463,0,3091258,469,0
34,3008686984652242,3008686985348136,19999655,sA-eth3,up,3008686985244965,netem,3475574,2563,0,0,0,187736,12,4226218,481,0,3338606,487,0
35,3008687004656177,3008687005316450,20003935,sA-eth3,up,3008687005255320,netem,3731440,2732,0,0,0,211960,13,4227274,497,0,3584374,503,0
36,3008687024653471,3008687025208145,19997294,sA-eth3,up,3008687025147314,netem,3960054,2883,0,0,0,240726,14,4228198,511,0,3803946,517,0
37,3008687044652596,3008687045194549,19999125,sA-eth3,up,3008687045142759,netem,4225004,3058,0,0,0,179166,11,4229188,526,0,4058336,532,0
38,3008687064653221,3008687065233014,20000625,sA-eth3,up,3008687065173214,netem,4404302,3179,0,0,0,66,1,4506092,552,0,4230506,545,0
39,3008687084652996,3008687085250259,19999775,sA-eth3,up,3008687085197409,netem,4405094,3191,0,0,0,0,0,4770354,563,0,4231298,557,0
40,3008687104654600,3008687105186893,20001604,sA-eth3,up,3008687105121713,netem,4405754,3201,0,0,0,0,0,5023098,575,0,4231958,567,0
41,3008687124653235,3008687125222318,19998635,sA-eth3,up,3008687125171418,netem,4406696,3214,0,0,0,66,1,5257150,589,0,4232900,580,0
42,3008687144651410,3008687145204453,19998175,sA-eth3,up,3008687145157163,netem,4407554,3227,0,0,0,132,2,5508710,605,0,4233758,593,0
43,3008687164652694,3008687165548230,20001284,sA-eth3,up,3008687165458179,netem,4408544,3242,0,0,0,66,1,5763166,621,0,4234748,608,0
44,3008687184656019,3008687185336043,20003325,sA-eth3,up,3008687185261283,netem,4409402,3255,0,0,0,66,1,6014660,637,0,4235672,622,0
