run_id,experiment_family,scenario_id,condition,topology,status,correctness_status,link_operstate,detector_operstate,fault_interface,detector_interface,injector_detector_isolated,selected_retention,fault_period_retention,post_recovery_retention,baseline_median_mbit_s,selected_median_mbit_s,switch_triggered,l_switch_ms,host_action,l_host_ms,recovery_committed,l_coordination_ms,l_fault_to_commit_ms,l_detection_ms,l_commit_to_recovered_round_ms,l_fault_to_recovered_round_complete_ms,recovery_policy,changed_slot_count,changed_sender_ranks,active_active_use_passed,locality_passed,checksum_errors,version_errors,gate_pass,gate_failures,run_directory
aa13_lossfast_rep01,active_active_v1,AA13_LOSSFAST,C2,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.19782230452339053,0.19782230452339053,,372.1511818095193,73.61980441666239,True,22.968056,,,False,,,,,,none,0,[],True,,0,0,True,,results_m4c_lossfast/l25/aa13_lossfast_rep01
aa13_lossfast_rep02,active_active_v1,AA13_LOSSFAST,C2,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.18131068846064974,0.18131068846064974,,370.73725094953033,67.21862620766802,True,111.645241,,,False,,,,,,none,0,[],True,,0,0,True,,results_m4c_lossfast/l25/aa13_lossfast_rep02
aa13_lossfast_rep03,active_active_v1,AA13_LOSSFAST,C2,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.30324056506845337,0.30324056506845337,,370.1909922933568,112.256925686289,True,252.223643,,,False,,,,,,none,0,[],True,,0,0,True,,results_m4c_lossfast/l25/aa13_lossfast_rep03
