poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3008610158479135,3008610159963254,0,sA-eth3,up,3008610159700432,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
1,3008610178539370,3008610179297355,20060235,sA-eth3,up,3008610179235054,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
2,3008610198537015,3008610199172199,19997645,sA-eth3,up,3008610199101428,netem,578,9,0,0,0,0,0,13948,12,0,758,11,0
3,3008610218535670,3008610219094033,19998655,sA-eth3,up,3008610219033572,netem,1678,25,0,0,0,66,1,232138,27,0,1858,27,0
4,3008610238535484,3008610239042837,19999814,sA-eth3,up,3008610238984617,netem,2734,41,0,0,0,0,0,489556,44,0,2914,43,0
5,3008610258534249,3008610259025162,19998765,sA-eth3,up,3008610258966882,netem,3658,55,0,0,0,0,0,738088,58,0,3838,57,0
6,3008610278534484,3008610279173707,20000235,sA-eth3,up,3008610279095497,netem,4450,67,0,0,0,66,1,985106,71,0,4630,69,0
7,3008610298536769,3008610299064742,20002285,sA-eth3,up,3008610299003811,netem,5374,81,0,0,0,0,0,1246670,85,0,5554,83,0
8,3008610318535223,3008610319036346,19998454,sA-eth3,up,3008610318974126,netem,6298,95,0,0,0,132,2,1486712,102,0,6478,97,0
9,3008610338534448,3008610339165992,19999225,sA-eth3,up,3008610339110241,netem,7576,114,0,0,0,0,0,1755780,120,0,7756,116,0
10,3008610358533843,3008610359129806,19999395,sA-eth3,up,3008610359078546,netem,8500,128,0,0,0,198,3,2010346,137,0,8746,131,0
11,3008610378534957,3008610379142101,20001114,sA-eth3,up,3008610379082880,netem,9556,144,0,0,0,13716,3,2106758,143,0,9736,146,0
12,3008610398535472,3008610399049785,20000515,sA-eth3,up,3008610398989185,netem,221606,285,0,0,0,28766,2,2107814,159,0,213536,162,0
13,3008610418534757,3008610419190621,19999285,sA-eth3,up,3008610419134110,netem,453248,438,0,0,0,65102,4,2108804,174,0,436070,177,0
14,3008610438534442,3008610439185045,19999685,sA-eth3,up,3008610439130805,netem,700030,601,0,0,0,77214,4,2109794,189,0,696252,192,0
15,3008610458534156,3008610459153810,19999714,sA-eth3,up,3008610459101460,netem,969522,779,0,0,0,65102,4,2110586,201,0,931620,204,0
16,3008610478535941,3008610479051294,20001785,sA-eth3,up,3008610478990484,netem,1204192,934,0,0,0,102952,5,2111444,214,0,1156918,217,0
17,3008610498534566,3008610499128659,19998625,sA-eth3,up,3008610499072669,netem,1469142,1109,0,0,0,87812,6,2112500,230,0,1411374,233,0
18,3008610518533870,3008610519119094,19999304,sA-eth3,up,3008610519067703,netem,1708354,1267,0,0,0,128690,8,2113556,246,0,1641214,249,0
19,3008610538533685,3008610538998208,19999815,sA-eth3,up,3008610538948757,netem,1964220,1436,0,0,0,113550,7,2114678,263,0,1894288,266,0
20,3008610558538260,3008610559528696,20004575,sA-eth3,up,3008610559397805,netem,2202432,1594,0,0,0,0,0,2260888,284,0,2115690,279,0
21,3008610578539385,3008610579470770,20001125,sA-eth3,up,3008610579367909,netem,2203224,1606,0,0,0,0,0,2483092,294,0,2116482,291,0
22,3008610598535569,3008610599196013,19996184,sA-eth3,up,3008610599134383,netem,2203884,1616,0,0,0,0,0,2740378,309,0,2117142,301,0
23,3008610618534564,3008610619067307,19998995,sA-eth3,up,3008610619006847,netem,2204808,1630,0,0,0,132,2,2975878,323,0,2118066,315,0
24,3008610638533939,3008610639115072,19999375,sA-eth3,up,3008610639065742,netem,2205798,1645,0,0,0,132,2,3224674,341,0,2119056,330,0
25,3008610658532083,3008610659100837,19998144,sA-eth3,up,3008610659052896,netem,2207072,1664,0,0,0,132,2,3482158,359,0,2120330,349,0
26,3008610678532818,3008610679124732,20000735,sA-eth3,up,3008610679073451,netem,2208128,1680,0,0,0,132,2,3749712,376,0,2121452,366,0
27,3008610698533273,3008610699118956,20000455,sA-eth3,up,3008610699071966,netem,2209184,1696,0,0,0,66,1,3983830,391,0,2122442,381,0
28,3008610718533118,3008610719203031,19999845,sA-eth3,up,3008610719156071,netem,2210174,1711,0,0,0,66,1,4221226,405,0,2123432,396,0
29,3008610738534682,3008610739072475,20001564,sA-eth3,up,3008610739005465,netem,2211122,1725,0,0,0,152914,8,4221292,406,0,2147614,411,0
30,3008610758533267,3008610759113410,19998585,sA-eth3,up,3008610759066250,netem,2465474,1893,0,0,0,152914,6,4222084,418,0,2368436,422,0
31,3008610778532202,3008610779122575,19998935,sA-eth3,up,3008610779074905,netem,2712256,2056,0,0,0,174220,11,4222810,429,0,2605186,433,0
32,3008610798538526,3008610799084090,20006324,sA-eth3,up,3008610799022939,netem,2974288,2230,0,0,0,186222,10,4223866,445,0,2856856,450,0
33,3008610818533711,3008610819123365,19995185,sA-eth3,up,3008610819072574,netem,3218042,2391,0,0,0,202876,14,4224856,460,0,3090974,465,0
34,3008610838532816,3008610839023779,19999105,sA-eth3,up,3008610838970378,netem,3475422,2561,0,0,0,187736,12,4226044,478,0,3338322,483,0
35,3008610858533051,3008610859003343,20000235,sA-eth3,up,3008610858949163,netem,3731288,2730,0,0,0,211960,13,4227100,494,0,3584090,499,0
36,3008610878532505,3008610879125989,19999454,sA-eth3,up,3008610879050598,netem,3984126,2897,0,0,0,216502,13,4228090,509,0,3826896,514,0
37,3008610898537370,3008610899157384,20004865,sA-eth3,up,3008610899091503,netem,4224852,3056,0,0,0,179338,13,4229014,523,0,4058052,528,0
38,3008610918536585,3008610919302069,19999215,sA-eth3,up,3008610919232969,netem,4404322,3179,0,0,0,66,1,4505808,548,0,4230394,543,0
39,3008610938534069,3008610939060772,19997484,sA-eth3,up,3008610939002102,netem,4405114,3191,0,0,0,0,0,4770070,559,0,4231186,555,0
40,3008610958534344,3008610959132358,20000275,sA-eth3,up,3008610959075997,netem,4405774,3201,0,0,0,0,0,5022814,571,0,4231846,565,0
41,3008610978533889,3008610979128692,19999545,sA-eth3,up,3008610979067992,netem,4406500,3212,0,0,0,0,0,5280100,586,0,4232572,576,0
42,3008610998533603,3008610999130427,19999714,sA-eth3,up,3008610999078437,netem,4407358,3225,0,0,0,66,1,5534622,603,0,4233496,590,0
43,3008611018534708,3008611019138692,20001105,sA-eth3,up,3008611019086871,netem,4408282,3239,0,0,0,66,1,5784668,618,0,4234420,604,0
44,3008611038535213,3008611039026206,20000505,sA-eth3,up,3008611038967026,netem,4409402,3255,0,0,0,0,0,6034714,633,0,4235474,619,0
45,3008611058534788,3008611059165111,19999575,sA-eth3,up,3008611059112031,netem,4410392,3270,0,0,0,0,0,6281996,650,0,4236464,634,0
46,3008611078533882,3008611079116466,19999094,sA-eth3,up,3008611079065706,netem,4411382,3285,0,0,0,0,0,6334902,655,0,4237454,649,0
47,3008611098536427,3008611099159471,20002545,sA-eth3,up,3008611099089010,netem,4484936,3346,0,0,0,240726,11,6335252,660,0,4308038,665,0
48,3008611118534402,3008611119072845,19997975,sA-eth3,up,3008611119005814,netem,4725662,3505,0,0,0,275548,11,6335978,671,0,4538996,676,0
49,3008611138534637,3008611139187200,20000235,sA-eth3,up,3008611139128580,netem,4975472,3670,0,0,0,287660,13,6336638,681,0,4778576,686,0
50,3008611158535081,3008611159060554,20000444,sA-eth3,up,3008611158994244,netem,5238908,3844,0,0,0,283118,16,6337430,693,0,5031320,698,0
51,3008611178534446,3008611179228460,19999365,sA-eth3,up,3008611179177400,netem,5482662,4005,0,0,0,313398,19,6338288,706,0,5265372,712,0
52,3008611198493590,3008611198989533,19959144,sA-eth3,up,3008611198936643,netem,5744584,4178,0,0,0,302800,18,6339278,721,0,5516932,728,0
53,3008611218535675,3008611219185349,20042085,sA-eth3,up,3008611219123609,netem,5982282,4335,0,0,0,340650,20,6340136,734,0,5745192,742,0
