poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3012917450724884,3012917451605929,0,sA-eth3,up,3012917451358858,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
1,3012917470785876,3012917471515900,20060992,sA-eth3,up,3012917471449769,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
2,3012917490782947,3012917491401910,19997071,sA-eth3,up,3012917491331630,netem,578,9,0,0,0,0,0,13948,12,0,758,11,0
3,3012917510782818,3012917511412762,19999871,sA-eth3,up,3012917511333491,netem,1568,24,0,0,0,66,1,232138,27,0,1748,26,0
4,3012917530783239,3012917531375353,20000421,sA-eth3,up,3012917531302542,netem,2624,40,0,0,0,0,0,489556,44,0,2804,42,0
5,3012917550785290,3012917551422304,20002051,sA-eth3,up,3012917551343013,netem,3548,54,0,0,0,66,1,738088,58,0,3728,56,0
6,3012917570782942,3012917571343375,19997652,sA-eth3,up,3012917571280094,netem,4426,67,0,0,0,66,1,985106,71,0,4606,69,0
7,3012917590781303,3012917591356546,19998361,sA-eth3,up,3012917591284185,netem,5350,81,0,0,0,0,0,1246670,85,0,5530,83,0
8,3012917610782254,3012917611359377,20000951,sA-eth3,up,3012917611284987,netem,6274,95,0,0,0,132,2,1486712,102,0,6454,97,0
9,3012917630781455,3012917631345648,19999201,sA-eth3,up,3012917631272678,netem,7462,113,0,0,0,0,0,1755780,120,0,7642,115,0
10,3012917650784266,3012917651383340,20002811,sA-eth3,up,3012917651309829,netem,8386,127,0,0,0,198,3,2010236,136,0,8632,130,0
11,3012917670782278,3012917671395981,19998012,sA-eth3,up,3012917671331791,netem,9532,144,0,0,0,13716,3,2106648,142,0,9712,146,0
12,3012917690782439,3012917691407762,20000161,sA-eth3,up,3012917691341172,netem,221582,285,0,0,0,28766,2,2107704,158,0,213512,162,0
13,3012917710781500,3012917711350893,19999061,sA-eth3,up,3012917711279603,netem,453224,438,0,0,0,65102,4,2108694,173,0,436046,177,0
14,3012917730781501,3012917731339994,20000001,sA-eth3,up,3012917731263304,netem,700006,601,0,0,0,77214,4,2109618,187,0,696228,192,0
15,3012917750781802,3012917751338145,20000301,sA-eth3,up,3012917751268125,netem,969498,779,0,0,0,65102,4,2110476,200,0,931596,204,0
16,3012917770782013,3012917771315816,20000211,sA-eth3,up,3012917771257396,netem,1204168,934,0,0,0,102952,5,2111334,213,0,1156894,217,0
17,3012917790780995,3012917791658320,19998982,sA-eth3,up,3012917791542359,netem,1469118,1109,0,0,0,87812,6,2112390,229,0,1411350,233,0
18,3012917810782886,3012917811359699,20001891,sA-eth3,up,3012917811296339,netem,1708330,1267,0,0,0,128690,8,2113446,245,0,1641190,249,0
19,3012917830780437,3012917831424781,19997551,sA-eth3,up,3012917831352080,netem,1971876,1442,0,0,0,106090,7,2114678,263,0,1894374,267,0
20,3012917850782938,3012917851417412,20002501,sA-eth3,up,3012917851343051,netem,2202628,1596,0,0,0,0,0,2260888,284,0,2115886,281,0
21,3012917870781839,3012917871381573,19998901,sA-eth3,up,3012917871309162,netem,2203420,1608,0,0,0,0,0,2483092,294,0,2116678,293,0
22,3012917890781421,3012917891422844,19999582,sA-eth3,up,3012917891351394,netem,2204080,1618,0,0,0,0,0,2740378,309,0,2117338,303,0
23,3012917910782362,3012917911361195,20000941,sA-eth3,up,3012917911289475,netem,2205004,1632,0,0,0,132,2,2975878,323,0,2118262,317,0
24,3012917930781403,3012917931662838,19999041,sA-eth3,up,3012917931560257,netem,2206126,1649,0,0,0,0,0,3250870,343,0,2119384,334,0
25,3012917950785694,3012917951435258,20004291,sA-eth3,up,3012917951354987,netem,2207182,1665,0,0,0,132,2,3482158,359,0,2120440,350,0
26,3012917970782865,3012917971649770,19997171,sA-eth3,up,3012917971570770,netem,2208456,1684,0,0,0,0,0,3755570,377,0,2121714,369,0
27,3012917990781817,3012917991480310,19998952,sA-eth3,up,3012917991365520,netem,2209380,1698,0,0,0,66,1,3983830,391,0,2122638,384,0
28,3012918010782438,3012918011410651,20000621,sA-eth3,up,3012918011350561,netem,2210370,1713,0,0,0,66,1,4221226,405,0,2123628,398,0
29,3012918030781949,3012918031414302,19999511,sA-eth3,up,3012918031350542,netem,2211318,1727,0,0,0,152914,8,4221358,407,0,2147810,413,0
30,3012918050781130,3012918051293773,19999181,sA-eth3,up,3012918051239613,netem,2465670,1895,0,0,0,152914,6,4222084,418,0,2368632,424,0
31,3012918070779921,3012918071375875,19998791,sA-eth3,up,3012918071320904,netem,2712452,2058,0,0,0,174110,10,4222810,429,0,2605382,435,0
32,3012918090778842,3012918091316305,19998921,sA-eth3,up,3012918091265875,netem,2974374,2231,0,0,0,161998,9,4223866,445,0,2856942,451,0
33,3012918110780244,3012918111329157,20001402,sA-eth3,up,3012918111276337,netem,3218214,2393,0,0,0,202876,14,4224856,460,0,3091146,467,0
34,3012918130779735,3012918131369148,19999491,sA-eth3,up,3012918131318758,netem,3475594,2563,0,0,0,187736,12,4226044,478,0,3338494,485,0
35,3012918150780396,3012918151256649,20000661,sA-eth3,up,3012918151206038,netem,3731460,2732,0,0,0,211960,13,4227100,494,0,3584262,501,0
36,3012918170779227,3012918171413331,19998831,sA-eth3,up,3012918171363111,netem,3984298,2899,0,0,0,216502,13,4228176,510,0,3827068,516,0
37,3012918190779748,3012918191284651,20000521,sA-eth3,up,3012918191222031,netem,4225024,3058,0,0,0,179166,11,4229100,524,0,4058224,530,0
38,3012918210781260,3012918211281482,20001512,sA-eth3,up,3012918211229522,netem,4404322,3179,0,0,0,66,1,4505894,549,0,4230394,543,0
