poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3012734004349058,3012734005342644,0,sA-eth3,up,3012734005113042,netem,474,7,0,0,0,0,0,480,6,0,654,9,0
1,3012734024410590,3012734025237244,20061532,sA-eth3,up,3012734025165654,netem,584,8,0,0,0,0,0,590,7,0,764,10,0
2,3012734044406841,3012734045061005,19996251,sA-eth3,up,3012734044987174,netem,798,11,0,0,0,66,1,14058,13,0,978,13,0
3,3012734064406852,3012734065010516,20000011,sA-eth3,up,3012734064944585,netem,1788,26,0,0,0,66,1,232248,28,0,1968,28,0
4,3012734084404523,3012734084919076,19997671,sA-eth3,up,3012734084860016,netem,2844,42,0,0,0,66,1,489666,45,0,3024,44,0
5,3012734104405294,3012734105065038,20000771,sA-eth3,up,3012734104961458,netem,3768,56,0,0,0,66,1,738198,59,0,3948,58,0
6,3012734124410676,3012734125148360,20005382,sA-eth3,up,3012734125040639,netem,4560,68,0,0,0,66,1,1008450,73,0,4806,71,0
7,3012734144406947,3012734145084571,19996271,sA-eth3,up,3012734144995570,netem,5484,82,0,0,0,66,1,1246780,86,0,5664,84,0
8,3012734164401538,3012734164926381,19994591,sA-eth3,up,3012734164861341,netem,6650,99,0,0,0,66,1,1510056,104,0,6830,102,0
9,3012734184405299,3012734185035283,20003761,sA-eth3,up,3012734184960742,netem,7772,116,0,0,0,0,0,1755976,122,0,7952,118,0
10,3012734204404720,3012734204918233,19999421,sA-eth3,up,3012734204863153,netem,8828,132,0,0,0,66,1,2010432,138,0,9008,134,0
11,3012734224405352,3012734225114956,20000632,sA-eth3,up,3012734225043745,netem,9842,147,0,0,0,13626,2,2106910,145,0,10022,149,0
12,3012734244404493,3012734244914356,19999141,sA-eth3,up,3012734244862085,netem,221802,287,0,0,0,28766,2,2107900,160,0,213732,164,0
13,3012734264403274,3012734264986837,19998781,sA-eth3,up,3012734264935577,netem,477668,456,0,0,0,40878,3,2108956,176,0,459500,180,0
14,3012734284404005,3012734284957298,20000731,sA-eth3,up,3012734284905078,netem,724450,619,0,0,0,52990,3,2109880,190,0,696448,194,0
15,3012734304405596,3012734305027860,20001591,sA-eth3,up,3012734304960479,netem,969718,781,0,0,0,65102,4,2110672,202,0,931816,206,0
16,3012734324403338,3012734324977911,19997742,sA-eth3,up,3012734324922880,netem,1225584,950,0,0,0,78728,6,2111662,217,0,1180480,222,0
17,3012734344402709,3012734344960322,19999371,sA-eth3,up,3012734344911572,netem,1470852,1112,0,0,0,86298,5,2112784,234,0,1413282,239,0
18,3012734364402420,3012734364954243,19999711,sA-eth3,up,3012734364904893,netem,1710064,1270,0,0,0,128690,8,2113774,249,0,1643056,254,0
19,3012734384404231,3012734384890954,20001811,sA-eth3,up,3012734384825624,netem,1973500,1444,0,0,0,128690,7,2114830,265,0,1896064,270,0
20,3012734404404412,3012734405006906,20000181,sA-eth3,up,3012734404946465,netem,2202628,1596,0,0,0,0,0,2261040,286,0,2116018,283,0
21,3012734424403233,3012734424913866,19998821,sA-eth3,up,3012734424863936,netem,2203420,1608,0,0,0,0,0,2483244,296,0,2116810,295,0
