poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,35343262776817,35343266048405,0,sA-eth3,up,35343265184374,netem,364,6,0,0,0,0,0,480,6,0,654,9,0
0,35343262776817,35343268067838,0,sB-eth3,up,35343267855765,netem,364,6,0,0,0,0,0,460,6,0,544,8,0
1,35343282858424,35343284954608,20081607,sA-eth3,up,35343284776766,netem,364,6,0,0,0,0,0,480,6,0,654,9,0
1,35343282858424,35343286621257,20081607,sB-eth3,up,35343286463095,netem,364,6,0,0,0,0,0,460,6,0,544,8,0
2,35343302856400,35343304689571,19997976,sA-eth3,up,35343304524679,netem,364,6,0,0,0,0,0,480,6,0,654,9,0
2,35343302856400,35343306374170,19997976,sB-eth3,up,35343306195618,netem,364,6,0,0,0,0,0,460,6,0,544,8,0
3,35343322862315,35343324989680,20005915,sA-eth3,up,35343324807908,netem,512,8,0,0,0,0,0,674,9,0,802,11,0
3,35343322862315,35343327136364,20005915,sB-eth3,up,35343326948542,netem,438,7,0,0,0,0,0,600,8,0,618,9,0
4,35343342859891,35343344817213,19997576,sA-eth3,up,35343344643462,netem,512,8,0,0,0,0,0,674,9,0,802,11,0
4,35343342859891,35343346647644,19997576,sB-eth3,up,35343346490553,netem,438,7,0,0,0,0,0,600,8,0,618,9,0
5,35343362853057,35343364802449,19993166,sA-eth3,up,35343364635127,netem,652,10,0,0,0,0,0,748,10,0,942,13,0
5,35343362853057,35343366917212,19993166,sB-eth3,up,35343366753081,netem,578,9,0,0,0,0,0,674,9,0,758,11,0
6,35343382876733,35343385295960,20023676,sA-eth3,up,35343385037297,netem,652,10,0,0,0,0,0,14002,13,0,942,13,0
6,35343382876733,35343387111450,20023676,sB-eth3,up,35343386917419,netem,14490,21,0,0,0,15140,2,1068,14,0,14208,16,0
7,35343402866759,35343404741880,19990026,sA-eth3,up,35343404556228,netem,1708,26,0,0,0,0,0,371398,31,0,1998,29,0
7,35343402866759,35343406792563,19990026,sB-eth3,up,35343406619210,netem,237048,168,0,0,0,149886,4,1992,28,0,227988,30,0
8,35343422861944,35343424846666,19995185,sA-eth3,up,35343424665084,netem,2104,32,0,0,0,66,1,588994,37,0,2394,35,0
