rank,round_id,period,route,version,duration_ns,duration_s,bytes_sent,bytes_received,frame_count,checksum_errors,version_errors,step_durations_ns
0,0,warmup,A,0,1175495517,1.175495517,12582912,12582912,6,0,0,"[246260852, 179549544, 192724160, 191057694, 189152687, 176531747]"
1,0,warmup,A,0,1192436865,1.192436865,12582912,12582912,6,0,0,"[191606729, 235018883, 181762523, 189968165, 190233917, 203652135]"
2,0,warmup,A,0,1168470804,1.168470804,12582912,12582912,6,0,0,"[257679323, 183096914, 174065285, 177013510, 192473536, 183934792]"
3,0,warmup,A,0,1166193574,1.166193574,12582912,12582912,6,0,0,"[184703519, 251355997, 189233249, 176982071, 174920243, 188757765]"
0,1,baseline,A,0,1123772230,1.12377223,12582912,12582912,6,0,0,"[181863364, 199093856, 175880961, 210122444, 175646158, 180928255]"
1,1,baseline,A,0,1136909346,1.136909346,12582912,12582912,6,0,0,"[189771163, 174348007, 196890366, 175911822, 210371965, 189415791]"
2,1,baseline,A,0,1125216522,1.125216522,12582912,12582912,6,0,0,"[179892247, 198146827, 174977733, 207847153, 175586938, 188535003]"
3,1,baseline,A,0,1126247162,1.126247162,12582912,12582912,6,0,0,"[184812010, 175687549, 197490951, 176023213, 207006946, 185022951]"
0,2,baseline,A,0,1132715549,1.132715549,12582912,12582912,6,0,0,"[183938303, 195051151, 175969852, 216254757, 176063222, 185217204]"
1,2,baseline,A,0,1128687044,1.128687044,12582912,12582912,6,0,0,"[188774534, 179188430, 190839032, 175814102, 216859123, 177000311]"
2,2,baseline,A,0,1136800225,1.136800225,12582912,12582912,6,0,0,"[181095657, 202330654, 175297245, 195254242, 174240666, 208385567]"
3,2,baseline,A,0,1111931946,1.111931946,12582912,12582912,6,0,0,"[185727458, 179308831, 198973995, 174927302, 197616972, 175158085]"
0,3,post_fault,A,0,4597331452,4.597331452,12582912,12582912,6,0,0,"[181990065, 891012487, 883837475, 885069466, 878559237, 876607041]"
1,3,post_fault,A,0,3899040144,3.899040144,12582912,12582912,6,0,0,"[219525646, 488626700, 543583614, 884020056, 883860055, 879181613]"
2,3,post_fault,A,0,4454470112,4.454470112,12582912,12582912,6,0,0,"[562343210, 606585869, 632228876, 878927230, 902090636, 872051730]"
3,3,post_fault,A,0,5295207916,5.295207916,12582912,12582912,6,0,0,"[892633601, 884379579, 884460760, 877754951, 877347896, 878376975]"
0,4,post_fault,B,1,1263017357,1.263017357,12582912,12582912,6,0,0,"[276836951, 177164853, 175597810, 176672268, 192399646, 264157449]"
1,4,post_fault,B,1,1188461761,1.188461761,12582912,12582912,6,0,0,"[185895379, 270027801, 178182721, 176915210, 177322223, 199173377]"
2,4,post_fault,B,1,1169411892,1.169411892,12582912,12582912,6,0,0,"[263811057, 175579599, 196325161, 178317141, 179045329, 176140912]"
3,4,post_fault,B,1,1332382719,1.332382719,12582912,12582912,6,0,0,"[184935751, 257054327, 176212984, 196160130, 180579022, 337249724]"
0,5,post_fault,B,1,1339172560,1.33917256,12582912,12582912,6,0,0,"[196758096, 176533917, 368124547, 219405595, 176835509, 201331495]"
1,5,post_fault,B,1,1323122869,1.323122869,12582912,12582912,6,0,0,"[252487346, 160091451, 175845321, 332101250, 225970193, 176425136]"
2,5,post_fault,B,1,1338338864,1.338338864,12582912,12582912,6,0,0,"[382428282, 195081399, 177694527, 174013054, 176395976, 232384939]"
3,5,post_fault,B,1,1328711446,1.328711446,12582912,12582912,6,0,0,"[193923230, 367090296, 220265101, 176164293, 195824617, 175255465]"
0,6,post_fault,B,1,1138580541,1.138580541,12582912,12582912,6,0,0,"[182345949, 190319358, 175295216, 206812155, 179616104, 203947298]"
1,6,post_fault,B,1,1114868511,1.114868511,12582912,12582912,6,0,0,"[193963421, 174867322, 209397658, 176180115, 183492709, 176756809]"
2,6,post_fault,B,1,1121812123,1.121812123,12582912,12582912,6,0,0,"[182311578, 193499586, 175634689, 205460013, 176934771, 187778245]"
3,6,post_fault,B,1,1114134155,1.114134155,12582912,12582912,6,0,0,"[189486671, 174405189, 209840171, 177247283, 188394031, 174558070]"
