round_id,period,route,version,duration_ns,duration_s,bytes_completed,rank_count,checksum_errors,version_errors,orchestrator_command_start_ns,orchestrator_command_end_ns,orchestrator_duration_ns
0,warmup,A,0,1192436865,1.192436865,50331648,4,0,0,310603215183190,310604409695163,1194511973
1,baseline,A,0,1136909346,1.136909346,50331648,4,0,0,310604409782974,310605549069751,1139286777
2,baseline,A,0,1136800225,1.136800225,50331648,4,0,0,310605549135692,310606687479070,1138343378
3,post_fault,A,0,5295207916,5.295207916,50331648,4,0,0,310606700586656,310611998913900,5298327244
4,post_fault,B,1,1332382719,1.332382719,50331648,4,0,0,310612017414103,310613352801029,1335386926
5,post_fault,B,1,1339172560,1.33917256,50331648,4,0,0,310613352860929,310614693504123,1340643194
6,post_fault,B,1,1138580541,1.138580541,50331648,4,0,0,310614693557133,310615833491785,1139934652
