poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,1442679413077,1442682507451,0,sA-eth3,up,1442681663319,netem,364,6,0,0,0,0,0,676,8,0,544,8,0
1,1442699527489,1442701584558,20114412,sA-eth3,up,1442701392105,netem,364,6,0,0,0,0,0,676,8,0,544,8,0
2,1442719494588,1442721346904,19967099,sA-eth3,up,1442721175562,netem,364,6,0,0,0,0,0,676,8,0,544,8,0
3,1442739490258,1442741402075,19995670,sA-eth3,up,1442741220072,netem,578,9,0,0,0,0,0,890,11,0,758,11,0
4,1442759498017,1442761475255,20007759,sA-eth3,up,1442761292393,netem,1324,20,0,0,0,0,0,158222,25,0,1504,22,0
5,1442779494578,1442781387614,19996561,sA-eth3,up,1442781181381,netem,1918,29,0,0,0,66,1,494884,36,0,2098,31,0
6,1442799497597,1442801436834,20003019,sA-eth3,up,1442801249042,netem,2446,37,0,0,0,0,0,748878,45,0,2626,39,0
7,1442819494537,1442821376613,19996940,sA-eth3,up,1442821201731,netem,3436,52,0,0,0,0,0,843724,56,0,3616,54,0
8,1442839500288,1442841521636,20005751,sA-eth3,up,1442841295132,netem,4624,70,0,0,0,66,1,1083832,74,0,4804,72,0
9,1442859495417,1442861448234,19995129,sA-eth3,up,1442861251712,netem,5832,88,0,0,0,66,1,1331180,92,0,6012,90,0
10,1442879506787,1442881550535,20011370,sA-eth3,up,1442881341313,netem,7020,106,0,0,0,66,1,1578594,111,0,7266,109,0
11,1442899493016,1442901407143,19986229,sA-eth3,up,1442901241021,netem,8384,126,0,0,0,66,1,1818702,129,0,8564,128,0
12,1442919491577,1442921531425,19998561,sA-eth3,up,1442921323701,netem,9572,144,0,0,0,66,1,2051570,148,0,9752,146,0
13,1442939493206,1442942447487,20001629,sA-eth3,up,1442942258514,netem,92012,208,0,0,0,45420,2,2108032,162,0,89222,165,0
14,1442959496746,1442961908850,20003540,sA-eth3,up,1442961713977,netem,320736,360,0,0,0,189250,5,2108626,171,0,308574,175,0
15,1442979502376,1442982157773,20005630,sA-eth3,up,1442981907999,netem,578116,530,0,0,0,174110,6,2109154,179,0,555262,183,0
16,1442999499516,1443001800418,19997140,sA-eth3,up,1443001608095,netem,835496,700,0,0,0,22710,2,2110078,193,0,802346,197,0
17,1443019497825,1443021351472,19998309,sA-eth3,up,1443021172169,netem,1061082,849,0,0,0,56018,4,2111200,210,0,1036596,214,0
18,1443039512166,1443041437382,20014341,sA-eth3,up,1443041256670,netem,1312406,1015,0,0,0,52990,3,2112388,228,0,1278218,233,0
19,1443059490246,1443061720676,19978080,sA-eth3,up,1443061550294,netem,1569786,1185,0,0,0,48448,3,2113576,246,0,1522670,251,0
20,1443079494705,1443081287350,20004459,sA-eth3,up,1443081117687,netem,1819596,1350,0,0,0,52990,4,2114698,263,0,1748232,268,0
21,1443099500464,1443101391601,20005759,sA-eth3,up,1443101206599,netem,2076976,1520,0,0,0,37850,3,2115952,282,0,1995646,287,0
22,1443119526005,1443121487972,20025541,sA-eth3,up,1443121309920,netem,2203416,1608,0,0,0,0,0,2214114,299,0,2117202,301,0
23,1443139496656,1443141508303,19970651,sA-eth3,up,1443141330811,netem,2204648,1626,0,0,0,0,0,2451326,317,0,2118434,319,0
24,1443159502897,1443161425575,20006241,sA-eth3,up,1443161234621,netem,2205704,1642,0,0,0,132,2,2698740,336,0,2119556,336,0
25,1443179494797,1443181497265,19991900,sA-eth3,up,1443181238692,netem,2206892,1660,0,0,0,66,1,2931542,353,0,2120678,353,0
26,1443199495618,1443201470265,20000821,sA-eth3,up,1443201289973,netem,2208014,1677,0,0,0,66,1,3171650,371,0,2121866,371,0
27,1443219467497,1443221517566,19971879,sA-eth3,up,1443221328854,netem,2209202,1695,0,0,0,66,1,3416168,390,0,2123054,389,0
28,1443239497518,1443241538146,20030021,sA-eth3,up,1443241334813,netem,2210390,1713,0,0,0,66,1,3660620,408,0,2124176,406,0
