poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,1426178290031,1426180930607,0,sA-eth3,up,1426180563651,netem,450,7,0,0,0,0,0,480,6,0,720,10,0
1,1426198387507,1426200450685,20097476,sA-eth3,up,1426200231672,netem,450,7,0,0,0,0,0,480,6,0,720,10,0
2,1426218374152,1426220213067,19986645,sA-eth3,up,1426220029525,netem,450,7,0,0,0,0,0,480,6,0,720,10,0
3,1426238380437,1426240544467,20006285,sA-eth3,up,1426240350594,netem,754,11,0,0,0,0,0,628,8,0,1024,14,0
4,1426258389863,1426260686374,20009426,sA-eth3,up,1426260496211,netem,754,11,0,0,0,0,0,738,9,0,1024,14,0
5,1426278389577,1426280878932,19999714,sA-eth3,up,1426280514266,netem,754,11,0,0,0,74,1,878,11,0,1098,15,0
6,1426298369912,1426300353750,19980335,sA-eth3,up,1426300096205,netem,828,12,0,0,0,0,0,878,11,0,1098,15,0
7,1426318390137,1426320720760,20020225,sA-eth3,up,1426320472986,netem,1752,26,0,0,0,0,0,298996,30,0,2022,29,0
8,1426338373372,1426340292068,19983235,sA-eth3,up,1426340109146,netem,2300,34,0,0,0,0,0,552858,37,0,2570,37,0
9,1426358374727,1426360311794,20001355,sA-eth3,up,1426360127111,netem,2762,41,0,0,0,0,0,741560,44,0,3032,44,0
10,1426378368063,1426380678744,19993336,sA-eth3,up,1426380479372,netem,3884,58,0,0,0,66,1,916310,59,0,4154,61,0
11,1426398369107,1426400394366,20001044,sA-eth3,up,1426400210302,netem,5006,75,0,0,0,66,1,1163658,77,0,5276,79,0
12,1426418366143,1426420321669,19997036,sA-eth3,up,1426420143607,netem,6194,93,0,0,0,66,1,1411072,96,0,6530,97,0
13,1426438368237,1426440345624,20002094,sA-eth3,up,1426440167382,netem,7382,111,0,0,0,66,1,1642426,113,0,7652,114,0
14,1426458366832,1426460353810,19998595,sA-eth3,up,1426460137857,netem,8504,128,0,0,0,66,1,1881152,132,0,8840,132,0
