poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3864608620321815,3864608621464632,0,sA-eth3,up,3864608621254200,netem,364,6,0,0,0,0,0,566,7,0,544,8,0
1,3864608640382214,3864608641158228,20060399,sA-eth3,up,3864608641058038,netem,364,6,0,0,0,0,0,566,7,0,544,8,0
2,3864608660382322,3864608661233887,20000108,sA-eth3,up,3864608661145086,netem,688,10,0,0,0,0,0,780,10,0,868,12,0
3,3864608680378241,3864608681123665,19995919,sA-eth3,up,3864608681028974,netem,1678,25,0,0,0,0,0,232224,28,0,1858,27,0
4,3864608700378109,3864608701046302,19999868,sA-eth3,up,3864608700962662,netem,2602,39,0,0,0,132,2,483894,45,0,2848,42,0
5,3864608720378417,3864608721101051,20000308,sA-eth3,up,3864608720966840,netem,3592,54,0,0,0,66,1,738284,60,0,3838,57,0
6,3864608740376485,3864608741045539,19998068,sA-eth3,up,3864608740947039,netem,4450,67,0,0,0,0,0,985302,73,0,4630,69,0
7,3864608760377294,3864608760980127,20000809,sA-eth3,up,3864608760892267,netem,5242,79,0,0,0,218,3,1217774,85,0,5422,81,0
8,3864608780376462,3864608781059856,19999168,sA-eth3,up,3864608780938395,netem,6384,96,0,0,0,0,0,1486908,104,0,6564,98,0
9,3864608800382350,3864608800994764,20005888,sA-eth3,up,3864608800928593,netem,7440,112,0,0,0,132,2,1725436,120,0,7620,114,0
10,3864608820376819,3864608820990002,19994469,sA-eth3,up,3864608820912972,netem,8582,129,0,0,0,0,0,1987198,137,0,8762,131,0
11,3864608840379117,3864608841352382,20002298,sA-eth3,up,3864608841182151,netem,9572,144,0,0,0,66,1,2106844,144,0,9818,147,0
12,3864608860376025,3864608861006149,19996908,sA-eth3,up,3864608860929848,netem,197464,270,0,0,0,49962,2,2107834,159,0,190384,162,0
13,3864608880378564,3864608881165238,20002539,sA-eth3,up,3864608881090508,netem,453330,439,0,0,0,34822,2,2108890,175,0,436152,178,0
14,3864608900376932,3864608900983725,19998368,sA-eth3,up,3864608900913855,netem,700112,602,0,0,0,59046,3,2109814,189,0,673100,192,0
15,3864608920376990,3864608920960174,20000058,sA-eth3,up,3864608920902743,netem,945380,764,0,0,0,66616,4,2110606,201,0,908468,204,0
16,3864608940378329,3864608941058532,20001339,sA-eth3,up,3864608940996272,netem,1204274,935,0,0,0,72672,3,2111530,215,0,1157000,218,0
17,3864608960375907,3864608960980460,19997578,sA-eth3,up,3864608960894330,netem,1441972,1092,0,0,0,115064,8,2112454,229,0,1385260,232,0
18,3864608980377595,3864608981044899,20001688,sA-eth3,up,3864608980927058,netem,1702380,1264,0,0,0,102952,7,2113642,247,0,1641296,250,0
19,3864609000381034,3864609000992967,20003439,sA-eth3,up,3864609000911317,netem,1938564,1420,0,0,0,139288,9,2114566,261,0,1862316,264,0
20,3864609020376752,3864609021008375,19995718,sA-eth3,up,3864609020951525,netem,2202624,1596,0,0,0,0,0,2115622,277,0,2115882,281,0
21,3864609040365850,3864609041077354,19989098,sA-eth3,up,3864609040989094,netem,2203350,1607,0,0,0,0,0,2458496,294,0,2116608,292,0
22,3864609060378669,3864609061064692,20012819,sA-eth3,up,3864609060965092,netem,2204010,1617,0,0,0,66,1,2721574,309,0,2117268,302,0
23,3864609080379317,3864609081099421,20000648,sA-eth3,up,3864609080989600,netem,2205000,1632,0,0,0,0,0,2975964,324,0,2118258,317,0
24,3864609100380475,3864609101136929,20001158,sA-eth3,up,3864609101063209,netem,2205990,1647,0,0,0,66,1,3224760,342,0,2119248,332,0
25,3864609120377274,3864609120974867,19996799,sA-eth3,up,3864609120904896,netem,2207178,1665,0,0,0,0,0,3482244,360,0,2120436,350,0
26,3864609140377242,3864609141111576,19999968,sA-eth3,up,3864609140936315,netem,2208234,1681,0,0,0,66,1,3726564,376,0,2121492,366,0
27,3864609160374990,3864609160992124,19997748,sA-eth3,up,3864609160924463,netem,2209290,1697,0,0,0,0,0,3983916,392,0,2122548,382,0
28,3864609180375928,3864609181175533,20000938,sA-eth3,up,3864609181083292,netem,2210214,1711,0,0,0,66,1,4221312,406,0,2123472,396,0
29,3864609200380747,3864609201105311,20004819,sA-eth3,up,3864609201030800,netem,2211228,1726,0,0,0,151400,7,4221378,407,0,2124486,411,0
30,3864609220378275,3864609221024539,19997528,sA-eth3,up,3864609220935478,netem,2439842,1877,0,0,0,154428,6,4222170,419,0,2368542,423,0
31,3864609240377883,3864609240995087,19999608,sA-eth3,up,3864609240925326,netem,2712362,2057,0,0,0,149886,9,4222896,430,0,2605292,434,0
32,3864609260377082,3864609261196316,19999199,sA-eth3,up,3864609261098926,netem,2947032,2212,0,0,0,189250,11,4223820,444,0,2830656,448,0
33,3864609280378410,3864609281088104,20001328,sA-eth3,up,3864609280965743,netem,3192300,2374,0,0,0,201362,14,4224810,460,0,3089456,464,0
34,3864609300377338,3864609301049672,19998928,sA-eth3,up,3864609300954632,netem,3448166,2543,0,0,0,215078,15,4225998,477,0,3312122,481,0
35,3864609320377717,3864609320988310,20000379,sA-eth3,up,3864609320905930,netem,3692010,2705,0,0,0,227100,14,4227054,493,0,3546396,498,0
36,3864609340377045,3864609340954818,19999328,sA-eth3,up,3864609340874848,netem,3959988,2882,0,0,0,221044,13,4228110,509,0,3803748,514,0
37,3864609360377503,3864609360954206,20000458,sA-eth3,up,3864609360895196,netem,4200714,3041,0,0,0,203500,13,4229034,523,0,4034904,528,0
38,3864609380378472,3864609380981355,20000969,sA-eth3,up,3864609380921735,netem,4404280,3178,0,0,0,66,1,4482660,548,0,4230352,542,0
39,3864609400376790,3864609400896083,19998318,sA-eth3,up,3864609400845053,netem,4405072,3190,0,0,0,0,0,4745474,559,0,4231144,554,0
40,3864609420374938,3864609421169093,19998148,sA-eth3,up,3864609421098052,netem,4405732,3200,0,0,0,0,0,5004010,571,0,4231804,564,0
41,3864609440377767,3864609441022230,20002829,sA-eth3,up,3864609440938900,netem,4406478,3211,0,0,0,66,1,5256952,586,0,4232616,576,0
42,3864609460377025,3864609461151539,19999258,sA-eth3,up,3864609461085939,netem,4407402,3225,0,0,0,0,0,5508512,602,0,4233474,589,0
43,3864609480377693,3864609480997777,20000668,sA-eth3,up,3864609480924946,netem,4408260,3238,0,0,0,132,2,5758558,618,0,4234464,604,0
44,3864609500376832,3864609501063805,19999139,sA-eth3,up,3864609500958825,netem,4409270,3253,0,0,0,66,1,5992676,632,0,4235342,617,0
45,3864609520378370,3864609520961753,20001538,sA-eth3,up,3864609520884473,netem,4410326,3269,0,0,0,0,0,6258782,649,0,4236398,633,0
46,3864609540376748,3864609541108622,19998378,sA-eth3,up,3864609540990522,netem,4411250,3283,0,0,0,66,1,6334988,656,0,4237322,647,0
47,3864609560378757,3864609561044810,20002009,sA-eth3,up,3864609560946860,netem,4460712,3330,0,0,0,264950,12,6335186,659,0,4284804,664,0
48,3864609580380945,3864609581026718,20002188,sA-eth3,up,3864609580951488,netem,4725662,3505,0,0,0,249810,10,6335978,671,0,4538996,676,0
49,3864609600378353,3864609601014557,19997408,sA-eth3,up,3864609600915266,netem,4975472,3670,0,0,0,263436,12,6336638,681,0,4778576,686,0
50,3864609620377821,3864609620985305,19999468,sA-eth3,up,3864609620920015,netem,5219226,3831,0,0,0,287660,16,6337524,694,0,5012430,697,0
51,3864609640342030,3864609640932313,19964209,sA-eth3,up,3864609640851032,netem,5456924,3988,0,0,0,314912,20,6338382,707,0,5240624,710,0
52,3864609660377808,3864609660946131,20035778,sA-eth3,up,3864609660883241,netem,5718846,4161,0,0,0,313398,19,6339372,722,0,5492184,726,0
