poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,33108038397349,33108041733016,0,sA-eth3,up,33108040558753,netem,474,7,0,0,0,0,0,480,6,0,654,9,0
0,33108038397349,33108043769638,0,sB-eth3,up,33108043535316,netem,544,8,0,0,0,0,0,456,6,0,634,9,0
1,33108058502122,33108060460183,20104773,sA-eth3,up,33108060213461,netem,474,7,0,0,0,0,0,480,6,0,654,9,0
1,33108058502122,33108062274393,20104773,sB-eth3,up,33108062042482,netem,544,8,0,0,0,0,0,456,6,0,634,9,0
2,33108078498274,33108080413805,19996152,sA-eth3,up,33108080175702,netem,474,7,0,0,0,0,0,480,6,0,654,9,0
2,33108078498274,33108082268976,19996152,sB-eth3,up,33108082001133,netem,544,8,0,0,0,0,0,456,6,0,634,9,0
3,33108098486006,33108100634759,19987732,sA-eth3,up,33108100437928,netem,622,9,0,0,0,0,0,674,9,0,802,11,0
3,33108098486006,33108102383078,19987732,sB-eth3,up,33108102218867,netem,618,9,0,0,0,0,0,596,8,0,708,10,0
4,33108118481007,33108120697712,19995001,sA-eth3,up,33108120511070,netem,712,10,0,0,0,0,0,674,9,0,892,12,0
4,33108118481007,33108122593593,19995001,sB-eth3,up,33108122416761,netem,708,10,0,0,0,0,0,596,8,0,798,11,0
5,33108138480869,33108140832625,19999862,sA-eth3,up,33108140360150,netem,852,12,0,0,0,0,0,748,10,0,1032,14,0
5,33108138480869,33108142922008,19999862,sB-eth3,up,33108142752676,netem,848,12,0,0,0,0,0,670,9,0,938,13,0
6,33108158484281,33108160681655,20003412,sA-eth3,up,33108160480093,netem,962,13,0,0,0,0,0,14002,13,0,1142,15,0
6,33108158484281,33108162712048,20003412,sB-eth3,up,33108162514466,netem,14760,24,0,0,0,3028,1,1064,14,0,14388,18,0
7,33108178487323,33108180828128,20003042,sA-eth3,up,33108180632016,netem,2104,30,0,0,0,0,0,371484,32,0,2284,32,0
7,33108178487323,33108182719940,20003042,sB-eth3,up,33108182544368,netem,237318,171,0,0,0,149972,5,1988,28,0,228168,32,0
8,33108198428234,33108200319345,19940911,sA-eth3,up,33108200139093,netem,2500,36,0,0,0,66,1,596452,40,0,2680,38,0
8,33108198428234,33108202391128,19940911,sB-eth3,up,33108202219436,netem,463076,322,0,0,0,189250,5,2384,34,0,444488,40,0
9,33108218492426,33108220440508,20064192,sA-eth3,up,33108220252945,netem,3094,45,0,0,0,66,1,766506,49,0,3274,47,0
9,33108218492426,33108222665692,20064192,sB-eth3,up,33108222498451,netem,728026,497,0,0,0,60560,5,2846,41,0,698350,47,0
10,33108238476928,33108240581821,19984502,sA-eth3,up,33108240395659,netem,4282,63,0,0,0,66,1,958698,65,0,4462,65,0
10,33108238476928,33108242471602,19984502,sB-eth3,up,33108242234770,netem,980864,664,0,0,0,39364,3,4100,61,0,953070,67,0
11,33108258478510,33108260540552,20001582,sA-eth3,up,33108260351350,netem,5470,81,0,0,0,66,1,1200254,83,0,5716,84,0
11,33108258478510,33108262351452,20001582,sB-eth3,up,33108262190531,netem,1235306,833,0,0,0,48448,3,5354,79,0,1186028,86,0
12,33108278478321,33108280768476,19999811,sA-eth3,up,33108280578035,netem,6658,99,0,0,0,66,1,1450564,102,0,6904,102,0
12,33108278478321,33108283128393,19999811,sB-eth3,up,33108282932551,netem,1485116,998,0,0,0,59046,4,6608,98,0,1440682,105,0
13,33108298478263,33108300461225,19999942,sA-eth3,up,33108300266664,netem,7912,118,0,0,0,66,1,1690672,120,0,8092,120,0
13,33108298478263,33108302539619,19999942,sB-eth3,up,33108302361527,netem,1727356,1158,0,0,0,45420,3,7796,116,0,1673550,123,0
14,33108318479095,33108320376516,20000832,sA-eth3,up,33108320181584,netem,9100,136,0,0,0,0,0,1920644,138,0,9280,138,0
14,33108318479095,33108322172646,20000832,sB-eth3,up,33108322015374,netem,1984736,1328,0,0,0,45420,3,8984,134,0,1906418,141,0
15,33108338476357,33108340306707,19997262,sA-eth3,up,33108340133396,netem,10354,155,0,0,0,0,0,2107426,153,0,10534,157,0
15,33108338476357,33108342543272,19997262,sB-eth3,up,33108342230259,netem,2194182,1467,0,0,0,0,0,10040,150,0,2107746,157,0
16,33108358482458,33108360444011,20006101,sA-eth3,up,33108360245488,netem,173956,264,0,0,0,72672,3,2108350,167,0,167866,171,0
16,33108358482458,33108362223420,20006101,sB-eth3,up,33108362056089,netem,2195106,1481,0,0,0,66,1,308092,168,0,2108670,171,0
17,33108378477530,33108380352461,19995072,sA-eth3,up,33108380175449,netem,396514,411,0,0,0,181680,6,2108812,174,0,381184,178,0
17,33108378477530,33108382874909,19995072,sB-eth3,up,33108382638366,netem,2195568,1488,0,0,0,66,1,514302,177,0,2109132,178,0
18,33108398483382,33108400861669,20005852,sA-eth3,up,33108400633356,netem,669034,591,0,0,0,121120,4,2109472,184,0,656964,188,0
18,33108398483382,33108402897041,20005852,sB-eth3,up,33108402736130,netem,2196822,1507,0,0,0,66,1,731176,194,0,2110386,197,0
19,33108418475784,33108420381975,19992402,sA-eth3,up,33108420206763,netem,906732,748,0,0,0,49962,3,2110528,200,0,888252,204,0
19,33108418475784,33108422267026,19992402,sB-eth3,up,33108422103115,netem,2197944,1524,0,0,0,66,1,963978,211,0,2111508,214,0
20,33108438488825,33108440404097,20013041,sA-eth3,up,33108440200785,netem,1161084,916,0,0,0,51476,3,2111716,218,0,1129874,223,0
20,33108438488825,33108442331229,20013041,sB-eth3,up,33108442167037,netem,2199198,1543,0,0,0,0,0,1220080,230,0,2112762,233,0
21,33108458480558,33108460386089,19991733,sA-eth3,up,33108460208426,netem,1410894,1081,0,0,0,37850,3,2112838,235,0,1369916,240,0
21,33108458480558,33108462344240,19991733,sB-eth3,up,33108462161588,netem,2200320,1560,0,0,0,66,1,1442746,247,0,2113950,251,0
22,33108478481360,33108480505132,20000802,sA-eth3,up,33108480312120,netem,1668384,1252,0,0,0,37850,3,2114092,254,0,1602894,259,0
22,33108478481360,33108482291631,20000802,sB-eth3,up,33108482116539,netem,2201508,1578,0,0,0,66,1,1690160,266,0,2115138,269,0
23,33108498475641,33108500508534,19994281,sA-eth3,up,33108500290821,netem,1910624,1412,0,0,0,45420,3,2115346,273,0,1850308,278,0
23,33108498475641,33108502212012,19994281,sB-eth3,up,33108502052970,netem,2202762,1597,0,0,0,66,1,1923028,284,0,2116326,287,0
24,33108518477423,33108520365794,20001782,sA-eth3,up,33108520193312,netem,2160434,1577,0,0,0,42906,4,2116534,291,0,2090416,296,0
24,33108518477423,33108522160174,20001782,sB-eth3,up,33108521972031,netem,2203950,1615,0,0,0,66,1,2117050,299,0,2117580,306,0
25,33108538487706,33108540499298,20010283,sA-eth3,up,33108540267835,netem,2203934,1615,0,0,0,66,1,2311712,308,0,2117786,309,0
25,33108538487706,33108542364148,20010283,sB-eth3,up,33108542145145,netem,2382758,1735,0,0,0,40878,3,2117908,312,0,2303872,320,0
26,33108558475507,33108560444999,19987801,sA-eth3,up,33108560226486,netem,2205122,1633,0,0,0,66,1,2553268,326,0,2118908,326,0
26,33108558475507,33108562246699,19987801,sB-eth3,up,33108562039486,netem,2640138,1905,0,0,0,39364,3,2119030,329,0,2536674,337,0
27,33108578476258,33108580491171,20000751,sA-eth3,up,33108580300729,netem,2206310,1651,0,0,0,66,1,2786136,344,0,2120096,344,0
27,33108578476258,33108582289360,20000751,sB-eth3,up,33108582104029,netem,2883892,2066,0,0,0,46934,3,2120218,347,0,2786984,356,0
28,33108598460430,33108600476182,19984172,sA-eth3,up,33108600265730,netem,2207498,1669,0,0,0,66,1,3043686,363,0,2121350,363,0
28,33108598460430,33108602248772,19984172,sB-eth3,up,33108602081440,netem,3135216,2232,0,0,0,56018,4,2121406,365,0,3027092,374,0
29,33108618476732,33108620447135,20016302,sA-eth3,up,33108620256022,netem,2208686,1687,0,0,0,66,1,3288204,382,0,2122538,381,0
29,33108618476732,33108622887841,20016302,sB-eth3,up,33108622679478,netem,3392596,2402,0,0,0,52990,4,2122660,384,0,3274506,393,0
30,33108638480224,33108640611647,20003492,sA-eth3,up,33108640397625,netem,2209940,1706,0,0,0,66,1,3521072,400,0,2123726,399,0
30,33108638480224,33108642631480,20003492,sB-eth3,up,33108642461658,netem,3649976,2572,0,0,0,45420,3,2123848,402,0,3507374,411,0
31,33108658475815,33108660471207,19995591,sA-eth3,up,33108660237125,netem,2211214,1725,0,0,0,66,1,3761180,418,0,2125066,419,0
31,33108658475815,33108662495900,19995591,sB-eth3,up,33108662320519,netem,3899786,2737,0,0,0,37850,3,2125036,420,0,3747482,429,0
32,33108678476337,33108680437459,20000522,sA-eth3,up,33108680250718,netem,2212402,1743,0,0,0,66,1,4008594,437,0,2126254,437,0
32,33108678476337,33108682491082,20000522,sB-eth3,up,33108682312750,netem,4142026,2897,0,0,0,45420,3,2126224,438,0,3980350,447,0
33,33108698477920,33108700478272,20001583,sA-eth3,up,33108700287820,netem,2213656,1762,0,0,0,66,1,4224468,454,0,2127442,455,0
33,33108698477920,33108702519104,20001583,sB-eth3,up,33108702288261,netem,4396892,3066,0,0,0,0,0,2127478,457,0,4225316,466,0
34,33108718482931,33108720529694,20005011,sA-eth3,up,33108720336431,netem,2389634,1883,0,0,0,42392,3,4225260,466,0,2296490,471,0
34,33108718482931,33108722640928,20005011,sB-eth3,up,33108722473205,netem,4397684,3078,0,0,0,66,1,2353064,474,0,4226174,479,0
