rank,round_id,period,route,version,duration_ns,duration_s,bytes_sent,bytes_received,frame_count,checksum_errors,version_errors,step_durations_ns
0,0,warmup,A,0,1162604803,1.162604803,12582912,12582912,6,0,0,"[194807987, 180209959, 227654657, 183592569, 201013133, 175133604]"
1,0,warmup,A,0,1180760643,1.180760643,12582912,12582912,6,0,0,"[183393247, 202648837, 175105545, 219441345, 182794862, 217178875]"
2,0,warmup,A,0,1143225331,1.143225331,12582912,12582912,6,0,0,"[194387324, 177166572, 193527287, 176928261, 223661532, 177154962]"
3,0,warmup,A,0,1161435743,1.161435743,12582912,12582912,6,0,0,"[191708560, 230375231, 175531769, 176192835, 175130275, 212292172]"
0,1,baseline,A,0,1114411528,1.114411528,12582912,12582912,6,0,0,"[183122214, 194043452, 187212301, 191316258, 175403657, 183111035]"
1,1,baseline,A,0,1116520046,1.116520046,12582912,12582912,6,0,0,"[193103703, 180856925, 183742840, 185603816, 198106838, 174904752]"
2,1,baseline,A,0,1132524987,1.132524987,12582912,12582912,6,0,0,"[187699966, 184056514, 180509042, 187903157, 180533632, 211610106]"
3,1,baseline,A,0,1098941661,1.098941661,12582912,12582912,6,0,0,"[194940039, 187236661, 175693840, 176643418, 188799055, 175418337]"
0,2,baseline,A,0,1108017471,1.108017471,12582912,12582912,6,0,0,"[183375677, 182035856, 178013019, 181694923, 178046200, 204663685]"
1,2,baseline,A,0,1089830460,1.08983046,12582912,12582912,6,0,0,"[179885786, 183475888, 190078517, 174615409, 176746059, 184851739]"
2,2,baseline,A,0,1105828792,1.105828792,12582912,12582912,6,0,0,"[182719042, 175786261, 184273535, 205731094, 182130085, 174986842]"
3,2,baseline,A,0,1126353113,1.126353113,12582912,12582912,6,0,0,"[182661680, 178962958, 176130104, 183670150, 206022258, 198651991]"
0,3,post_fault,A,0,4597093801,4.597093801,12582912,12582912,6,0,0,"[180486903, 891365861, 884921844, 882787464, 878933480, 878381816]"
1,3,post_fault,A,0,3898259868,3.898259868,12582912,12582912,6,0,0,"[199524780, 499663487, 552613363, 884085887, 894667329, 867497631]"
2,3,post_fault,A,0,4450531557,4.450531557,12582912,12582912,6,0,0,"[684616247, 440187893, 701914870, 877902052, 873632674, 872083820]"
3,3,post_fault,A,0,5293150088,5.293150088,12582912,12582912,6,0,0,"[892626172, 884284819, 883716513, 878535277, 877719561, 876081815]"
0,4,post_fault,A,0,4708603124,4.708603124,12582912,12582912,6,0,0,"[193777728, 894267356, 876007155, 896901129, 874930735, 972520026]"
1,4,post_fault,A,0,3914778882,3.914778882,12582912,12582912,6,0,0,"[193782319, 178401733, 894530029, 875032228, 897521115, 875335838]"
2,4,post_fault,A,0,4855060535,4.855060535,12582912,12582912,6,0,0,"[328172254, 627732776, 873021188, 888121892, 872769667, 1265044526]"
3,4,post_fault,A,0,5403566162,5.403566162,12582912,12582912,6,0,0,"[908802655, 875475570, 879023061, 892752273, 972220282, 875088256]"
0,5,post_fault,A,0,4588143540,4.58814354,12582912,12582912,6,0,0,"[181175937, 896043152, 874356741, 878648958, 881856368, 875816093]"
1,5,post_fault,A,0,3890759851,3.890759851,12582912,12582912,6,0,0,"[185094774, 175777851, 894764540, 1035884826, 718036012, 880990068]"
2,5,post_fault,A,0,4736963474,4.736963474,12582912,12582912,6,0,0,"[310269895, 637870425, 871952510, 871414414, 875314288, 1169935038]"
3,5,post_fault,A,0,5283218251,5.283218251,12582912,12582912,6,0,0,"[897805998, 874712434, 878677258, 880701127, 876254457, 874802345]"
