round_id,period,route,version,duration_ns,duration_s,bytes_completed,rank_count,checksum_errors,version_errors,orchestrator_command_start_ns,orchestrator_command_end_ns,orchestrator_duration_ns
0,warmup,A,0,1163330049,1.163330049,50331648,4,0,0,310565539398842,310566706465014,1167066172
1,baseline,A,0,1128700194,1.128700194,50331648,4,0,0,310566706538474,310567838256174,1131717700
2,baseline,A,0,1113654902,1.113654902,50331648,4,0,0,310567838328525,310568953375958,1115047433
3,post_fault,A,0,5297142584,5.297142584,50331648,4,0,0,310568967249570,310574266654243,5299404673
4,post_fault,A,0,5382984000,5.382984,50331648,4,0,0,310574266741654,310579652860393,5386118739
5,post_fault,A,0,5297859770,5.29785977,50331648,4,0,0,310579652953413,310584953678068,5300724655
