run_id,experiment_family,scenario_id,condition,topology,status,correctness_status,link_operstate,detector_operstate,fault_interface,detector_interface,injector_detector_isolated,selected_retention,fault_period_retention,post_recovery_retention,baseline_median_mbit_s,selected_median_mbit_s,switch_triggered,l_switch_ms,host_action,l_host_ms,recovery_committed,l_coordination_ms,l_fault_to_commit_ms,l_detection_ms,l_commit_to_recovered_round_ms,l_fault_to_recovered_round_complete_ms,recovery_policy,changed_slot_count,changed_sender_ranks,active_active_use_passed,locality_passed,checksum_errors,version_errors,gate_pass,gate_failures,run_directory
aa12_policy_rep01,active_active_v1,AA12_POLICY,C3,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.23540327110125125,0.23540327110125125,,370.86695179211534,87.30329359521401,True,275.588937,suppress,1415.82482,False,,,,,,localized,0,[],True,,0,0,True,,results_m4b_policy/aa12_policy_switch/aa12_policy_rep01
aa12_policy_rep02,active_active_v1,AA12_POLICY,C3,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.1969885438241317,0.1969885438241317,,371.62622108659747,73.20610813871366,True,141.773293,suppress,4704.038308,False,,,,,,localized,0,[],True,,0,0,True,,results_m4b_policy/aa12_policy_switch/aa12_policy_rep02
aa12_policy_rep03,active_active_v1,AA12_POLICY,C3,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.42138009057108716,0.42138009057108716,,372.0313126768661,156.7665882310583,True,214.561277,suppress,1541.910705,False,,,,,,localized,0,[],True,,0,0,True,,results_m4b_policy/aa12_policy_switch/aa12_policy_rep03
