poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,823892039435,823895167569,0,sA-eth3,up,823894462157,netem,364,6,0,0,0,0,0,480,6,0,630,9,0
1,823912119898,823914146233,20080463,sA-eth3,up,823913949840,netem,364,6,0,0,0,0,0,480,6,0,630,9,0
2,823932113080,823933974843,19993182,sA-eth3,up,823933812760,netem,364,6,0,0,0,0,0,480,6,0,630,9,0
3,823952134603,823954332651,20021523,sA-eth3,up,823954144697,netem,512,8,0,0,0,0,0,674,9,0,778,11,0
4,823972122164,823974024567,19987561,sA-eth3,up,823973841614,netem,512,8,0,0,0,0,0,674,9,0,778,11,0
5,823992112145,823994395986,19989981,sA-eth3,up,823994210562,netem,652,10,0,0,0,0,0,748,10,0,918,13,0
6,824012111838,824014257555,19999693,sA-eth3,up,824014082072,netem,652,10,0,0,0,66,1,14002,13,0,918,13,0
7,824032115379,824034074334,20003541,sA-eth3,up,824033886661,netem,1708,26,0,0,0,0,0,371398,31,0,1974,29,0
8,824052116811,824053950274,20001432,sA-eth3,up,824053778161,netem,2104,32,0,0,0,66,1,632632,40,0,2436,36,0
9,824072114024,824074058938,19997213,sA-eth3,up,824073867314,netem,2698,41,0,0,0,66,1,773616,48,0,3030,45,0
10,824092112775,824093940427,19998751,sA-eth3,up,824093754393,netem,3886,59,0,0,0,66,1,958502,63,0,4218,63,0
11,824112118367,824113920279,20005592,sA-eth3,up,824113742026,netem,5140,78,0,0,0,66,1,1211708,82,0,5406,81,0
12,824132125419,824134030683,20007052,sA-eth3,up,824133830279,netem,6328,96,0,0,0,66,1,1450368,100,0,6594,99,0
13,824152115242,824153927453,19989823,sA-eth3,up,824153762221,netem,7560,114,0,0,0,66,1,1687580,118,0,7892,118,0
14,824172113813,824173933235,19998571,sA-eth3,up,824173763843,netem,8682,131,0,0,0,132,2,1934928,136,0,9014,135,0
15,824192112936,824194124701,19999123,sA-eth3,up,824193908507,netem,9870,149,0,0,0,0,0,2107098,149,0,10136,152,0
16,824212124308,824214477970,20011372,sA-eth3,up,824214287747,netem,209808,282,0,0,0,110522,3,2108088,164,0,202286,167,0
17,824232120791,824234082195,19996483,sA-eth3,up,824233891161,netem,433880,430,0,0,0,93868,5,2108484,170,0,416986,173,0
18,824252124892,824254070967,20004101,sA-eth3,up,824253874494,netem,704996,610,0,0,0,16654,2,2109870,191,0,679188,196,0
19,824272126525,824274032179,20001633,sA-eth3,up,824273842855,netem,941180,766,0,0,0,37850,3,2110992,208,0,919296,214,0
20,824292124138,824294095192,19997613,sA-eth3,up,824293903399,netem,1198560,936,0,0,0,45420,3,2112114,225,0,1152098,231,0
21,824312119819,824314421020,19995681,sA-eth3,up,824314238097,netem,1455940,1106,0,0,0,45420,3,2113368,244,0,1399512,250,0
22,824332114972,824334114847,19995153,sA-eth3,up,824333920163,netem,1702722,1269,0,0,0,40878,3,2114556,262,0,1636724,268,0
23,824352128694,824353993337,20013722,sA-eth3,up,824353815304,netem,1951018,1433,0,0,0,39364,3,2115744,280,0,1875384,286,0
24,824372124647,824374295765,19995953,sA-eth3,up,824374096930,netem,2202856,1600,0,0,0,0,0,2117108,300,0,2117454,305,0
25,824392118518,824394104043,19993871,sA-eth3,up,824393900119,netem,2203780,1614,0,0,0,0,0,2357240,318,0,2118378,319,0
26,824412124751,824414438522,20006233,sA-eth3,up,824414256349,netem,2204968,1632,0,0,0,66,1,2607550,337,0,2119566,337,0
27,824432116183,824434245850,19991432,sA-eth3,up,824434068847,netem,2206090,1649,0,0,0,66,1,2830216,354,0,2120754,355,0
28,824452117816,824454260743,20001633,sA-eth3,up,824454054750,netem,2207450,1669,0,0,0,66,1,3077630,373,0,2122114,375,0
29,824472119987,824474526330,20002171,sA-eth3,up,824474315556,netem,2208638,1687,0,0,0,66,1,3310498,391,0,2123236,392,0
30,824492123780,824494048263,20003793,sA-eth3,up,824493850430,netem,2209760,1704,0,0,0,66,1,3550540,408,0,2124358,409,0
31,824512116902,824514127837,19993122,sA-eth3,up,824513911854,netem,2210948,1722,0,0,0,66,1,3798040,428,0,2125546,427,0
32,824532120115,824534100809,20003213,sA-eth3,up,824533899836,netem,2212136,1740,0,0,0,66,1,4030908,446,0,2126800,446,0
33,824552098256,824554142822,19978141,sA-eth3,up,824553939738,netem,2213324,1758,0,0,0,132,2,4224930,461,0,2128054,465,0
34,824572146369,824574196146,20048113,sA-eth3,up,824573970692,netem,2389280,1878,0,0,0,42392,3,4225788,474,0,2308598,479,0
35,824592118291,824594173117,19971922,sA-eth3,up,824593962334,netem,2637576,2042,0,0,0,42392,3,4226844,490,0,2535608,496,0
36,824612116143,824614521476,19997852,sA-eth3,up,824614311112,netem,2890414,2209,0,0,0,49962,4,4228032,508,0,2778612,514,0
37,824632118086,824634287464,20001943,sA-eth3,up,824634095590,netem,3144852,2378,0,0,0,37850,3,4229220,526,0,3023216,534,0
38,824652128058,824654696293,20009972,sA-eth3,up,824654520040,netem,3402232,2548,0,0,0,48448,3,4230474,545,0,3270630,553,0
39,824672120601,824674134596,19992543,sA-eth3,up,824673914663,netem,3636902,2703,0,0,0,52990,4,4231596,562,0,3496192,571,0
40,824692113892,824694090317,19993291,sA-eth3,up,824693898264,netem,3894282,2873,0,0,0,37850,3,4232850,581,0,3743606,589,0
41,824712112604,824714119810,19998712,sA-eth3,up,824713928866,netem,4136522,3033,0,0,0,45420,3,4234038,599,0,3991020,608,0
42,824732121797,824734155403,20009193,sA-eth3,up,824733969119,netem,4386332,3198,0,0,0,20196,2,4235226,617,0,4231128,626,0
43,824752125560,824754528682,20003763,sA-eth3,up,824754341689,netem,4407254,3223,0,0,0,66,1,4444884,634,0,4236778,639,0
44,824772117471,824774295859,19991911,sA-eth3,up,824774120436,netem,4408466,3241,0,0,0,66,1,4683544,652,0,4237990,657,0
45,824792127024,824794165990,20009553,sA-eth3,up,824793969407,netem,4409654,3259,0,0,0,66,1,4939646,671,0,4239112,674,0
46,824812116806,824813996810,19989782,sA-eth3,up,824813821496,netem,4410842,3277,0,0,0,66,1,5184164,690,0,4240366,693,0
47,824832116098,824833921430,19999292,sA-eth3,up,824833746147,netem,4412190,3297,0,0,0,132,2,5406830,707,0,4241714,713,0
48,824852114900,824854102865,19998802,sA-eth3,up,824853888832,netem,4413444,3316,0,0,0,66,1,5654244,726,0,4242902,731,0
49,824872119133,824873957185,20004233,sA-eth3,up,824873777532,netem,4414632,3334,0,0,0,66,1,5887112,744,0,4244156,750,0
50,824892121226,824894467626,20002093,sA-eth3,up,824894246002,netem,4415886,3353,0,0,0,66,1,6127220,763,0,4245410,769,0
51,824912118817,824913938970,19997591,sA-eth3,up,824913764316,netem,4417074,3371,0,0,0,66,1,6343094,779,0,4246532,786,0
52,824932122490,824934434441,20003673,sA-eth3,up,824934197326,netem,4611154,3503,0,0,0,40878,3,6344018,793,0,4433022,803,0
53,824952138112,824954295030,20015622,sA-eth3,up,824954092317,netem,4859450,3667,0,0,0,39364,3,6345140,810,0,4683332,822,0
54,824972118875,824974164470,19980763,sA-eth3,up,824973968997,netem,5113802,3835,0,0,0,48448,3,6346394,829,0,4916200,840,0
55,824992088556,824994468898,19969681,sA-eth3,up,824994268724,netem,5363612,4000,0,0,0,52990,4,6347582,847,0,5156308,858,0
56,825012117109,825014369768,20028553,sA-eth3,up,825014173385,netem,5605852,4160,0,0,0,48448,3,6348836,866,0,5403722,877,0
57,825032101711,825034159817,19984602,sA-eth3,up,825033937033,netem,5863232,4330,0,0,0,48448,3,6350024,884,0,5636590,895,0
58,825052113814,825054030967,20012103,sA-eth3,up,825053812883,netem,6097902,4485,0,0,0,52990,4,6351146,901,0,5876698,913,0
