poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3013011115237417,3013011116031231,0,sA-eth3,up,3013011115785400,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
1,3013011135299358,3013011136348464,20061941,sA-eth3,up,3013011136233773,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
2,3013011155301548,3013011156276334,20002190,sA-eth3,up,3013011156197523,netem,512,8,0,0,0,0,0,674,9,0,692,10,0
3,3013011175293319,3013011175920772,19991771,sA-eth3,up,3013011175866602,netem,512,8,0,0,0,0,0,674,9,0,692,10,0
4,3013011195291590,3013011195802532,19998271,sA-eth3,up,3013011195752222,netem,652,10,0,0,0,0,0,748,10,0,832,12,0
5,3013011215295070,3013011215919274,20003480,sA-eth3,up,3013011215848383,netem,1114,17,0,0,0,66,1,86798,19,0,1294,19,0
6,3013011235293311,3013011235787573,19998241,sA-eth3,up,3013011235734653,netem,2038,31,0,0,0,0,0,341254,35,0,2218,33,0
7,3013011255292031,3013011255762524,19998720,sA-eth3,up,3013011255715134,netem,3204,48,0,0,0,0,0,592814,51,0,3384,50,0
8,3013011275292852,3013011275767454,20000821,sA-eth3,up,3013011275715624,netem,4128,62,0,0,0,0,0,854378,65,0,4308,64,0
9,3013011295291192,3013011295749965,19998340,sA-eth3,up,3013011295701215,netem,4920,74,0,0,0,66,1,1098500,78,0,5100,76,0
10,3013011315290663,3013011315744915,19999471,sA-eth3,up,3013011315697085,netem,5778,87,0,0,0,0,0,1349994,93,0,5958,89,0
11,3013011335290743,3013011335799706,20000080,sA-eth3,up,3013011335751546,netem,6900,104,0,0,0,0,0,1603134,111,0,7080,106,0
12,3013011355290894,3013011355752277,20000151,sA-eth3,up,3013011355705916,netem,7956,120,0,0,0,0,0,1853246,127,0,8136,122,0
13,3013011375294855,3013011376391681,20003961,sA-eth3,up,3013011376278200,netem,9098,137,0,0,0,66,1,2106702,143,0,9278,139,0
14,3013011395302455,3013011396343351,20007600,sA-eth3,up,3013011396238261,netem,82388,194,0,0,0,16654,1,2107230,151,0,79862,155,0
15,3013011415296036,3013011415987680,19993581,sA-eth3,up,3013011415923659,netem,306460,342,0,0,0,57532,4,2108088,164,0,295024,168,0
16,3013011435293206,3013011435892840,19997170,sA-eth3,up,3013011435832969,netem,554756,506,0,0,0,71158,4,2109144,180,0,533552,184,0
17,3013011455292677,3013011455833600,19999471,sA-eth3,up,3013011455774810,netem,815164,678,0,0,0,68130,3,2110068,194,0,783532,198,0
18,3013011475292298,3013011475800280,19999621,sA-eth3,up,3013011475745050,netem,1058918,839,0,0,0,93868,5,2110860,206,0,1017452,210,0
19,3013011495292378,3013011495798311,20000080,sA-eth3,up,3013011495745881,netem,1307214,1003,0,0,0,107494,7,2111718,219,0,1255782,223,0
20,3013011515292179,3013011515770441,19999801,sA-eth3,up,3013011515719201,netem,1557024,1168,0,0,0,121120,8,2112840,236,0,1495824,240,0
21,3013011535291349,3013011535860792,19999170,sA-eth3,up,3013011535809892,netem,1805320,1332,0,0,0,133232,8,2113896,252,0,1734352,256,0
22,3013011555292340,3013011555863093,20000991,sA-eth3,up,3013011555808053,netem,2067242,1505,0,0,0,121120,7,2114952,268,0,1985912,272,0
23,3013011575293180,3013011575963464,20000840,sA-eth3,up,3013011575896794,netem,2202766,1599,0,0,0,0,0,2334944,288,0,2116024,284,0
24,3013011595293031,3013011595816094,19999851,sA-eth3,up,3013011595754634,netem,2203492,1610,0,0,0,66,1,2570180,298,0,2116750,295,0
25,3013011615292712,3013011615777174,19999681,sA-eth3,up,3013011615727034,netem,2204436,1624,0,0,0,132,2,2821826,315,0,2117694,309,0
