round_id,period,version,route_plan_fingerprint,routing_policy,duration_ns,duration_s,bytes_completed,rank_count,checksum_errors,version_errors,fabric_steps_sent,fabric_steps_received,fabric_bytes_sent,fabric_bytes_received,orchestrator_command_start_ns,orchestrator_command_end_ns,orchestrator_duration_ns
0,warmup,0,6b25bbb30fb02f988d2e6e22ba2dc06d94a582024c487c8e3e27c9bb1843c83e,balanced_active_active,1089185539,1.089185539,50331648,4,0,0,"{""A"":12,""B"":12}","{""A"":12,""B"":12}","{""A"":25165824,""B"":25165824}","{""A"":25165824,""B"":25165824}",1340683622884,1341775375184,1091752300
1,baseline,0,6b25bbb30fb02f988d2e6e22ba2dc06d94a582024c487c8e3e27c9bb1843c83e,balanced_active_active,1089908154,1.089908154,50331648,4,0,0,"{""A"":12,""B"":12}","{""A"":12,""B"":12}","{""A"":25165824,""B"":25165824}","{""A"":25165824,""B"":25165824}",1341775601737,1342867598027,1091996290
2,baseline,0,6b25bbb30fb02f988d2e6e22ba2dc06d94a582024c487c8e3e27c9bb1843c83e,balanced_active_active,1084387551,1.084387551,50331648,4,0,0,"{""A"":12,""B"":12}","{""A"":12,""B"":12}","{""A"":25165824,""B"":25165824}","{""A"":25165824,""B"":25165824}",1342867745669,1343953062971,1085317302
3,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,1086125987,1.086125987,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",1343968535911,1345055585750,1087049839
4,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,1085396984,1.085396984,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",1345055719352,1346142063297,1086343945
5,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,1086485603,1.086485603,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",1346142198769,1347229616794,1087418025
6,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,1086670581,1.086670581,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",1347229747516,1348317418939,1087671423
7,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,1083542157,1.083542157,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",1348317587731,1349402194180,1084606449
8,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,1085452125,1.085452125,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",1349402331642,1350488749088,1086417446
9,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,1488718634,1.488718634,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",1350488871529,1351978632616,1489761087
10,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,1087721779,1.087721779,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",1351978797228,1353067515670,1088718442
