run_id,experiment_family,scenario_id,condition,topology,status,correctness_status,link_operstate,detector_operstate,fault_interface,detector_interface,injector_detector_isolated,selected_retention,fault_period_retention,post_recovery_retention,baseline_median_mbit_s,selected_median_mbit_s,switch_triggered,l_switch_ms,host_action,l_host_ms,recovery_committed,l_coordination_ms,l_fault_to_commit_ms,l_detection_ms,l_commit_to_recovered_round_ms,l_fault_to_recovered_round_complete_ms,recovery_policy,changed_slot_count,changed_sender_ranks,active_active_use_passed,locality_passed,checksum_errors,version_errors,gate_pass,gate_failures,run_directory
aa11_lossdetect_rep01,active_active_v1,AA11_LOSSDETECT,C2,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.9917818791387721,0.9917818791387721,,372.2795974377236,369.22015871181117,True,386.410344,,,False,,,,,,none,0,[],True,,0,0,True,,results_m4a_detect/l0p5/aa11_lossdetect_rep01
aa11_lossdetect_rep02,active_active_v1,AA11_LOSSDETECT,C2,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.986221146011445,0.986221146011445,,372.2400929352769,367.1110510460355,True,385.511213,,,False,,,,,,none,0,[],True,,0,0,True,,results_m4a_detect/l0p5/aa11_lossdetect_rep02
aa11_lossdetect_rep03,active_active_v1,AA11_LOSSDETECT,C2,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.993310691446801,0.993310691446801,,371.368150032966,368.8839538905648,True,1839.210296,,,False,,,,,,none,0,[],True,,0,0,True,,results_m4a_detect/l0p5/aa11_lossdetect_rep03
