poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3013104991599603,3013104992679899,0,sA-eth3,up,3013104992521258,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
1,3013105011664074,3013105012485548,20064471,sA-eth3,up,3013105012403568,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
2,3013105031641604,3013105032414739,19977530,sA-eth3,up,3013105032343798,netem,578,9,0,0,0,132,2,13948,12,0,758,11,0
3,3013105051656055,3013105052189298,20014451,sA-eth3,up,3013105052127357,netem,1678,25,0,0,0,66,1,256820,28,0,1924,28,0
4,3013105071655275,3013105072195728,19999220,sA-eth3,up,3013105072141328,netem,2734,41,0,0,0,66,1,489556,44,0,2914,43,0
5,3013105091655106,3013105092263529,19999831,sA-eth3,up,3013105092185579,netem,3658,55,0,0,0,66,1,738088,58,0,3838,57,0
6,3013105111656087,3013105112307870,20000981,sA-eth3,up,3013105112242430,netem,4516,68,0,0,0,0,0,1008340,72,0,4696,70,0
7,3013105131654137,3013105132244270,19998050,sA-eth3,up,3013105132190200,netem,5464,82,0,0,0,66,1,1246670,85,0,5644,84,0
8,3013105151653828,3013105152246201,19999691,sA-eth3,up,3013105152194551,netem,6520,98,0,0,0,0,0,1514356,104,0,6700,100,0
9,3013105171653048,3013105172220871,19999220,sA-eth3,up,3013105172170261,netem,7576,114,0,0,0,66,1,1755780,120,0,7756,116,0
10,3013105191652829,3013105192283462,19999781,sA-eth3,up,3013105192234012,netem,8698,131,0,0,0,0,0,2020438,137,0,8878,133,0
11,3013105211655599,3013105212259223,20002770,sA-eth3,up,3013105212202812,netem,9646,145,0,0,0,13626,2,2106714,143,0,9826,147,0
12,3013105231654760,3013105232248053,19999161,sA-eth3,up,3013105232195243,netem,221606,285,0,0,0,28766,2,2107704,158,0,213536,162,0
13,3013105251655181,3013105252328364,20000421,sA-eth3,up,3013105252273784,netem,477472,454,0,0,0,40878,3,2108760,174,0,459304,178,0
14,3013105271655131,3013105272271115,19999950,sA-eth3,up,3013105272220384,netem,724254,617,0,0,0,52990,3,2109684,188,0,696252,192,0
15,3013105291654902,3013105292296015,19999771,sA-eth3,up,3013105292242425,netem,969522,779,0,0,0,89326,5,2110476,200,0,931620,204,0
16,3013105311654922,3013105312283786,20000020,sA-eth3,up,3013105312225445,netem,1228502,951,0,0,0,75700,5,2111466,215,0,1180370,221,0
17,3013105331654543,3013105332307896,19999621,sA-eth3,up,3013105332255396,netem,1470742,1111,0,0,0,110522,6,2112588,232,0,1413172,238,0
18,3013105351657594,3013105352271427,20003051,sA-eth3,up,3013105352183536,netem,1709954,1269,0,0,0,128690,8,2113578,247,0,1642946,253,0
19,3013105371656454,3013105372246977,19998860,sA-eth3,up,3013105372177497,netem,1973390,1443,0,0,0,128690,7,2114720,264,0,1895954,269,0
20,3013105391661415,3013105392481359,20004961,sA-eth3,up,3013105392396629,netem,2202518,1595,0,0,0,66,1,2260930,285,0,2115908,282,0
21,3013105411656325,3013105412224798,19994910,sA-eth3,up,3013105412169958,netem,2203310,1607,0,0,0,0,0,2483134,295,0,2116700,294,0
22,3013105431653706,3013105432286779,19997381,sA-eth3,up,3013105432232339,netem,2203970,1617,0,0,0,132,2,2740420,310,0,2117360,304,0
23,3013105451653116,3013105452210659,19999410,sA-eth3,up,3013105452158019,netem,2205026,1633,0,0,0,0,0,3003564,326,0,2118416,320,0
24,3013105471653287,3013105472223970,20000171,sA-eth3,up,3013105472176320,netem,2206016,1648,0,0,0,0,0,3250912,344,0,2119406,335,0
25,3013105491653547,3013105492339521,20000260,sA-eth3,up,3013105492292831,netem,2207204,1666,0,0,0,0,0,3509844,362,0,2120594,353,0
26,3013105511653248,3013105512252211,19999701,sA-eth3,up,3013105512203711,netem,2208260,1682,0,0,0,0,0,3755612,378,0,2121650,369,0
27,3013105531652369,3013105532171592,19999121,sA-eth3,up,3013105532112701,netem,2209250,1697,0,0,0,66,1,4007106,393,0,2122640,384,0
28,3013105551653019,3013105552641465,20000650,sA-eth3,up,3013105552507654,netem,2210240,1712,0,0,0,0,0,4221268,406,0,2123630,399,0
