poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3864416491948010,3864416493023785,0,sA-eth3,up,3864416492778254,netem,364,6,0,0,0,0,0,566,7,0,544,8,0
1,3864416512009828,3864416512786143,20061818,sA-eth3,up,3864416512693172,netem,364,6,0,0,0,0,0,566,7,0,544,8,0
2,3864416532005927,3864416532759351,19996099,sA-eth3,up,3864416532695050,netem,664,10,0,0,0,0,0,780,10,0,844,12,0
3,3864416552005165,3864416552798879,19999238,sA-eth3,up,3864416552685959,netem,1522,23,0,0,0,132,2,229262,27,0,1768,26,0
4,3864416572015413,3864416572714207,20010248,sA-eth3,up,3864416572649597,netem,2578,39,0,0,0,132,2,460550,43,0,2758,41,0
5,3864416592013011,3864416592548414,19997598,sA-eth3,up,3864416592496904,netem,3568,54,0,0,0,66,1,720732,58,0,3748,56,0
6,3864416612000690,3864416612677243,19987679,sA-eth3,up,3864416612606503,netem,4360,66,0,0,0,66,1,963406,71,0,4540,68,0
7,3864416632013588,3864416632684382,20012898,sA-eth3,up,3864416632600571,netem,5218,79,0,0,0,132,2,1217664,84,0,5398,81,0
8,3864416652017056,3864416652764091,20003468,sA-eth3,up,3864416652680690,netem,6274,95,0,0,0,0,0,1486798,103,0,6454,97,0
9,3864416672014285,3864416672760679,19997229,sA-eth3,up,3864416672683778,netem,7330,111,0,0,0,66,1,1725326,119,0,7510,113,0
10,3864416692013533,3864416692640697,19999248,sA-eth3,up,3864416692561666,netem,8386,127,0,0,0,0,0,1987088,136,0,8566,129,0
11,3864416712016572,3864416712678165,20003039,sA-eth3,up,3864416712596475,netem,9376,142,0,0,0,152,2,2106734,143,0,9556,144,0
12,3864416731977620,3864416732626783,19961048,sA-eth3,up,3864416732547923,netem,197354,269,0,0,0,24224,1,2107724,158,0,190274,161,0
13,3864416752015458,3864416752655552,20037838,sA-eth3,up,3864416752581391,netem,453220,438,0,0,0,34822,2,2108780,174,0,436042,177,0
14,3864416772015116,3864416772581149,19999658,sA-eth3,up,3864416772522969,netem,700002,601,0,0,0,59046,3,2109704,188,0,672990,191,0
15,3864416792008075,3864416792729619,19992959,sA-eth3,up,3864416792639648,netem,945270,763,0,0,0,66616,4,2110496,200,0,908358,203,0
16,3864416812014643,3864416812706727,20006568,sA-eth3,up,3864416812605136,netem,1199622,931,0,0,0,77214,4,2111420,214,0,1156890,217,0
17,3864416832014361,3864416832682115,19999718,sA-eth3,up,3864416832590745,netem,1441862,1091,0,0,0,110522,7,2112344,228,0,1385150,231,0
18,3864416852015240,3864416852610063,20000879,sA-eth3,up,3864416852541553,netem,1702270,1263,0,0,0,102952,7,2113466,245,0,1635328,248,0
19,3864416872003258,3864416872645091,19988018,sA-eth3,up,3864416872575331,netem,1938454,1419,0,0,0,139288,9,2114456,260,0,1862206,263,0
20,3864416892002476,3864416892660230,19999218,sA-eth3,up,3864416892568179,netem,2202404,1594,0,0,0,0,0,2115512,276,0,2115662,279,0
21,3864416912006135,3864416912772559,20003659,sA-eth3,up,3864416912671578,netem,2203130,1605,0,0,0,0,0,2458386,293,0,2116388,290,0
22,3864416932004583,3864416932693097,19998448,sA-eth3,up,3864416932613066,netem,2203790,1615,0,0,0,0,0,2721464,308,0,2117048,300,0
23,3864416952013361,3864416952734725,20008778,sA-eth3,up,3864416952650845,netem,2204780,1630,0,0,0,0,0,2975854,323,0,2118038,315,0
24,3864416972004250,3864416972709823,19990889,sA-eth3,up,3864416972645303,netem,2205770,1645,0,0,0,0,0,3224650,341,0,2119028,330,0
25,3864416992004728,3864416992623051,20000478,sA-eth3,up,3864416992557561,netem,2206892,1662,0,0,0,66,1,3482134,359,0,2120216,348,0
26,3864417012001526,3864417012579619,19996798,sA-eth3,up,3864417012516309,netem,2208014,1679,0,0,0,0,0,3726454,375,0,2121272,364,0
27,3864417032003394,3864417032644258,20001868,sA-eth3,up,3864417032586498,netem,2209070,1695,0,0,0,0,0,3983806,391,0,2122328,380,0
28,3864417052001623,3864417052594476,19998229,sA-eth3,up,3864417052515786,netem,2210080,1710,0,0,0,66,1,4221202,405,0,2123338,395,0
29,3864417072004281,3864417072648185,20002658,sA-eth3,up,3864417072594524,netem,2211004,1724,0,0,0,151490,8,4221202,405,0,2124262,410,0
30,3864417092001140,3864417092595573,19996859,sA-eth3,up,3864417092536072,netem,2439708,1876,0,0,0,154428,6,4221994,417,0,2343726,421,0
31,3864417112001938,3864417112613171,20000798,sA-eth3,up,3864417112533921,netem,2684976,2038,0,0,0,177248,12,4222720,428,0,2602196,432,0
32,3864417132014186,3864417132621190,20012248,sA-eth3,up,3864417132547979,netem,2947008,2212,0,0,0,184708,10,4223710,443,0,2830632,448,0
33,3864417152001374,3864417152614698,19987188,sA-eth3,up,3864417152549867,netem,3192276,2374,0,0,0,201362,14,4224700,458,0,3066198,463,0
34,3864417172004703,3864417172576686,20003329,sA-eth3,up,3864417172522206,netem,3448142,2543,0,0,0,210532,14,4225888,476,0,3312098,481,0
35,3864417192001911,3864417192568004,19997208,sA-eth3,up,3864417192505154,netem,3691982,2705,0,0,0,227100,14,4226944,492,0,3546368,498,0
36,3864417212003839,3864417212624683,20001928,sA-eth3,up,3864417212569282,netem,3943306,2871,0,0,0,237698,14,4228000,508,0,3803720,514,0
37,3864417232003888,3864417232613521,20000049,sA-eth3,up,3864417232534071,netem,4200686,3041,0,0,0,203390,12,4228924,522,0,4034876,528,0
38,3864417252017996,3864417252633589,20014108,sA-eth3,up,3864417252562859,netem,4404142,3177,0,0,0,66,1,4482550,547,0,4230214,541,0
39,3864417272001264,3864417272836989,19983268,sA-eth3,up,3864417272758728,netem,4404934,3189,0,0,0,0,0,4745364,558,0,4231006,553,0
40,3864417292014883,3864417292594506,20013619,sA-eth3,up,3864417292525265,netem,4405528,3198,0,0,0,66,1,4967568,568,0,4231600,562,0
41,3864417312012721,3864417312643434,19997838,sA-eth3,up,3864417312580254,netem,4406254,3209,0,0,0,66,1,5232204,584,0,4232326,573,0
42,3864417332006999,3864417332564692,19994278,sA-eth3,up,3864417332511282,netem,4407112,3222,0,0,0,66,1,5483764,600,0,4233184,586,0
43,3864417352000828,3864417352572651,19993829,sA-eth3,up,3864417352510730,netem,4408036,3236,0,0,0,132,2,5736772,616,0,4234108,600,0
44,3864417372005416,3864417372603009,20004588,sA-eth3,up,3864417372548509,netem,4409160,3252,0,0,0,66,1,5992762,633,0,4235232,616,0
45,3864417392001564,3864417392600587,19996148,sA-eth3,up,3864417392539907,netem,4410216,3268,0,0,0,0,0,6258868,650,0,4236288,632,0
46,3864417412003852,3864417412555656,20002288,sA-eth3,up,3864417412500445,netem,4411140,3282,0,0,0,0,0,6335074,657,0,4237212,646,0
47,3864417432002971,3864417432787905,19999119,sA-eth3,up,3864417432715475,netem,4460602,3329,0,0,0,264950,12,6335272,660,0,4284694,663,0
48,3864417452013629,3864417452668383,20010658,sA-eth3,up,3864417452561652,netem,4699814,3487,0,0,0,275548,11,6335998,671,0,4514204,674,0
49,3864417472014898,3864417472753152,20001269,sA-eth3,up,3864417472689861,netem,4949624,3652,0,0,0,289174,13,6336658,681,0,4778466,685,0
50,3864417492002266,3864417492588549,19987368,sA-eth3,up,3864417492518389,netem,5219116,3830,0,0,0,287660,16,6337450,693,0,5012320,696,0
51,3864417512006894,3864417512611427,20004628,sA-eth3,up,3864417512551077,netem,5456814,3987,0,0,0,314912,20,6338308,706,0,5240514,709,0
52,3864417532003392,3864417532622976,19996498,sA-eth3,up,3864417532559735,netem,5718736,4160,0,0,0,313398,19,6339298,721,0,5492074,725,0
53,3864417552003151,3864417552701995,19999759,sA-eth3,up,3864417552640704,netem,5953406,4315,0,0,0,339296,22,6340090,733,0,5717438,739,0
54,3864417572005609,3864417572678003,20002458,sA-eth3,up,3864417572614682,netem,6219870,4491,0,0,0,330212,22,6341146,749,0,5973342,755,0
55,3864417592003277,3864417592655111,19997668,sA-eth3,up,3864417592579880,netem,6471354,4659,0,0,0,133746,10,6342136,764,0,6214860,772,0
56,3864417612005226,3864417612691260,20001949,sA-eth3,up,3864417612581179,netem,6605298,4751,0,0,0,0,0,6749580,794,0,6343590,785,0
57,3864417632014034,3864417632757788,20008808,sA-eth3,up,3864417632686178,netem,6605958,4761,0,0,0,66,1,6993504,804,0,6344250,795,0
58,3864417652002752,3864417652587596,19988718,sA-eth3,up,3864417652520435,netem,6606750,4773,0,0,0,0,0,7251974,815,0,6345042,807,0
59,3864417672003391,3864417672724485,20000639,sA-eth3,up,3864417672660664,netem,6607410,4783,0,0,0,0,0,7512090,829,0,6345702,817,0
60,3864417692004389,3864417692596842,20000998,sA-eth3,up,3864417692531952,netem,6608136,4794,0,0,0,0,0,7766612,846,0,6346428,828,0
61,3864417712003857,3864417712625351,19999468,sA-eth3,up,3864417712565030,netem,6609060,4808,0,0,0,66,1,8006588,862,0,6347352,842,0
62,3864417732003806,3864417732562709,19999949,sA-eth3,up,3864417732499978,netem,6609786,4819,0,0,0,66,1,8272694,879,0,6348144,854,0
63,3864417752002074,3864417752569457,19998268,sA-eth3,up,3864417752508587,netem,6611134,4839,0,0,0,0,0,8447826,893,0,6349426,873,0
64,3864417772003012,3864417772569245,20000938,sA-eth3,up,3864417772511125,netem,6612058,4853,0,0,0,66,1,8447826,893,0,6350350,887,0
65,3864417792002281,3864417792759355,19999269,sA-eth3,up,3864417792675104,netem,6709836,4930,0,0,0,351248,16,8448156,898,0,6444168,904,0
66,3864417812014549,3864417812601712,20012268,sA-eth3,up,3864417812544002,netem,6952076,5090,0,0,0,389098,17,8448816,908,0,6676508,914,0
67,3864417832003157,3864417832618660,19988608,sA-eth3,up,3864417832543550,netem,7213998,5263,0,0,0,370930,15,8449608,920,0,6927804,926,0
68,3864417852007806,3864417852582059,20004649,sA-eth3,up,3864417852526248,netem,7469864,5432,0,0,0,389098,20,8450268,930,0,7173176,936,0
69,3864417872001294,3864417872726848,19993488,sA-eth3,up,3864417872657737,netem,7719674,5597,0,0,0,401210,25,8450994,941,0,7412822,947,0
70,3864417892005622,3864417892595015,20004328,sA-eth3,up,3864417892539345,netem,7955858,5753,0,0,0,439060,27,8451918,955,0,7639700,962,0
71,3864417912001551,3864417912642744,19995929,sA-eth3,up,3864417912580214,netem,8220808,5928,0,0,0,427038,29,8452710,967,0,7894090,977,0
72,3864417932004179,3864417932592822,20002628,sA-eth3,up,3864417932506192,netem,8466076,6090,0,0,0,339740,24,8453766,983,0,8129722,993,0
73,3864417952014797,3864417952609051,20010618,sA-eth3,up,3864417952546040,netem,8720518,6259,0,0,0,85298,7,8454822,999,0,8374132,1010,0
74,3864417972007225,3864417972608249,19992428,sA-eth3,up,3864417972533928,netem,8806212,6322,0,0,0,66,1,9032078,1035,0,8456526,1023,0
75,3864417992016024,3864417992702118,20008799,sA-eth3,up,3864417992624847,netem,8806938,6333,0,0,0,66,1,9284756,1046,0,8457252,1034,0
76,3864418012003532,3864418012603035,19987508,sA-eth3,up,3864418012546765,netem,8807730,6345,0,0,0,0,0,9543226,1057,0,8458044,1046,0
77,3864418032001540,3864418032636194,19998008,sA-eth3,up,3864418032587784,netem,8808390,6355,0,0,0,66,1,9781424,1068,0,8458704,1056,0
78,3864418052001029,3864418052763823,19999489,sA-eth3,up,3864418052654282,netem,8809050,6365,0,0,0,66,1,10035946,1085,0,8459364,1066,0
79,3864418072015367,3864418072612700,20014338,sA-eth3,up,3864418072534250,netem,8809936,6378,0,0,0,66,1,10286256,1104,0,8460250,1079,0
80,3864418092012546,3864418092619249,19997179,sA-eth3,up,3864418092526938,netem,8810992,6394,0,0,0,0,0,10552494,1123,0,8461306,1095,0
81,3864418112004274,3864418112619877,19991728,sA-eth3,up,3864418112561417,netem,8811718,6405,0,0,0,66,1,10560248,1124,0,8462032,1106,0
82,3864418132001692,3864418132562455,19997418,sA-eth3,up,3864418132502805,netem,8812666,6419,0,0,0,66,1,10560248,1124,0,8462980,1120,0
83,3864418152005190,3864418152734984,20003498,sA-eth3,up,3864418152647184,netem,8972122,6531,0,0,0,466312,22,10560776,1132,0,8615968,1134,0
84,3864418172016789,3864418172631972,20011599,sA-eth3,up,3864418172553702,netem,9221932,6696,0,0,0,478424,22,10561502,1143,0,8855614,1145,0
85,3864418192004747,3864418192663561,19987958,sA-eth3,up,3864418192597860,netem,9462658,6855,0,0,0,484640,22,10562228,1154,0,9086638,1157,0
86,3864418212004715,3864418212590228,19999968,sA-eth3,up,3864418212527298,netem,9700356,7012,0,0,0,519462,24,10562888,1164,0,9314634,1167,0
87,3864418232003884,3864418232639417,19999169,sA-eth3,up,3864418232560137,netem,9971522,7193,0,0,0,514760,29,10563614,1175,0,9574712,1180,0
88,3864418252002782,3864418252613085,19998898,sA-eth3,up,3864418252548945,netem,10219818,7357,0,0,0,526872,37,10564340,1186,0,9812910,1191,0
