poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,712801130546,712804237621,0,sA-eth3,up,712803409619,netem,364,6,0,0,0,0,0,590,7,0,544,9,0
1,712821221184,712823348825,20090638,sA-eth3,up,712823164511,netem,454,7,0,0,0,0,0,590,7,0,634,9,0
2,712841206360,712843000167,19985176,sA-eth3,up,712842830723,netem,454,7,0,0,0,0,0,590,7,0,634,9,0
3,712861207538,712863105925,20001178,sA-eth3,up,712862915222,netem,648,10,0,0,0,0,0,738,9,0,828,12,0
4,712881219314,712883134582,20011776,sA-eth3,up,712882943120,netem,648,10,0,0,0,0,0,738,9,0,828,12,0
5,712901216962,712904180704,19997648,sA-eth3,up,712903896610,netem,722,11,0,0,0,0,0,964,12,0,902,13,0
6,712921229069,712923184968,20012107,sA-eth3,up,712922875362,netem,722,11,0,0,0,0,0,964,12,0,902,13,0
7,712941212886,712943196504,19983817,sA-eth3,up,712942998951,netem,1052,16,0,0,0,132,2,72534,21,0,1298,19,0
8,712961213012,712963275032,20000126,sA-eth3,up,712963102620,netem,1910,29,0,0,0,0,0,444146,35,0,2090,31,0
9,712981216120,712983342760,20003108,sA-eth3,up,712983171068,netem,2372,36,0,0,0,0,0,683660,44,0,2552,38,0
10,713001208956,713003219705,19992836,sA-eth3,up,713003044993,netem,2900,44,0,0,0,132,2,792854,53,0,3080,46,0
11,713021206743,713023146201,19997787,sA-eth3,up,713022957088,netem,4352,66,0,0,0,0,0,1027104,70,0,4532,68,0
12,713041208410,713043072036,20001667,sA-eth3,up,713042884734,netem,5584,84,0,0,0,66,1,1265764,88,0,5764,86,0
13,713061211467,713063145395,20003057,sA-eth3,up,713062951752,netem,6772,102,0,0,0,66,1,1513178,107,0,7018,105,0
14,713081209155,713083000900,19997688,sA-eth3,up,713082835408,netem,8026,121,0,0,0,66,1,1753286,125,0,8206,123,0
15,713101203941,713102948526,19994786,sA-eth3,up,713102773064,netem,9214,139,0,0,0,66,1,1986154,143,0,9394,141,0
16,713121205089,713123423881,20001148,sA-eth3,up,713123256117,netem,26968,166,0,0,0,27252,3,2107710,157,0,26620,160,0
17,713141215835,713143204064,20010746,sA-eth3,up,713143029901,netem,246498,311,0,0,0,187736,5,2108568,170,0,237438,173,0
18,713161223513,713163243421,20007678,sA-eth3,up,713163069209,netem,509934,485,0,0,0,174110,7,2109030,177,0,489852,180,0
19,713181205270,713183172538,19981757,sA-eth3,up,713182993956,netem,752174,645,0,0,0,68130,6,2109624,186,0,722126,189,0
20,713201213188,713203178427,20007918,sA-eth3,up,713202995434,netem,1008040,814,0,0,0,31966,5,2110944,206,0,968158,209,0
21,713221211087,713223140264,19997899,sA-eth3,up,713222952701,netem,1247424,974,0,0,0,39364,3,2112132,224,0,1209886,229,0
22,713241216174,713243129412,20005087,sA-eth3,up,713242933129,netem,1501776,1142,0,0,0,42392,3,2113320,242,0,1442754,247,0
23,713261212592,713263036878,19996418,sA-eth3,up,713262850126,netem,1751586,1307,0,0,0,40878,3,2114508,260,0,1682862,265,0
24,713281204660,713283065717,19992068,sA-eth3,up,713282882584,netem,1993936,1468,0,0,0,52990,4,2115762,279,0,1930386,285,0
25,713301204387,713303471801,19999727,sA-eth3,up,713303286908,netem,2203382,1607,0,0,0,0,0,2116752,294,0,2117168,300,0
26,713321211716,713323099594,20007329,sA-eth3,up,713322907700,netem,2203382,1607,0,0,0,0,0,2116752,294,0,2117168,300,0
27,713341205214,713342992869,19993498,sA-eth3,up,713342829067,netem,2203382,1607,0,0,0,0,0,2116752,294,0,2117168,300,0
28,713361211021,713362983937,20005807,sA-eth3,up,713362822735,netem,2203382,1607,0,0,0,0,0,2116752,294,0,2117168,300,0
29,713381209010,713383189767,19997989,sA-eth3,up,713383023875,netem,2203514,1609,0,0,0,66,1,2175026,299,0,2117366,303,0
30,713401210647,713403474440,20001637,sA-eth3,up,713403304518,netem,2204524,1624,0,0,0,0,0,2445608,318,0,2118310,317,0
31,713421212616,713423433617,20001969,sA-eth3,up,713423253045,netem,2204524,1624,0,0,0,0,0,2448570,319,0,2118310,317,0
32,713441202723,713443343125,19990107,sA-eth3,up,713443176491,netem,2204590,1625,0,0,0,0,0,2493722,323,0,2118376,318,0
33,713461212281,713463287622,20009558,sA-eth3,up,713463118028,netem,2204700,1626,0,0,0,0,0,2648134,337,0,2118486,319,0
34,713481203629,713483142287,19991348,sA-eth3,up,713482959745,netem,2204766,1627,0,0,0,0,0,2662916,340,0,2118552,320,0
35,713501212037,713503038653,20008408,sA-eth3,up,713502858191,netem,2318406,1703,0,0,0,0,0,2662916,340,0,2227770,329,0
36,713521202005,713523394946,19989968,sA-eth3,up,713523232454,netem,2325254,1719,0,0,0,66,1,2851976,354,0,2234486,343,0
37,713541217743,713543329393,20015738,sA-eth3,up,713543157181,netem,2512400,1856,0,0,0,74516,11,3106894,377,0,2414174,367,0
38,713561210390,713563312941,19992647,sA-eth3,up,713563140968,netem,2768006,2043,0,0,0,81954,8,3359906,415,0,2659946,405,0
39,713581209109,713583136657,19998719,sA-eth3,up,713582946433,netem,3006694,2215,0,0,0,103348,13,3573426,447,0,2905388,438,0
40,713601202576,713602954952,19993467,sA-eth3,up,713602782269,netem,3263616,2400,0,0,0,104796,12,3788460,480,0,3136284,470,0
41,713621212514,713623022261,20009938,sA-eth3,up,713622841577,netem,3518958,2583,0,0,0,120002,15,4001980,512,0,3383174,503,0
42,713641211712,713643105280,19999198,sA-eth3,up,713642916057,netem,3759028,2754,0,0,0,136656,16,4179036,540,0,3612424,532,0
43,713661203580,713663235890,19991868,sA-eth3,up,713663067427,netem,4012658,2933,0,0,0,152914,11,4231484,560,0,3856220,562,0
44,713681210039,713683082565,20006459,sA-eth3,up,713682902053,netem,4257926,3095,0,0,0,147372,12,4232672,578,0,4105082,581,0
