round_id,period,version,route_plan_fingerprint,routing_policy,duration_ns,duration_s,bytes_completed,rank_count,checksum_errors,version_errors,fabric_steps_sent,fabric_steps_received,fabric_bytes_sent,fabric_bytes_received,orchestrator_command_start_ns,orchestrator_command_end_ns,orchestrator_duration_ns
0,warmup,0,6b25bbb30fb02f988d2e6e22ba2dc06d94a582024c487c8e3e27c9bb1843c83e,balanced_active_active,1467446937,1.467446937,50331648,4,0,0,"{""A"":12,""B"":12}","{""A"":12,""B"":12}","{""A"":25165824,""B"":25165824}","{""A"":25165824,""B"":25165824}",712933753058,714403677961,1469924903
1,baseline,0,6b25bbb30fb02f988d2e6e22ba2dc06d94a582024c487c8e3e27c9bb1843c83e,balanced_active_active,1446891113,1.446891113,50331648,4,0,0,"{""A"":12,""B"":12}","{""A"":12,""B"":12}","{""A"":25165824,""B"":25165824}","{""A"":25165824,""B"":25165824}",714403886464,715853134761,1449248297
2,baseline,0,6b25bbb30fb02f988d2e6e22ba2dc06d94a582024c487c8e3e27c9bb1843c83e,balanced_active_active,1453342604,1.453342604,50331648,4,0,0,"{""A"":12,""B"":12}","{""A"":12,""B"":12}","{""A"":25165824,""B"":25165824}","{""A"":25165824,""B"":25165824}",715853270403,717308433624,1455163221
3,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,2196093225,2.196093225,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",717324691741,719521845281,2197153540
4,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,2196124124,2.196124124,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",719522019574,721719509348,2197489774
5,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,2329685036,2.329685036,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",721719727020,724050474673,2330747653
6,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,2132995773,2.132995773,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",724050659935,726184752495,2134092560
7,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,2143704255,2.143704255,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",726184959948,728329767959,2144808011
8,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,2117924304,2.117924304,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",728330020493,730449407859,2119387366
9,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,2133342667,2.133342667,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",730449620872,732584243799,2134622927
10,post_fault,1,1bfb1dcf1307edd96378fc48925c69ede943200d20aa6b7442cd956c46b3d3f5,localized_reroute,2319203789,2.319203789,50331648,4,0,0,"{""A"":9,""B"":15}","{""A"":9,""B"":15}","{""A"":18874368,""B"":31457280}","{""A"":18874368,""B"":31457280}",732584425382,734904750288,2320324906
