poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3008821009097657,3008821010511195,0,sA-eth3,up,3008821010364545,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
1,3008821029158732,3008821029902986,20061075,sA-eth3,up,3008821029834176,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
2,3008821049154596,3008821049796190,19995864,sA-eth3,up,3008821049735770,netem,578,9,0,0,0,0,0,13948,12,0,758,11,0
3,3008821069152241,3008821069675513,19997645,sA-eth3,up,3008821069621813,netem,1568,24,0,0,0,66,1,232138,27,0,1748,26,0
4,3008821089152345,3008821089645738,20000104,sA-eth3,up,3008821089595207,netem,2624,40,0,0,0,0,0,489556,44,0,2804,42,0
5,3008821109152119,3008821109625712,19999774,sA-eth3,up,3008821109577981,netem,3548,54,0,0,0,66,1,738088,58,0,3728,56,0
6,3008821129152323,3008821129621306,20000204,sA-eth3,up,3008821129572596,netem,4340,66,0,0,0,66,1,985106,71,0,4520,68,0
7,3008821149151617,3008821149710741,19999294,sA-eth3,up,3008821149664700,netem,5264,80,0,0,0,66,1,1243972,88,0,5444,82,0
8,3008821169149982,3008821169605974,19998365,sA-eth3,up,3008821169558144,netem,6472,98,0,0,0,132,2,1486910,105,0,6652,100,0
9,3008821189152676,3008821189626759,20002694,sA-eth3,up,3008821189572938,netem,7594,115,0,0,0,0,0,1757426,123,0,7774,117,0
10,3008821209152070,3008821209715823,19999394,sA-eth3,up,3008821209666143,netem,8670,131,0,0,0,66,1,2010368,138,0,8850,133,0
11,3008821229152445,3008821229731338,20000375,sA-eth3,up,3008821229682468,netem,9594,145,0,0,0,13716,3,2106780,144,0,9774,147,0
12,3008821249152369,3008821250085014,19999924,sA-eth3,up,3008821249972294,netem,221644,286,0,0,0,28766,2,2107836,160,0,213574,163,0
13,3008821269156573,3008821269903327,20004204,sA-eth3,up,3008821269817337,netem,453286,439,0,0,0,65102,4,2108892,176,0,459342,179,0
14,3008821289155267,3008821289829621,19998694,sA-eth3,up,3008821289765321,netem,724292,618,0,0,0,52990,3,2109902,191,0,696290,193,0
15,3008821309144872,3008821309779325,19989605,sA-eth3,up,3008821309697005,netem,969560,780,0,0,0,65102,4,2110694,203,0,931658,205,0
16,3008821329153366,3008821329747319,20008494,sA-eth3,up,3008821329693609,netem,1225426,949,0,0,0,78728,6,2111618,217,0,1177360,220,0
17,3008821349152500,3008821349727523,19999134,sA-eth3,up,3008821349677353,netem,1470694,1111,0,0,0,86298,5,2112806,235,0,1413124,238,0
18,3008821369151254,3008821369716268,19998754,sA-eth3,up,3008821369665037,netem,1710016,1270,0,0,0,128690,8,2113796,250,0,1643008,254,0
