run_id,experiment_family,scenario_id,condition,topology,status,correctness_status,link_operstate,detector_operstate,fault_interface,detector_interface,injector_detector_isolated,selected_retention,fault_period_retention,post_recovery_retention,baseline_median_mbit_s,selected_median_mbit_s,switch_triggered,l_switch_ms,host_action,l_host_ms,recovery_committed,l_coordination_ms,l_fault_to_commit_ms,l_detection_ms,l_commit_to_recovered_round_ms,l_fault_to_recovered_round_complete_ms,recovery_policy,changed_slot_count,changed_sender_ranks,active_active_use_passed,locality_passed,checksum_errors,version_errors,gate_pass,gate_failures,run_directory
aa10_switch_rep01,active_active_v1,AA10_SWITCH,C4,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,1.0004134196996146,1.0004134196996146,1.0004134196996146,370.7176077511619,370.8708697132002,False,,,,True,1.352005,13.118746,,1084.841673,1097.960419,localized,3,[2],True,True,0,0,True,,results_m3a_loss_sweep/l25/aa10_switch_rep01
aa10_switch_rep02,active_active_v1,AA10_SWITCH,C4,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,1.000768732708071,1.000768732708071,1.000768732708071,370.3781218582678,370.66284363489416,False,,,,True,1.291576,12.720325,,1087.08184,1099.802165,localized,3,[2],True,True,0,0,True,,results_m3a_loss_sweep/l25/aa10_switch_rep02
aa10_switch_rep03,active_active_v1,AA10_SWITCH,C4,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.9977436141558236,0.9977436141558236,0.9977436141558236,371.7677286929548,370.9288772526104,False,,,,True,1.48014,12.773882,,1086.209486,1098.983368,localized,3,[2],True,True,0,0,True,,results_m3a_loss_sweep/l25/aa10_switch_rep03
aa9_stay_rep01,active_active_v1,AA9_STAY,C1,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.14938246562952046,0.14938246562952046,,371.1527146424472,55.44370763837859,False,,,,False,,,,,,none,0,[],True,,0,0,True,,results_m3a_loss_sweep/l25/aa9_stay_rep01
aa9_stay_rep02,active_active_v1,AA9_STAY,C1,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.22317685988573097,0.22317685988573097,,371.8348114275663,82.98492561060716,False,,,,False,,,,,,none,0,[],True,,0,0,True,,results_m3a_loss_sweep/l25/aa9_stay_rep02
aa9_stay_rep03,active_active_v1,AA9_STAY,C1,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.1943463146891149,0.1943463146891149,,371.77654057320643,72.25340054827086,False,,,,False,,,,,,none,0,[],True,,0,0,True,,results_m3a_loss_sweep/l25/aa9_stay_rep03
