poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,34903745405790,34903747712308,0,sA-eth3,up,34903747362643,netem,364,6,0,0,0,0,0,590,7,0,544,8,0
0,34903745405790,34903749502518,0,sB-eth3,up,34903749324246,netem,540,8,0,0,0,0,0,456,6,0,716,10,0
1,34903765482762,34903767279273,20076972,sA-eth3,up,34903767111291,netem,364,6,0,0,0,0,0,590,7,0,544,8,0
1,34903765482762,34903768927552,20076972,sB-eth3,up,34903768769770,netem,630,9,0,0,0,0,0,456,6,0,806,11,0
2,34903785489993,34903787461176,20007231,sA-eth3,up,34903787292834,netem,364,6,0,0,0,0,0,590,7,0,544,8,0
2,34903785489993,34903789187895,20007231,sB-eth3,up,34903789021084,netem,716,10,0,0,0,0,0,456,6,0,892,12,0
3,34903805491383,34903807320815,20001390,sA-eth3,up,34903807130922,netem,558,9,0,0,0,0,0,738,9,0,738,11,0
3,34903805491383,34903808960633,20001390,sB-eth3,up,34903808803012,netem,856,12,0,0,0,0,0,530,7,0,1032,14,0
4,34903825497574,34903827325695,20006191,sA-eth3,up,34903827138443,netem,558,9,0,0,0,0,0,738,9,0,738,11,0
4,34903825497574,34903829029575,20006191,sB-eth3,up,34903828793143,netem,856,12,0,0,0,0,0,530,7,0,1032,14,0
5,34903845489195,34903847581409,19991621,sA-eth3,up,34903847298876,netem,632,10,0,0,0,0,0,878,11,0,812,12,0
5,34903845489195,34903849448121,19991621,sB-eth3,up,34903849048966,netem,930,13,0,0,0,0,0,670,9,0,1106,15,0
6,34903865502095,34903867626511,20012900,sA-eth3,up,34903867420958,netem,632,10,0,0,0,0,0,878,11,0,812,12,0
6,34903865502095,34903869870596,20012900,sB-eth3,up,34903869596632,netem,1126,15,0,0,0,0,0,866,11,0,1302,17,0
7,34903885487016,34903887734451,19984921,sA-eth3,up,34903887552129,netem,1028,16,0,0,0,66,1,101540,22,0,1274,19,0
7,34903885487016,34903889630974,19984921,sB-eth3,up,34903889418772,netem,51268,50,0,0,0,54504,4,1394,19,0,58482,27,0
8,34903905490486,34903907433019,20003470,sA-eth3,up,34903907207156,netem,1754,27,0,0,0,0,0,443994,33,0,1934,29,0
8,34903905490486,34903909781716,20003470,sB-eth3,up,34903909609155,netem,273826,197,0,0,0,189250,5,2120,30,0,299576,38,0
9,34903925505237,34903927595362,20014751,sA-eth3,up,34903927347819,netem,2546,39,0,0,0,66,1,563456,44,0,2792,42,0
9,34903925505237,34903930018320,20014751,sB-eth3,up,34903929811537,netem,556944,384,0,0,0,140802,6,2648,38,0,534680,46,0
10,34903945489777,34903947425560,19984540,sA-eth3,up,34903947196918,netem,3668,56,0,0,0,66,1,815148,62,0,3914,59,0
10,34903945489777,34903949370993,19984540,sB-eth3,up,34903949166110,netem,765876,522,0,0,0,75700,6,3242,47,0,771298,55,0
11,34903965485499,34903967424050,19995722,sA-eth3,up,34903967243988,netem,4922,75,0,0,0,0,0,1052360,80,0,5102,77,0
11,34903965485499,34903969621896,19995722,sB-eth3,up,34903969389873,netem,1038396,702,0,0,0,45420,3,4628,68,0,1011604,76,0
12,34903985490769,34903987410451,20005270,sA-eth3,up,34903987216909,netem,6110,93,0,0,0,0,0,1299774,99,0,6290,95,0
12,34903985490769,34903989413144,20005270,sB-eth3,up,34903989235972,netem,1300318,875,0,0,0,25738,2,5816,86,0,1248816,94,0
13,34904005490000,34904007406082,19999231,sA-eth3,up,34904007169739,netem,7498,113,0,0,0,66,1,1538434,117,0,7744,116,0
13,34904005490000,34904009240852,19999231,sB-eth3,up,34904009078281,netem,1545586,1037,0,0,0,27252,2,7004,104,0,1484580,112,0
14,34904025485101,34904027310952,19995101,sA-eth3,up,34904027124819,netem,8752,132,0,0,0,0,0,1778542,135,0,8932,134,0
14,34904025485101,34904029323145,19995101,sB-eth3,up,34904029125162,netem,1787826,1197,0,0,0,48448,3,8258,123,0,1717448,130,0
