poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,33342724966798,33342727986601,0,sA-eth3,up,33342727652188,netem,540,8,0,0,0,0,0,590,7,0,916,12,0
0,33342724966798,33342730277776,0,sB-eth3,up,33342730062274,netem,364,6,0,0,0,0,0,370,5,0,540,8,0
1,33342745030250,33342746808079,20063452,sA-eth3,up,33342746633367,netem,540,8,0,0,0,0,0,590,7,0,916,12,0
1,33342745030250,33342749137885,20063452,sB-eth3,up,33342748965774,netem,364,6,0,0,0,0,0,370,5,0,540,8,0
2,33342765029291,33342766856861,19999041,sA-eth3,up,33342766693930,netem,540,8,0,0,0,0,0,590,7,0,916,12,0
2,33342765029291,33342768916035,19999041,sB-eth3,up,33342768752083,netem,364,6,0,0,0,0,0,370,5,0,540,8,0
3,33342785036593,33342786952414,20007302,sA-eth3,up,33342786767402,netem,734,11,0,0,0,0,0,738,9,0,1110,15,0
3,33342785036593,33342788656563,20007302,sB-eth3,up,33342788500991,netem,504,8,0,0,0,0,0,444,6,0,680,10,0
4,33342805026345,33342806993116,19989752,sA-eth3,up,33342806826284,netem,820,12,0,0,0,0,0,738,9,0,1196,16,0
4,33342805026345,33342808801136,19989752,sB-eth3,up,33342808643854,netem,504,8,0,0,0,0,0,444,6,0,680,10,0
5,33342825027536,33342827075918,20001191,sA-eth3,up,33342826784525,netem,894,13,0,0,0,0,0,878,11,0,1270,17,0
5,33342825027536,33342829255423,20001191,sB-eth3,up,33342828991190,netem,578,9,0,0,0,0,0,584,8,0,754,11,0
6,33342845035567,33342847116740,20008031,sA-eth3,up,33342846691215,netem,894,13,0,0,0,0,0,878,11,0,1270,17,0
6,33342845035567,33342848885390,20008031,sB-eth3,up,33342848684817,netem,774,11,0,0,0,0,0,780,10,0,950,13,0
7,33342865032699,33342867052781,19997132,sA-eth3,up,33342866842949,netem,1356,20,0,0,0,66,1,101540,22,0,1732,24,0
7,33342865032699,33342869260885,19997132,sB-eth3,up,33342869089814,netem,59910,51,0,0,0,45420,3,1308,18,0,58040,22,0
8,33342885028590,33342886935371,19995891,sA-eth3,up,33342886765909,netem,2126,31,0,0,0,66,1,443994,33,0,2502,35,0
8,33342885028590,33342888595760,19995891,sB-eth3,up,33342888422377,netem,273384,192,0,0,0,189250,5,2034,29,0,299134,33,0
9,33342905029401,33342906848542,20000811,sA-eth3,up,33342906685130,netem,2918,43,0,0,0,132,2,563456,44,0,3360,48,0
9,33342905029401,33342909024465,20000811,sB-eth3,up,33342908849854,netem,556502,379,0,0,0,140802,6,2562,37,0,534238,41,0
10,33342925026083,33342926893563,19996682,sA-eth3,up,33342926728441,netem,4106,61,0,0,0,66,1,815148,62,0,4482,65,0
10,33342925026083,33342929104778,19996682,sB-eth3,up,33342928914766,netem,810854,547,0,0,0,30280,4,3222,47,0,785468,52,0
11,33342945032134,33342946972206,20006051,sA-eth3,up,33342946795703,netem,5294,79,0,0,0,66,1,1052360,81,0,5670,83,0
11,33342945032134,33342948738875,20006051,sB-eth3,up,33342948580993,netem,1053094,707,0,0,0,30280,2,4542,67,0,1011162,71,0
12,33342965026636,33342966843355,19994502,sA-eth3,up,33342966679524,netem,6482,97,0,0,0,66,1,1299774,99,0,6858,101,0
12,33342965026636,33342969148332,19994502,sB-eth3,up,33342968978250,netem,1299966,871,0,0,0,40878,3,5796,86,0,1258666,91,0
13,33342985036497,33342987058579,20009861,sA-eth3,up,33342986774776,netem,7736,116,0,0,0,0,0,1538434,118,0,8112,120,0
13,33342985036497,33342988878529,20009861,sB-eth3,up,33342988707428,netem,1554404,1040,0,0,0,28766,2,6984,104,0,1493068,110,0
14,33343005037668,33343007271603,20001171,sA-eth3,up,33343007071461,netem,8924,134,0,0,0,66,1,1800394,137,0,9366,139,0
