poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,41946738870830,41946741521500,0,sA-eth3,up,41946741123724,netem,474,7,0,0,0,0,0,590,7,0,654,9,0
1,41946758991384,41946761303459,20120554,sA-eth3,up,41946761084937,netem,584,8,0,0,0,0,0,590,7,0,764,10,0
2,41946778951505,41946780799206,19960121,sA-eth3,up,41946780616984,netem,760,10,0,0,0,0,0,590,7,0,940,12,0
3,41946798961339,41946800862499,20009834,sA-eth3,up,41946800679818,netem,1040,14,0,0,0,0,0,738,9,0,1220,16,0
4,41946818956122,41946820922733,19994783,sA-eth3,up,41946820723961,netem,1040,14,0,0,0,0,0,738,9,0,1220,16,0
5,41946838956774,41946841433031,20000652,sA-eth3,up,41946841255179,netem,1114,15,0,0,0,0,0,878,11,0,1294,17,0
6,41946858948336,41946861386223,19991562,sA-eth3,up,41946861139291,netem,1114,15,0,0,0,0,0,14132,14,0,1294,17,0
7,41946878961099,41946881034392,20012763,sA-eth3,up,41946880823059,netem,2280,32,0,0,0,0,0,371528,32,0,2460,34,0
8,41946898953041,41946900865383,19991942,sA-eth3,up,41946900657740,netem,2676,38,0,0,0,66,1,589210,39,0,2856,40,0
9,41946918941014,41946920854136,19987973,sA-eth3,up,41946920636493,netem,3138,45,0,0,0,0,0,756258,47,0,3318,47,0
10,41946938975617,41946940902648,20034603,sA-eth3,up,41946940683976,netem,4326,63,0,0,0,66,1,967274,63,0,4506,65,0
11,41946958954029,41946960852511,19978412,sA-eth3,up,41946960668608,netem,5514,81,0,0,0,66,1,1214688,82,0,5694,83,0
12,41946978956491,41946980934273,20002462,sA-eth3,up,41946980741271,netem,6702,99,0,0,0,66,1,1447556,100,0,6948,102,0
13,41946998953104,41947001113568,19996613,sA-eth3,up,41947000899046,netem,7890,117,0,0,0,132,2,1684768,118,0,8202,121,0
14,41947018942147,41947020761667,19989043,sA-eth3,up,41947020585885,netem,9144,136,0,0,0,66,1,1940870,137,0,9324,138,0
15,41947038952129,41947040751230,20009982,sA-eth3,up,41947040584078,netem,10398,155,0,0,0,0,0,2107314,151,0,10578,157,0
16,41947058964542,41947060939184,20012413,sA-eth3,up,41947060746573,netem,174000,264,0,0,0,146858,5,2108238,165,0,167910,171,0
17,41947078966495,41947081368501,20001953,sA-eth3,up,41947081168719,netem,434408,436,0,0,0,181680,6,2108766,173,0,417494,179,0
18,41947098957467,41947100896149,19990972,sA-eth3,up,41947100712937,netem,684218,601,0,0,0,109008,4,2109360,182,0,657008,188,0
19,41947118948129,41947121310136,19990662,sA-eth3,up,41947121133873,netem,943112,772,0,0,0,37850,3,2110482,199,0,905738,205,0
20,41947138934943,41947141342199,19986814,sA-eth3,up,41947141144366,netem,1194436,938,0,0,0,34822,2,2111736,218,0,1147360,224,0
21,41947158954855,41947161413223,20019912,sA-eth3,up,41947161219080,netem,1433648,1096,0,0,0,48448,3,2112924,236,0,1391812,242,0
22,41947178950498,41947181191913,19995643,sA-eth3,up,41947180996791,netem,1683458,1261,0,0,0,52990,4,2114112,254,0,1631920,260,0
23,41947198952180,41947201147935,20001682,sA-eth3,up,41947200942002,netem,1940838,1431,0,0,0,37850,3,2115300,272,0,1864788,278,0
24,41947218972843,41947221044706,20020663,sA-eth3,up,41947220817003,netem,2183078,1591,0,0,0,20196,2,2116554,291,0,2112202,297,0
25,41947238956076,41947241139450,19983233,sA-eth3,up,41947240934837,netem,2204000,1616,0,0,0,66,1,2342140,308,0,2117786,309,0
26,41947258949558,41947261379415,19993482,sA-eth3,up,41947261202583,netem,2205254,1635,0,0,0,0,0,2579352,326,0,2119040,328,0
27,41947278962761,41947281190755,20013203,sA-eth3,up,41947280971843,netem,2206442,1653,0,0,0,0,0,2815116,344,0,2120228,346,0
28,41947298969223,41947301369210,20006462,sA-eth3,up,41947301164088,netem,2207630,1671,0,0,0,66,1,3065426,363,0,2121482,365,0
29,41947318956046,41947320986738,19986823,sA-eth3,up,41947320756786,netem,2208818,1689,0,0,0,66,1,3288092,380,0,2122670,383,0
30,41947338953958,41947341155013,19997912,sA-eth3,up,41947340960670,netem,2210072,1708,0,0,0,0,0,3535506,399,0,2123858,401,0
31,41947358964021,41947360826322,20010063,sA-eth3,up,41947360649739,netem,2211260,1726,0,0,0,66,1,3768374,417,0,2125046,419,0
32,41947378952883,41947380858465,19988862,sA-eth3,up,41947380651862,netem,2212382,1743,0,0,0,132,2,4008482,435,0,2126300,438,0
33,41947398956576,41947400892737,20003693,sA-eth3,up,41947400706115,netem,2213636,1762,0,0,0,0,0,4224290,451,0,2127422,455,0
34,41947418972849,41947421392596,20016273,sA-eth3,up,41947421201163,netem,2389482,1881,0,0,0,42392,3,4225148,464,0,2307988,470,0
35,41947438947401,41947440932063,19974552,sA-eth3,up,41947440721931,netem,2637778,2045,0,0,0,42392,3,4226204,480,0,2534998,487,0
36,41947458954764,41947460742884,20007363,sA-eth3,up,41947460570342,netem,2887674,2211,0,0,0,40878,3,4227392,498,0,2775192,506,0
37,41947478954516,41947481283242,19999752,sA-eth3,up,41947481099980,netem,3145054,2381,0,0,0,56018,4,4228646,517,0,3022606,525,0
38,41947498947649,41947501083073,19993133,sA-eth3,up,41947500828120,netem,3387294,2541,0,0,0,45420,3,4229834,535,0,3255474,543,0
39,41947518952131,41947520917253,20004482,sA-eth3,up,41947520729371,netem,3637190,2707,0,0,0,52990,4,4231022,553,0,3495668,562,0
40,41947538953934,41947540850235,20001803,sA-eth3,up,41947540681573,netem,3879430,2867,0,0,0,45420,3,4232276,572,0,3743082,581,0
41,41947558949906,41947561268332,19995972,sA-eth3,up,41947561074410,netem,4136810,3037,0,0,0,45420,3,4233530,591,0,3990496,600,0
42,41947578949798,41947580873500,19999892,sA-eth3,up,41947580666218,netem,4386620,3202,0,0,0,20196,2,4234652,608,0,4216058,617,0
43,41947598954041,41947600921413,20004243,sA-eth3,up,41947600716250,netem,4407608,3228,0,0,0,66,1,4445824,626,0,4236254,632,0
44,41947618951333,41947620776125,19997292,sA-eth3,up,41947620596443,netem,4408730,3245,0,0,0,132,2,4685932,644,0,4237442,649,0
45,41947638952416,41947641169001,20001083,sA-eth3,up,41947640962798,netem,4409984,3264,0,0,0,66,1,4933346,663,0,4238630,667,0
46,41947658959279,41947660777879,20006863,sA-eth3,up,41947660600587,netem,4411106,3281,0,0,0,66,1,5166148,680,0,4239818,685,0
47,41947678956741,41947680757431,19997462,sA-eth3,up,41947680589850,netem,4412360,3300,0,0,0,66,1,5406256,698,0,4241006,703,0
48,41947698951004,41947701175118,19994263,sA-eth3,up,41947700987676,netem,4413548,3318,0,0,0,66,1,5653670,717,0,4242260,722,0
49,41947718958057,41947721151951,20007053,sA-eth3,up,41947720962708,netem,4414736,3336,0,0,0,66,1,5886538,736,0,4243448,740,0
50,41947738954189,41947741056943,19996132,sA-eth3,up,41947740864510,netem,4415924,3354,0,0,0,132,2,6138296,754,0,4244636,758,0
51,41947758952961,41947760944993,19998772,sA-eth3,up,41947760764731,netem,4417178,3373,0,0,0,66,1,6342520,770,0,4245824,776,0
52,41947778957804,41947781261799,20004843,sA-eth3,up,41947781080798,netem,4588548,3490,0,0,0,65102,5,6343378,783,0,4429352,792,0
