poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3012806859861825,3012806860868020,0,sA-eth3,up,3012806860660029,netem,454,7,0,0,0,0,0,480,6,0,634,9,0
1,3012806879925056,3012806880764581,20063231,sA-eth3,up,3012806880680190,netem,454,7,0,0,0,0,0,480,6,0,634,9,0
2,3012806899920767,3012806900593471,19995711,sA-eth3,up,3012806900510641,netem,668,10,0,0,0,66,1,13948,12,0,848,12,0
3,3012806919918359,3012806920579112,19997592,sA-eth3,up,3012806920520062,netem,1658,25,0,0,0,66,1,256820,28,0,1904,28,0
4,3012806939898790,3012806940493633,19980431,sA-eth3,up,3012806940440453,netem,2714,41,0,0,0,66,1,489556,44,0,2894,43,0
5,3012806959917401,3012806960525664,20018611,sA-eth3,up,3012806960462654,netem,3748,56,0,0,0,66,1,738088,58,0,3928,58,0
6,3012806979916232,3012806980490495,19998831,sA-eth3,up,3012806980436565,netem,4606,69,0,0,0,0,0,1008340,72,0,4786,71,0
7,3012806999917113,3012807000485797,20000881,sA-eth3,up,3012807000431656,netem,5464,82,0,0,0,132,2,1243972,88,0,5644,84,0
8,3012807019917375,3012807020398247,20000262,sA-eth3,up,3012807020343677,netem,6652,100,0,0,0,66,1,1510144,106,0,6832,103,0
9,3012807039916616,3012807040483739,19999241,sA-eth3,up,3012807040424789,netem,7818,117,0,0,0,0,0,1757426,123,0,7998,119,0
10,3012807059919637,3012807060526370,20003021,sA-eth3,up,3012807060451280,netem,8808,132,0,0,0,66,1,2010368,138,0,8988,134,0
11,3012807079918948,3012807080528522,19999311,sA-eth3,up,3012807080459261,netem,9822,147,0,0,0,13626,2,2106846,145,0,10002,149,0
12,3012807099918479,3012807100523893,19999531,sA-eth3,up,3012807100467642,netem,221782,287,0,0,0,49962,3,2107902,161,0,213778,165,0
13,3012807119917151,3012807120511974,19998672,sA-eth3,up,3012807120455704,netem,474620,454,0,0,0,43906,3,2109024,178,0,456716,182,0
14,3012807139880941,3012807140355154,19963790,sA-eth3,up,3012807140303094,netem,721402,617,0,0,0,56018,4,2110014,193,0,693730,197,0
15,3012807159915823,3012807160478256,20034882,sA-eth3,up,3012807160427666,netem,965156,778,0,0,0,90840,8,2111136,210,0,927980,214,0
16,3012807179916914,3012807180511778,20001091,sA-eth3,up,3012807180450387,netem,1228678,953,0,0,0,77214,6,2112654,233,0,1181536,238,0
17,3012807199916405,3012807200490878,19999491,sA-eth3,up,3012807200435718,netem,1468000,1112,0,0,0,116578,8,2113842,251,0,1411618,257,0
18,3012807219917057,3012807220495870,20000652,sA-eth3,up,3012807220443299,netem,1726894,1283,0,0,0,109008,7,2114964,268,0,1660348,274,0
