poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3008771483178436,3008771484659614,0,sA-eth3,up,3008771484441713,netem,454,7,0,0,0,0,0,480,6,0,634,9,0
1,3008771503238381,3008771504019995,20059945,sA-eth3,up,3008771503954775,netem,454,7,0,0,0,0,0,480,6,0,634,9,0
2,3008771523235855,3008771523874579,19997474,sA-eth3,up,3008771523808109,netem,668,10,0,0,0,0,0,13948,12,0,848,12,0
3,3008771543236260,3008771543799973,20000405,sA-eth3,up,3008771543720443,netem,1658,25,0,0,0,0,0,232138,27,0,1838,27,0
4,3008771563200824,3008771563801168,19964564,sA-eth3,up,3008771563739008,netem,2714,41,0,0,0,0,0,489556,44,0,2894,43,0
5,3008771583234629,3008771583727802,20033805,sA-eth3,up,3008771583670042,netem,3638,55,0,0,0,0,0,738088,58,0,3818,57,0
6,3008771603235164,3008771603718567,20000535,sA-eth3,up,3008771603660727,netem,4430,67,0,0,0,66,1,985216,72,0,4610,69,0
7,3008771623233769,3008771623710522,19998605,sA-eth3,up,3008771623657021,netem,5354,81,0,0,0,0,0,1246780,86,0,5534,83,0
8,3008771643235164,3008771643803707,20001395,sA-eth3,up,3008771643739966,netem,6278,95,0,0,0,132,2,1486822,103,0,6458,97,0
9,3008771663232958,3008771663787892,19997794,sA-eth3,up,3008771663733771,netem,7552,114,0,0,0,0,0,1755890,121,0,7732,116,0
10,3008771683231983,3008771683746926,19999025,sA-eth3,up,3008771683697436,netem,8476,128,0,0,0,132,2,1987112,136,0,8656,130,0
11,3008771703233938,3008771704099353,20001955,sA-eth3,up,3008771703987712,netem,9532,144,0,0,0,13716,3,2106758,143,0,9712,146,0
12,3008771723238292,3008771723971767,20004354,sA-eth3,up,3008771723906276,netem,197358,269,0,0,0,52990,3,2107748,158,0,190278,161,0
13,3008771743235837,3008771743818680,19997545,sA-eth3,up,3008771743767260,netem,453224,438,0,0,0,65102,4,2108804,174,0,436046,177,0
14,3008771763233332,3008771763753935,19997495,sA-eth3,up,3008771763703045,netem,700092,602,0,0,0,77214,4,2109728,188,0,673080,192,0
15,3008771783233236,3008771783805570,19999904,sA-eth3,up,3008771783758500,netem,945360,764,0,0,0,89326,5,2110520,200,0,908448,204,0
16,3008771803233071,3008771803800734,19999835,sA-eth3,up,3008771803752644,netem,1204254,935,0,0,0,96896,4,2111444,214,0,1156980,218,0
17,3008771823232396,3008771823717289,19999325,sA-eth3,up,3008771823669149,netem,1441952,1092,0,0,0,115064,8,2112368,228,0,1408474,233,0
18,3008771843232661,3008771843804534,20000265,sA-eth3,up,3008771843758744,netem,1708416,1268,0,0,0,121120,7,2113556,246,0,1641276,250,0
19,3008771863231975,3008771863787739,19999314,sA-eth3,up,3008771863741398,netem,1964282,1437,0,0,0,113550,7,2114612,262,0,1887044,266,0
20,3008771883232560,3008771884190766,20000585,sA-eth3,up,3008771884078815,netem,2202494,1595,0,0,0,0,0,2260888,284,0,2115752,280,0
21,3008771903237325,3008771903924259,20004765,sA-eth3,up,3008771903835158,netem,2203330,1607,0,0,0,66,1,2458410,293,0,2116588,292,0
22,3008771923235840,3008771923933404,19998515,sA-eth3,up,3008771923869623,netem,2204056,1618,0,0,0,0,0,2740378,309,0,2117314,303,0
23,3008771943234154,3008771943863648,19998314,sA-eth3,up,3008771943784887,netem,2204980,1632,0,0,0,132,2,2975878,323,0,2118238,317,0
24,3008771963234879,3008771963901263,20000725,sA-eth3,up,3008771963841312,netem,2205970,1647,0,0,0,132,2,3224674,341,0,2119228,332,0
25,3008771983234054,3008771983823437,19999175,sA-eth3,up,3008771983766127,netem,2207158,1665,0,0,0,66,1,3482158,359,0,2120416,350,0
26,3008772003232369,3008772003858512,19998315,sA-eth3,up,3008772003807502,netem,2208214,1681,0,0,0,132,2,3726478,375,0,2121472,366,0
27,3008772023232363,3008772023848667,19999994,sA-eth3,up,3008772023800526,netem,2209270,1697,0,0,0,66,1,3983830,391,0,2122528,382,0
28,3008772043234308,3008772043804781,20001945,sA-eth3,up,3008772043755511,netem,2210260,1712,0,0,0,0,0,4221226,405,0,2123518,397,0
29,3008772063233123,3008772063795536,19998815,sA-eth3,up,3008772063746545,netem,2211208,1726,0,0,0,152914,8,4221292,406,0,2124466,411,0
30,3008772083233067,3008772083757510,19999944,sA-eth3,up,3008772083707560,netem,2465560,1894,0,0,0,152914,6,4222084,418,0,2368522,423,0
31,3008772103232502,3008772103784695,19999435,sA-eth3,up,3008772103737505,netem,2712342,2057,0,0,0,174110,10,4222810,429,0,2605272,434,0
32,3008772123231677,3008772123776800,19999175,sA-eth3,up,3008772123728570,netem,2974264,2230,0,0,0,161998,9,4223866,445,0,2856832,450,0
33,3008772143232391,3008772143691614,20000714,sA-eth3,up,3008772143644734,netem,3218018,2391,0,0,0,175624,12,4224856,460,0,3090950,465,0
34,3008772163232456,3008772163774439,20000065,sA-eth3,up,3008772163729049,netem,3475398,2561,0,0,0,187736,12,4226044,478,0,3338298,483,0
35,3008772183232071,3008772183768674,19999615,sA-eth3,up,3008772183723454,netem,3716124,2720,0,0,0,227100,14,4227034,493,0,3569520,498,0
36,3008772203232096,3008772203786009,20000025,sA-eth3,up,3008772203734308,netem,3959878,2881,0,0,0,240726,14,4228024,508,0,3803638,513,0
37,3008772223235490,3008772223870494,20003394,sA-eth3,up,3008772223806894,netem,4224828,3056,0,0,0,179166,11,4229014,523,0,4058028,528,0
38,3008772243234005,3008772243826448,19998515,sA-eth3,up,3008772243772438,netem,4404126,3177,0,0,0,66,1,4505808,548,0,4230198,541,0
39,3008772263232240,3008772263804513,19998235,sA-eth3,up,3008772263755743,netem,4404918,3189,0,0,0,0,0,4770070,559,0,4230990,553,0
40,3008772283231384,3008772283793458,19999144,sA-eth3,up,3008772283746067,netem,4405578,3199,0,0,0,0,0,5022814,571,0,4231650,563,0
41,3008772303231969,3008772303789892,20000585,sA-eth3,up,3008772303740192,netem,4406238,3209,0,0,0,66,1,5256866,585,0,4232310,573,0
42,3008772323232224,3008772323777067,20000255,sA-eth3,up,3008772323732297,netem,4407206,3223,0,0,0,132,2,5508426,601,0,4233278,587,0
43,3008772343232069,3008772343848382,19999845,sA-eth3,up,3008772343798732,netem,4408196,3238,0,0,0,66,1,5762882,617,0,4234268,602,0
44,3008772363231583,3008772363835347,19999514,sA-eth3,up,3008772363789136,netem,4409054,3251,0,0,0,66,1,6014376,632,0,4235126,615,0
45,3008772383231478,3008772383763711,19999895,sA-eth3,up,3008772383719011,netem,4410110,3267,0,0,0,0,0,6281996,650,0,4236182,631,0
46,3008772403232093,3008772403738826,20000615,sA-eth3,up,3008772403693195,netem,4411100,3282,0,0,0,0,0,6334902,655,0,4237172,646,0
47,3008772423236217,3008772423853551,20004124,sA-eth3,up,3008772423799401,netem,4484654,3343,0,0,0,240726,11,6335166,659,0,4307756,662,0
48,3008772443233572,3008772443810425,19997355,sA-eth3,up,3008772443761765,netem,4725380,3502,0,0,0,275904,15,6335978,671,0,4538714,673,0
49,3008772463213367,3008772463776360,19979795,sA-eth3,up,3008772463725740,netem,4975546,3671,0,0,0,287660,13,6336638,681,0,4778650,687,0
50,3008772483233252,3008772483834875,20019885,sA-eth3,up,3008772483781795,netem,5238982,3845,0,0,0,283118,16,6337430,693,0,5031394,699,0
51,3008772503232936,3008772503857450,19999684,sA-eth3,up,3008772503808820,netem,5482736,4006,0,0,0,313398,19,6338288,706,0,5265446,713,0
52,3008772523232291,3008772523797564,19999355,sA-eth3,up,3008772523747814,netem,5743144,4178,0,0,0,304314,19,6339278,721,0,5517006,729,0
53,3008772543233156,3008772543792839,20000865,sA-eth3,up,3008772543744759,netem,5982356,4336,0,0,0,333080,19,6340136,734,0,5745266,743,0
54,3008772563231810,3008772563794434,19998654,sA-eth3,up,3008772563745593,netem,6226110,4497,0,0,0,352762,22,6341126,749,0,5979384,758,0
55,3008772583233955,3008772583838419,20002145,sA-eth3,up,3008772583785578,netem,6475920,4662,0,0,0,129204,10,6342116,764,0,6219294,773,0
56,3008772603232870,3008772603886114,19998915,sA-eth3,up,3008772603818723,netem,6605388,4752,0,0,0,0,0,6772794,795,0,6343746,787,0
57,3008772623232635,3008772623796138,19999765,sA-eth3,up,3008772623744278,netem,6606048,4762,0,0,0,66,1,7016718,805,0,6344406,797,0
58,3008772643232189,3008772643850783,19999554,sA-eth3,up,3008772643802223,netem,6606840,4774,0,0,0,0,0,7275188,816,0,6345198,809,0
59,3008772663232234,3008772663790877,20000045,sA-eth3,up,3008772663743497,netem,6607434,4783,0,0,0,66,1,7538266,831,0,6345858,819,0
60,3008772683231729,3008772684136474,19999495,sA-eth3,up,3008772684021203,netem,6608226,4795,0,0,0,0,0,7789826,847,0,6346584,830,0
