run_id,experiment_family,scenario_id,condition,topology,status,correctness_status,link_operstate,detector_operstate,fault_interface,detector_interface,injector_detector_isolated,selected_retention,fault_period_retention,post_recovery_retention,baseline_median_mbit_s,selected_median_mbit_s,switch_triggered,l_switch_ms,host_action,l_host_ms,recovery_committed,l_coordination_ms,l_fault_to_commit_ms,l_detection_ms,l_commit_to_recovered_round_ms,l_fault_to_recovered_round_complete_ms,recovery_policy,changed_slot_count,changed_sender_ranks,active_active_use_passed,locality_passed,checksum_errors,version_errors,gate_pass,gate_failures,run_directory
aa10_switch_rep01,active_active_v1,AA10_SWITCH,C4,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.6868509423338015,0.6868509423338015,0.6868509423338015,273.8205316919557,188.07389022296232,False,,,,True,1.745751,14.942138,,2134.371343,2149.313481,localized,3,[2],True,True,0,0,True,,results_m3a_loss_sweep/cb50_l5/aa10_switch_rep01
aa10_switch_rep02,active_active_v1,AA10_SWITCH,C4,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.6677011718183798,0.6677011718183798,0.6677011718183798,278.6192144616195,186.0343759871398,False,,,,True,1.314777,12.969903,,2171.383877,2184.35378,localized,3,[2],True,True,0,0,True,,results_m3a_loss_sweep/cb50_l5/aa10_switch_rep02
aa10_switch_rep03,active_active_v1,AA10_SWITCH,C4,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.6683818961176542,0.6683818961176542,0.6683818961176542,277.67084707003914,185.59016726126796,False,,,,True,1.722935,13.821892,,2197.193961,2211.015853,localized,3,[2],True,True,0,0,True,,results_m3a_loss_sweep/cb50_l5/aa10_switch_rep03
aa9_stay_rep01,active_active_v1,AA9_STAY,C1,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.951667157684325,0.951667157684325,,278.4752992858476,265.0157965566543,False,,,,False,,,,,,none,0,[],True,,0,0,True,,results_m3a_loss_sweep/cb50_l5/aa9_stay_rep01
aa9_stay_rep02,active_active_v1,AA9_STAY,C1,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.9917122389580962,0.9917122389580962,,277.09739730211993,274.8008802879465,False,,,,False,,,,,,none,0,[],True,,0,0,True,,results_m3a_loss_sweep/cb50_l5/aa9_stay_rep02
aa9_stay_rep03,active_active_v1,AA9_STAY,C1,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.9636839130351805,0.9636839130351805,,276.76259547508886,266.71166098920634,False,,,,False,,,,,,none,0,[],True,,0,0,True,,results_m3a_loss_sweep/cb50_l5/aa9_stay_rep03
