poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,41859374397391,41859377713479,0,sA-eth3,up,41859376709117,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
1,41859394494985,41859396622088,20097594,sA-eth3,up,41859396430907,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
2,41859414483988,41859416361838,19989003,sA-eth3,up,41859416189736,netem,364,6,0,0,0,0,0,480,6,0,544,8,0
3,41859434645402,41859436655004,20161414,sA-eth3,up,41859436450462,netem,578,9,0,0,0,0,0,694,9,0,758,11,0
4,41859454479953,41859463570544,19834551,sA-eth3,up,41859463365571,netem,1304,20,0,0,0,66,1,158092,24,0,1484,22,0
5,41859474478775,41859480139708,19998822,sA-eth3,up,41859479922506,netem,1832,28,0,0,0,66,1,443942,33,0,2012,30,0
6,41859494446567,41859497225568,19967792,sA-eth3,up,41859496968265,netem,2294,35,0,0,0,0,0,669042,43,0,2474,37,0
7,41859514483390,41859521150115,20036823,sA-eth3,up,41859520938512,netem,3086,47,0,0,0,132,2,829134,55,0,3332,50,0
8,41859534454763,41859539767952,19971373,sA-eth3,up,41859539584460,netem,4492,68,0,0,0,66,1,1077930,73,0,4738,71,0
9,41859554478995,41859560178329,20024232,sA-eth3,up,41859559957326,netem,5658,85,0,0,0,66,1,1335546,93,0,5904,88,0
10,41859574478058,41859576528351,19999063,sA-eth3,up,41859576271829,netem,6738,101,0,0,0,66,1,1537808,108,0,6984,104,0
11,41859594437820,41859600223585,19959762,sA-eth3,up,41859600021062,netem,8124,122,0,0,0,66,1,1834652,130,0,8304,124,0
12,41859614477523,41859616791879,20039703,sA-eth3,up,41859616600107,netem,9048,136,0,0,0,66,1,2022544,146,0,9294,139,0
13,41859634481546,41859637295437,20004023,sA-eth3,up,41859637103755,netem,46398,175,0,0,0,7656,2,2107900,160,0,52716,160,0
14,41859654477499,41859656656562,19995953,sA-eth3,up,41859656467471,netem,246332,308,0,0,0,187736,5,2108626,171,0,272090,171,0
15,41859674480982,41859676649925,20003483,sA-eth3,up,41859676447863,netem,524908,492,0,0,0,196820,7,2109088,178,0,504232,178,0
16,41859694484714,41859696581897,20003732,sA-eth3,up,41859696392025,netem,752008,642,0,0,0,75700,7,2109616,186,0,721960,186,0
17,41859714476896,41859716475509,19992182,sA-eth3,up,41859716287786,netem,1024528,822,0,0,0,30280,2,2111002,207,0,983986,207,0
18,41859734478139,41859736458211,20001243,sA-eth3,up,41859736262379,netem,1265254,981,0,0,0,62074,4,2112124,224,0,1215340,224,0
19,41859754485622,41859756812087,20007483,sA-eth3,up,41859756635216,netem,1516578,1147,0,0,0,48448,3,2113378,243,0,1471442,243,0
20,41859774472934,41859776298394,19987312,sA-eth3,up,41859776129543,netem,1766388,1312,0,0,0,37850,3,2114566,261,0,1704310,261,0
21,41859794471777,41859796322627,19998843,sA-eth3,up,41859796158036,netem,2023768,1482,0,0,0,37850,3,2115754,279,0,1944418,279,0
22,41859814446019,41859816648854,19974242,sA-eth3,up,41859816460602,netem,2203000,1602,0,0,0,66,1,2160406,297,0,2116720,294,0
23,41859834477242,41859836382243,20031223,sA-eth3,up,41859836190461,netem,2204056,1618,0,0,0,66,1,2409202,315,0,2117776,310,0
24,41859854479804,41859856307195,20002562,sA-eth3,up,41859856121633,netem,2205112,1634,0,0,0,0,0,2650758,333,0,2118832,326,0
25,41859874474797,41859876377498,19994993,sA-eth3,up,41859876199666,netem,2206102,1649,0,0,0,66,1,2908308,352,0,2119888,342,0
26,41859894434579,41859896329491,19959782,sA-eth3,up,41859896147228,netem,2207244,1666,0,0,0,66,1,3145520,370,0,2121030,359,0
27,41859914479382,41859916363853,20044803,sA-eth3,up,41859916182571,netem,2208366,1683,0,0,0,66,1,3407414,389,0,2122086,375,0
28,41859934475475,41859936388396,19996093,sA-eth3,up,41859936195894,netem,2209356,1698,0,0,0,66,1,3653314,407,0,2123142,391,0
29,41859954479387,41859956700532,20003912,sA-eth3,up,41859956531291,netem,2210432,1714,0,0,0,66,1,3897634,423,0,2124218,407,0
30,41859974479510,41859976395301,20000123,sA-eth3,up,41859976220120,netem,2211488,1730,0,0,0,66,1,4143534,441,0,2125274,423,0
31,41859994483833,41859996858479,20004323,sA-eth3,up,41859996663087,netem,2212280,1742,0,0,0,0,0,4224018,447,0,2126000,434,0
32,41860014476206,41860016825641,19992373,sA-eth3,up,41860016631849,netem,2418274,1879,0,0,0,43906,3,4225008,462,0,2323942,449,0
33,41860034454908,41860036598811,19978702,sA-eth3,up,41860036407140,netem,2666570,2043,0,0,0,36336,2,4226196,480,0,2562602,467,0
34,41860054478551,41860056557354,20023643,sA-eth3,up,41860056378191,netem,2908810,2203,0,0,0,45420,3,4227384,498,0,2795470,485,0
35,41860074480533,41860076485866,20001982,sA-eth3,up,41860076311663,netem,3158620,2368,0,0,0,52990,4,4228572,516,0,3035578,503,0
36,41860094474836,41860096711110,19994303,sA-eth3,up,41860096539468,netem,3416110,2539,0,0,0,37850,3,4229826,535,0,3283102,523,0
37,41860114484568,41860116352110,20009732,sA-eth3,up,41860116184517,netem,3658350,2699,0,0,0,45420,3,4231014,553,0,3515970,541,0
38,41860134479061,41860136400563,19994493,sA-eth3,up,41860136226490,netem,3912702,2867,0,0,0,34822,3,4232202,571,0,3760422,559,0
39,41860154477693,41860156379045,19998632,sA-eth3,up,41860156208233,netem,4152024,3026,0,0,0,51476,4,4233258,588,0,4006432,578,0
40,41860174473076,41860176865193,19995383,sA-eth3,up,41860176652830,netem,4405376,3194,0,0,0,0,0,4234314,603,0,4233956,596,0
41,41860194488518,41860196744493,20015442,sA-eth3,up,41860196553372,netem,4406168,3206,0,0,0,0,0,4484582,621,0,4234748,608,0
42,41860214476581,41860216348332,19988063,sA-eth3,up,41860216177710,netem,4407158,3221,0,0,0,66,1,4724690,639,0,4235804,624,0
43,41860234485064,41860236442465,20008483,sA-eth3,up,41860236252174,netem,4408214,3237,0,0,0,132,2,4970590,657,0,4236860,640,0
44,41860254484296,41860256854973,19999232,sA-eth3,up,41860256646210,netem,4409468,3256,0,0,0,66,1,5210764,676,0,4238114,659,0
45,41860274474829,41860276366210,19990533,sA-eth3,up,41860276163147,netem,4410656,3274,0,0,0,66,1,5443632,694,0,4239302,677,0
46,41860294476002,41860296358722,20001173,sA-eth3,up,41860296181040,netem,4411910,3293,0,0,0,66,1,5683740,712,0,4240490,695,0
47,41860314475065,41860316423505,19999063,sA-eth3,up,41860316220104,netem,4413098,3311,0,0,0,66,1,5916608,730,0,4241678,713,0
