run_id,experiment_family,scenario_id,condition,topology,status,correctness_status,link_operstate,detector_operstate,fault_interface,detector_interface,injector_detector_isolated,selected_retention,fault_period_retention,post_recovery_retention,baseline_median_mbit_s,selected_median_mbit_s,switch_triggered,l_switch_ms,host_action,l_host_ms,recovery_committed,l_coordination_ms,l_fault_to_commit_ms,l_detection_ms,l_commit_to_recovered_round_ms,l_fault_to_recovered_round_complete_ms,recovery_policy,changed_slot_count,changed_sender_ranks,active_active_use_passed,locality_passed,checksum_errors,version_errors,gate_pass,gate_failures,run_directory
aa11_lossdetect_rep01,active_active_v1,AA11_LOSSDETECT,C2,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.9881711163016773,0.9881711163016773,,371.88483101771175,367.48584860243284,True,760.883157,,,False,,,,,,none,0,[],True,,0,0,True,,results_m4a_detect/l1/aa11_lossdetect_rep01
aa11_lossdetect_rep02,active_active_v1,AA11_LOSSDETECT,C2,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.9863446807613083,0.9863446807613083,,372.01287136613865,366.93291684673164,True,382.975367,,,False,,,,,,none,0,[],True,,0,0,True,,results_m4a_detect/l1/aa11_lossdetect_rep02
aa11_lossdetect_rep03,active_active_v1,AA11_LOSSDETECT,C2,dual,complete,pass,up,up,w2-eth0,sA-eth3,True,0.9874732141339739,0.9874732141339739,,372.177403252653,367.5152166179334,True,385.038168,,,False,,,,,,none,0,[],True,,0,0,True,,results_m4a_detect/l1/aa11_lossdetect_rep03
