poll_iteration,poll_start_ns,poll_end_ns,poll_interval_ns,interface,operstate,t_ns,kind,bytes,packets,drops,overlimits,requeues,backlog_bytes,qlen,rx_bytes,rx_packets,rx_dropped,tx_bytes,tx_packets,tx_dropped
0,3008655480364481,3008655481872870,0,sA-eth3,up,3008655481661308,netem,364,6,0,0,0,0,0,480,6,0,634,9,0
1,3008655500432016,3008655501263831,20067535,sA-eth3,up,3008655501165550,netem,364,6,0,0,0,0,0,480,6,0,634,9,0
2,3008655520420811,3008655521424227,19988795,sA-eth3,up,3008655521338096,netem,512,8,0,0,0,0,0,674,9,0,782,11,0
3,3008655540420775,3008655541156790,19999964,sA-eth3,up,3008655541097519,netem,512,8,0,0,0,0,0,674,9,0,782,11,0
4,3008655560421010,3008655561046714,20000235,sA-eth3,up,3008655560984013,netem,652,10,0,0,0,0,0,748,10,0,922,13,0
5,3008655580418795,3008655580964658,19997785,sA-eth3,up,3008655580908818,netem,1180,18,0,0,0,0,0,115890,21,0,1450,21,0
6,3008655600418380,3008655600906902,19999585,sA-eth3,up,3008655600854332,netem,2038,31,0,0,0,132,2,341254,35,0,2308,34,0
7,3008655620418454,3008655620903847,20000074,sA-eth3,up,3008655620852027,netem,3094,47,0,0,0,66,1,592900,52,0,3364,50,0
8,3008655640417879,3008655640992562,19999425,sA-eth3,up,3008655640940822,netem,4128,62,0,0,0,0,0,854574,67,0,4398,65,0
9,3008655660420424,3008655661071347,20002545,sA-eth3,up,3008655661019577,netem,4920,74,0,0,0,66,1,1098696,80,0,5190,77,0
10,3008655680417538,3008655680938381,19997114,sA-eth3,up,3008655680857891,netem,5778,87,0,0,0,132,2,1350190,95,0,6048,90,0
11,3008655700421743,3008655701025867,20004205,sA-eth3,up,3008655700959236,netem,6900,104,0,0,0,132,2,1603330,113,0,7170,107,0
12,3008655720419088,3008655721037081,19997345,sA-eth3,up,3008655720977241,netem,7956,120,0,0,0,132,2,1853442,129,0,8226,123,0
13,3008655740419193,3008655741109147,20000105,sA-eth3,up,3008655741055906,netem,9012,136,0,0,0,66,1,2106898,145,0,9282,139,0
14,3008655760419897,3008655761113521,20000704,sA-eth3,up,3008655761056961,netem,82302,193,0,0,0,46934,3,2107492,154,0,95860,156,0
15,3008655780418292,3008655781019135,19998395,sA-eth3,up,3008655780961035,netem,332112,358,0,0,0,31794,2,2108416,168,0,319776,170,0
16,3008655800418947,3008655800962560,20000655,sA-eth3,up,3008655800911950,netem,578894,521,0,0,0,46934,3,2109472,184,0,564096,186,0
17,3008655820417921,3008655820903374,19998974,sA-eth3,up,3008655820853124,netem,815078,677,0,0,0,83270,4,2110264,196,0,783536,198,0
18,3008655840418246,3008655840904329,20000325,sA-eth3,up,3008655840852449,netem,1078514,851,0,0,0,74186,4,2111122,209,0,1036346,211,0
19,3008655860418311,3008655860893614,20000065,sA-eth3,up,3008655860842643,netem,1332952,1020,0,0,0,81756,5,2112046,223,0,1280620,226,0
20,3008655880418156,3008655880894448,19999845,sA-eth3,up,3008655880843238,netem,1581248,1184,0,0,0,96896,7,2113168,240,0,1523558,243,0
21,3008655900418230,3008655901069474,20000074,sA-eth3,up,3008655901017274,netem,1829544,1348,0,0,0,109094,8,2114224,256,0,1764982,259,0
22,3008655920417095,3008655921091929,19998865,sA-eth3,up,3008655921042729,netem,2077926,1513,0,0,0,124662,7,2115214,271,0,1996290,275,0
23,3008655940418900,3008655940956293,20001805,sA-eth3,up,3008655940904682,netem,2202852,1600,0,0,0,66,1,2335140,290,0,2116200,286,0
24,3008655960419124,3008655961088618,20000224,sA-eth3,up,3008655961037578,netem,2203730,1613,0,0,0,0,0,2596572,302,0,2117078,299,0
25,3008655980419329,3008655981131233,20000205,sA-eth3,up,3008655981023383,netem,2204654,1627,0,0,0,0,0,2848132,318,0,2118002,313,0
26,3008656000416744,3008656001004127,19997415,sA-eth3,up,3008656000940917,netem,2205578,1641,0,0,0,0,0,3106998,335,0,2118926,327,0
27,3008656020420479,3008656020985162,20003735,sA-eth3,up,3008656020924751,netem,2206830,1659,0,0,0,66,1,3352832,352,0,2120178,345,0
28,3008656040418943,3008656040955726,19998464,sA-eth3,up,3008656040905716,netem,2207952,1676,0,0,0,0,0,3607354,369,0,2121300,362,0
29,3008656060417438,3008656061006221,19998495,sA-eth3,up,3008656060957981,netem,2209008,1692,0,0,0,0,0,3861810,385,0,2122356,378,0
30,3008656080418393,3008656080913236,20000955,sA-eth3,up,3008656080851725,netem,2209932,1706,0,0,0,132,2,4095862,399,0,2123280,392,0
31,3008656100418697,3008656100891880,20000304,sA-eth3,up,3008656100846550,netem,2210922,1721,0,0,0,66,1,4221366,407,0,2124270,407,0
32,3008656120417492,3008656120985855,19998795,sA-eth3,up,3008656120937805,netem,2332594,1809,0,0,0,158970,8,4221762,413,0,2240992,420,0
33,3008656140418817,3008656140898040,20001325,sA-eth3,up,3008656140838069,netem,2594516,1982,0,0,0,145344,8,4222554,425,0,2492288,432,0
34,3008656160419332,3008656161105026,20000515,sA-eth3,up,3008656161056995,netem,2842812,2146,0,0,0,157456,10,4223478,439,0,2730684,446,0
35,3008656180421476,3008656181081140,20002144,sA-eth3,up,3008656181022620,netem,3097164,2314,0,0,0,172596,13,4224402,453,0,2974872,460,0
36,3008656200419691,3008656200917184,19998215,sA-eth3,up,3008656200865484,netem,3336376,2472,0,0,0,201362,13,4225524,470,0,3204778,477,0
37,3008656220418676,3008656221018069,19998985,sA-eth3,up,3008656220963239,netem,3577102,2631,0,0,0,221044,14,4226580,486,0,3436066,493,0
38,3008656240419701,3008656240973394,20001025,sA-eth3,up,3008656240913543,netem,3828426,2797,0,0,0,233156,14,4227636,502,0,3677490,509,0
